TQ:Q, TS:S, qindex, sindex, q, s, d
77637:0, 12:0, 0, 4, [], [], 0.000
77637:0, 12:6, 0, 4, [], [], 0.000
77637:0, 14:0, 0, 3, [], [], 0.000
77637:0, 34:0, 0, 3, [], [], 0.000
77637:0, 37:0, 0, 4, [], [], 0.000
77637:0, 37:6, 0, 4, [], [], 0.000
77637:0, 85:0, 0, 4, [], [], 0.000
77637:0, 85:6, 0, 4, [], [], 0.000
77637:0, 115:0, 0, 4, [], [], 0.000
77637:0, 115:6, 0, 4, [], [], 0.000
77637:0, 126:1, 0, 2, [], [], 0.000
77637:0, 149:0, 0, 4, [], [], 0.000
77637:0, 149:6, 0, 4, [], [], 0.000
77637:0, 166:3, 0, 2, [], [], 0.000
77637:0, 191:0, 0, 3, [], [], 0.000
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
77637:0, 4:0, 0, 35, [], [], 0.988
