TQ:Q, TS:S, q_pos, s_pos, q, s, d
69:2, 69:2, 0, 0, [], [], 0.000
69:2, 83301:4, 0, 2, [], [], 0.268
69:2, 16911:4, 0, 1, [], [], 0.390
69:2, 24132:1, 0, 1, [], [], 0.390
69:2, 73925:2, 0, 1, [], [], 0.390
69:2, 73032:3, 0, 0, [], [], 0.434
69:2, 11989:0, 0, 1, [], [], 0.441
69:2, 13362:0, 0, 1, [], [], 0.441
69:2, 27990:0, 0, 28, [], [], 0.441
69:2, 28078:0, 0, 1, [], [], 0.441
69:2, 34186:3, 0, 1, [], [], 0.441
69:2, 38352:4, 0, 1, [], [], 0.441
69:2, 42852:0, 0, 1, [], [], 0.441
69:2, 44066:0, 0, 1, [], [], 0.441
69:2, 53405:0, 0, 1, [], [], 0.441
69:2, 54914:0, 0, 1, [], [], 0.441
69:2, 77275:0, 0, 1, [], [], 0.441
69:2, 78914:0, 0, 1, [], [], 0.441
69:2, 83596:0, 0, 1, [], [], 0.441
69:2, 86997:0, 0, 1, [], [], 0.441
69:2, 16018:0, 0, 2, [], [], 0.484
69:2, 15957:0, 0, 1, [], [], 0.484
69:2, 18722:0, 0, 1, [], [], 0.484
69:2, 20149:0, 0, 1, [], [], 0.484
69:2, 24670:0, 0, 1, [], [], 0.484
69:2, 25840:0, 0, 2, [], [], 0.484
69:2, 29720:0, 0, 1, [], [], 0.484
69:2, 37973:0, 0, 1, [], [], 0.484
69:2, 38352:5, 0, 3, [], [], 0.484
69:2, 42594:0, 0, 1, [], [], 0.484
69:2, 45009:0, 0, 1, [], [], 0.484
69:2, 53157:0, 0, 1, [], [], 0.484
69:2, 53263:0, 0, 1, [], [], 0.484
69:2, 62082:0, 0, 1, [], [], 0.484
69:2, 73235:1, 0, 3, [], [], 0.484
69:2, 75216:0, 0, 1, [], [], 0.484
69:2, 81087:0, 0, 1, [], [], 0.484
69:2, 92933:0, 0, 2, [], [], 0.484
69:2, 96961:0, 0, 2, [], [], 0.484
69:2, 98849:0, 0, 1, [], [], 0.484
69:2, 3213:1, 0, 0, [], [], 0.528
69:2, 4913:5, 0, 3, [], [], 0.547
69:2, 15557:5, 0, 8, [], [], 0.547
69:2, 32274:0, 0, 6, [], [], 0.547
69:2, 34186:1, 0, 3, [], [], 0.547
69:2, 57907:4, 0, 58, [], [], 0.547
69:2, 61371:0, 0, 7, [], [], 0.547
69:2, 37761:1, 0, 7, [], [], 0.556
69:2, 25132:5, 0, 67, [], [], 0.598
69:2, 40096:1, 0, 12, [], [], 0.598
69:2, 47705:7, 0, 464, [], [], 0.598
69:2, 74410:5, 0, 165, [], [], 0.598
69:2, 17575:0, 0, 18, [], [], 0.599
69:2, 54930:6, 0, 6, [], [], 0.601
69:2, 69075:1, 0, 22, [], [], 0.609
69:2, 81153:1, 0, 19, [], [], 0.609
69:2, 82989:5, 0, 35, [], [], 0.610
69:2, 57907:12, 0, 29, [], [], 0.613
69:2, 74841:1, 0, 0, [], [], 0.613
69:2, 96101:5, 0, 0, [], [], 0.613
69:2, 37442:4, 0, 1, [], [], 0.613
69:2, 95384:1, 0, 39, [], [], 0.626
69:2, 21913:1, 0, 0, [], [], 0.631
69:2, 32124:2, 0, 1, [], [], 0.631
69:2, 46913:3, 0, 0, [], [], 0.631
69:2, 96690:2, 0, 0, [], [], 0.631
69:2, 42483:6, 0, 44, [], [], 0.634
69:2, 20824:3, 0, 2, [], [], 0.636
69:2, 27904:1, 0, 4, [], [], 0.636
69:2, 71081:5, 0, 9, [], [], 0.636
69:2, 98950:4, 0, 18, [], [], 0.636
69:2, 28374:0, 0, 65, [], [], 0.640
69:2, 75284:4, 0, 3, [], [], 0.647
69:2, 55419:6, 0, 51, [], [], 0.649
69:2, 57:17, 0, 6, [], [], 0.651
69:2, 493:3, 0, 1, [], [], 0.651
69:2, 625:12, 0, 18, [], [], 0.651
69:2, 1611:18, 0, 19, [], [], 0.651
69:2, 2319:20, 0, 12, [], [], 0.651
69:2, 2460:9, 0, 4, [], [], 0.651
69:2, 4125:27, 0, 6, [], [], 0.651
69:2, 4125:28, 0, 3, [], [], 0.651
69:2, 5362:3, 0, 5, [], [], 0.651
69:2, 5553:7, 0, 1, [], [], 0.651
69:2, 7063:8, 0, 4, [], [], 0.651
69:2, 7744:20, 0, 17, [], [], 0.651
69:2, 7979:13, 0, 14, [], [], 0.651
69:2, 9997:1, 0, 29, [], [], 0.651
69:2, 10490:4, 0, 4, [], [], 0.651
69:2, 10849:7, 0, 8, [], [], 0.651
69:2, 12571:6, 0, 94, [], [], 0.651
69:2, 12914:13, 0, 11, [], [], 0.651
69:2, 14056:6, 0, 0, [], [], 0.651
69:2, 18835:13, 0, 17, [], [], 0.651
69:2, 20181:0, 0, 37, [], [], 0.651
69:2, 22256:13, 0, 2, [], [], 0.651
69:2, 22421:23, 0, 26, [], [], 0.651
69:2, 22439:13, 0, 1, [], [], 0.651
69:2, 22879:15, 0, 23, [], [], 0.651
69:2, 23230:8, 0, 7, [], [], 0.651
69:2, 23809:13, 0, 0, [], [], 0.651
69:2, 24409:13, 0, 13, [], [], 0.651
69:2, 25613:13, 0, 16, [], [], 0.651
69:2, 27326:18, 0, 164, [], [], 0.651
69:2, 27326:19, 0, 114, [], [], 0.651
69:2, 27326:20, 0, 80, [], [], 0.651
69:2, 28921:16, 0, 169, [], [], 0.651
69:2, 28921:17, 0, 142, [], [], 0.651
69:2, 30061:7, 0, 6, [], [], 0.651
69:2, 30643:5, 0, 5, [], [], 0.651
69:2, 31395:20, 0, 45, [], [], 0.651
69:2, 32724:22, 0, 1, [], [], 0.651
69:2, 34449:16, 0, 3, [], [], 0.651
69:2, 34560:16, 0, 11, [], [], 0.651
69:2, 34771:17, 0, 5, [], [], 0.651
69:2, 35041:16, 0, 7, [], [], 0.651
69:2, 35486:28, 0, 153, [], [], 0.651
69:2, 35486:29, 0, 95, [], [], 0.651
69:2, 35486:30, 0, 65, [], [], 0.651
69:2, 35486:35, 0, 146, [], [], 0.651
69:2, 36187:13, 0, 10, [], [], 0.651
69:2, 36463:3, 0, 103, [], [], 0.651
69:2, 36463:19, 0, 51, [], [], 0.651
69:2, 37924:16, 0, 1, [], [], 0.651
69:2, 38010:8, 0, 8, [], [], 0.651
69:2, 38090:12, 0, 22, [], [], 0.651
69:2, 39198:2, 0, 6, [], [], 0.651
69:2, 39198:3, 0, 4, [], [], 0.651
69:2, 40066:8, 0, 6, [], [], 0.651
69:2, 40337:2, 0, 11, [], [], 0.651
69:2, 40772:16, 0, 7, [], [], 0.651
69:2, 42697:6, 0, 1, [], [], 0.651
69:2, 42831:13, 0, 6, [], [], 0.651
69:2, 47470:1, 0, 80, [], [], 0.651
69:2, 47470:13, 0, 29, [], [], 0.651
69:2, 47470:14, 0, 7, [], [], 0.651
69:2, 47947:8, 0, 8, [], [], 0.651
69:2, 48773:9, 0, 4, [], [], 0.651
69:2, 49562:16, 0, 12, [], [], 0.651
69:2, 51456:19, 0, 10, [], [], 0.651
69:2, 52811:12, 0, 22, [], [], 0.651
69:2, 53878:12, 0, 6, [], [], 0.651
69:2, 54005:28, 0, 153, [], [], 0.651
