TQ:Q, TS:S, q_pos, s_pos, q, s, d
104:1, 895:1, 0, 0, [], [], 0.000
104:1, 980:1, 0, 0, [], [], 0.000
104:1, 1296:1, 0, 0, [], [], 0.000
104:1, 1398:1, 0, 0, [], [], 0.000
104:1, 2035:1, 0, 0, [], [], 0.000
104:1, 4123:1, 0, 0, [], [], 0.000
104:1, 5393:1, 0, 0, [], [], 0.000
104:1, 5418:1, 0, 0, [], [], 0.000
104:1, 6320:1, 0, 0, [], [], 0.000
104:1, 6667:1, 0, 0, [], [], 0.000
104:1, 6894:1, 0, 0, [], [], 0.000
104:1, 8521:1, 0, 0, [], [], 0.000
104:1, 8943:1, 0, 0, [], [], 0.000
104:1, 9768:1, 0, 0, [], [], 0.000
104:1, 10176:1, 0, 0, [], [], 0.000
104:1, 10373:1, 0, 0, [], [], 0.000
104:1, 10383:1, 0, 0, [], [], 0.000
104:1, 10640:1, 0, 0, [], [], 0.000
104:1, 11824:1, 0, 0, [], [], 0.000
104:1, 11968:1, 0, 0, [], [], 0.000
104:1, 12043:1, 0, 0, [], [], 0.000
104:1, 12182:1, 0, 0, [], [], 0.000
104:1, 12220:1, 0, 0, [], [], 0.000
104:1, 13076:1, 0, 0, [], [], 0.000
104:1, 13349:1, 0, 0, [], [], 0.000
104:1, 13996:1, 0, 0, [], [], 0.000
104:1, 14225:1, 0, 0, [], [], 0.000
104:1, 14657:1, 0, 0, [], [], 0.000
104:1, 15349:1, 0, 0, [], [], 0.000
104:1, 15905:1, 0, 0, [], [], 0.000
104:1, 16704:1, 0, 0, [], [], 0.000
104:1, 16948:1, 0, 0, [], [], 0.000
104:1, 17056:1, 0, 0, [], [], 0.000
104:1, 17061:1, 0, 0, [], [], 0.000
104:1, 17673:1, 0, 0, [], [], 0.000
104:1, 18102:1, 0, 0, [], [], 0.000
104:1, 18733:1, 0, 0, [], [], 0.000
104:1, 19228:1, 0, 0, [], [], 0.000
104:1, 19612:1, 0, 0, [], [], 0.000
104:1, 19803:1, 0, 0, [], [], 0.000
104:1, 20108:1, 0, 0, [], [], 0.000
104:1, 20146:1, 0, 0, [], [], 0.000
104:1, 20364:1, 0, 0, [], [], 0.000
104:1, 20556:1, 0, 0, [], [], 0.000
104:1, 21254:1, 0, 0, [], [], 0.000
104:1, 21443:1, 0, 0, [], [], 0.000
104:1, 22096:1, 0, 0, [], [], 0.000
104:1, 22686:1, 0, 0, [], [], 0.000
104:1, 22820:1, 0, 0, [], [], 0.000
104:1, 99405:1, 0, 0, [], [], 0.000
104:1, 895:1, 1, 1, [], [], 0.000
104:1, 980:1, 1, 1, [], [], 0.000
104:1, 1296:1, 1, 1, [], [], 0.000
104:1, 1398:1, 1, 1, [], [], 0.000
104:1, 2035:1, 1, 1, [], [], 0.000
104:1, 4123:1, 1, 1, [], [], 0.000
104:1, 5393:1, 1, 1, [], [], 0.000
104:1, 5418:1, 1, 1, [], [], 0.000
104:1, 6320:1, 1, 1, [], [], 0.000
104:1, 6667:1, 1, 1, [], [], 0.000
104:1, 6894:1, 1, 1, [], [], 0.000
104:1, 8521:1, 1, 1, [], [], 0.000
104:1, 8943:1, 1, 1, [], [], 0.000
104:1, 9768:1, 1, 1, [], [], 0.000
104:1, 10176:1, 1, 1, [], [], 0.000
104:1, 10373:1, 1, 1, [], [], 0.000
104:1, 10383:1, 1, 1, [], [], 0.000
104:1, 10640:1, 1, 1, [], [], 0.000
104:1, 11824:1, 1, 1, [], [], 0.000
104:1, 11968:1, 1, 1, [], [], 0.000
104:1, 12043:1, 1, 1, [], [], 0.000
104:1, 12182:1, 1, 1, [], [], 0.000
104:1, 12220:1, 1, 1, [], [], 0.000
104:1, 13076:1, 1, 1, [], [], 0.000
104:1, 13349:1, 1, 1, [], [], 0.000
104:1, 13996:1, 1, 1, [], [], 0.000
104:1, 14225:1, 1, 1, [], [], 0.000
104:1, 14657:1, 1, 1, [], [], 0.000
104:1, 15349:1, 1, 1, [], [], 0.000
104:1, 15905:1, 1, 1, [], [], 0.000
104:1, 16704:1, 1, 1, [], [], 0.000
104:1, 16948:1, 1, 1, [], [], 0.000
104:1, 17056:1, 1, 1, [], [], 0.000
104:1, 17061:1, 1, 1, [], [], 0.000
104:1, 17673:1, 1, 1, [], [], 0.000
104:1, 18102:1, 1, 1, [], [], 0.000
104:1, 18733:1, 1, 1, [], [], 0.000
104:1, 19228:1, 1, 1, [], [], 0.000
104:1, 19612:1, 1, 1, [], [], 0.000
104:1, 19803:1, 1, 1, [], [], 0.000
104:1, 20108:1, 1, 1, [], [], 0.000
104:1, 20146:1, 1, 1, [], [], 0.000
104:1, 20364:1, 1, 1, [], [], 0.000
104:1, 20556:1, 1, 1, [], [], 0.000
104:1, 21254:1, 1, 1, [], [], 0.000
104:1, 21443:1, 1, 1, [], [], 0.000
104:1, 22096:1, 1, 1, [], [], 0.000
104:1, 22686:1, 1, 1, [], [], 0.000
104:1, 22820:1, 1, 1, [], [], 0.000
104:1, 99405:1, 1, 1, [], [], 0.000
104:1, 895:1, 2, 2, [], [], 0.000
104:1, 980:1, 2, 2, [], [], 0.000
104:1, 1296:1, 2, 2, [], [], 0.000
104:1, 1398:1, 2, 2, [], [], 0.000
104:1, 2035:1, 2, 2, [], [], 0.000
104:1, 4123:1, 2, 2, [], [], 0.000
104:1, 5393:1, 2, 2, [], [], 0.000
104:1, 5418:1, 2, 2, [], [], 0.000
104:1, 6320:1, 2, 2, [], [], 0.000
104:1, 6667:1, 2, 2, [], [], 0.000
104:1, 6894:1, 2, 2, [], [], 0.000
104:1, 8521:1, 2, 2, [], [], 0.000
104:1, 8943:1, 2, 2, [], [], 0.000
104:1, 9768:1, 2, 2, [], [], 0.000
104:1, 10176:1, 2, 2, [], [], 0.000
104:1, 10373:1, 2, 2, [], [], 0.000
104:1, 10383:1, 2, 2, [], [], 0.000
104:1, 10640:1, 2, 2, [], [], 0.000
104:1, 11824:1, 2, 2, [], [], 0.000
104:1, 11968:1, 2, 2, [], [], 0.000
104:1, 12043:1, 2, 2, [], [], 0.000
104:1, 12182:1, 2, 2, [], [], 0.000
104:1, 12220:1, 2, 2, [], [], 0.000
104:1, 13076:1, 2, 2, [], [], 0.000
104:1, 13349:1, 2, 2, [], [], 0.000
104:1, 13996:1, 2, 2, [], [], 0.000
104:1, 14225:1, 2, 2, [], [], 0.000
104:1, 14657:1, 2, 2, [], [], 0.000
104:1, 15349:1, 2, 2, [], [], 0.000
104:1, 15905:1, 2, 2, [], [], 0.000
104:1, 16704:1, 2, 2, [], [], 0.000
104:1, 16948:1, 2, 2, [], [], 0.000
104:1, 17056:1, 2, 2, [], [], 0.000
104:1, 17061:1, 2, 2, [], [], 0.000
104:1, 17673:1, 2, 2, [], [], 0.000
104:1, 18102:1, 2, 2, [], [], 0.000
104:1, 18733:1, 2, 2, [], [], 0.000
104:1, 19228:1, 2, 2, [], [], 0.000
104:1, 19612:1, 2, 2, [], [], 0.000
104:1, 19803:1, 2, 2, [], [], 0.000
104:1, 20108:1, 2, 2, [], [], 0.000
104:1, 20146:1, 2, 2, [], [], 0.000
104:1, 20364:1, 2, 2, [], [], 0.000
104:1, 20556:1, 2, 2, [], [], 0.000
104:1, 21254:1, 2, 2, [], [], 0.000
104:1, 21443:1, 2, 2, [], [], 0.000
104:1, 22096:1, 2, 2, [], [], 0.000
104:1, 22686:1, 2, 2, [], [], 0.000
104:1, 22820:1, 2, 2, [], [], 0.000
104:1, 99405:1, 2, 2, [], [], 0.000
104:1, 895:1, 3, 3, [], [], 0.000
104:1, 980:1, 3, 3, [], [], 0.000
104:1, 1296:1, 3, 3, [], [], 0.000
104:1, 1398:1, 3, 3, [], [], 0.000
104:1, 2035:1, 3, 3, [], [], 0.000
104:1, 4123:1, 3, 3, [], [], 0.000
104:1, 5393:1, 3, 3, [], [], 0.000
104:1, 5418:1, 3, 3, [], [], 0.000
104:1, 6320:1, 3, 3, [], [], 0.000
104:1, 6667:1, 3, 3, [], [], 0.000
104:1, 6894:1, 3, 3, [], [], 0.000
104:1, 8521:1, 3, 3, [], [], 0.000
104:1, 8943:1, 3, 3, [], [], 0.000
104:1, 9768:1, 3, 3, [], [], 0.000
104:1, 10176:1, 3, 3, [], [], 0.000
104:1, 10373:1, 3, 3, [], [], 0.000
104:1, 10383:1, 3, 3, [], [], 0.000
104:1, 10640:1, 3, 3, [], [], 0.000
104:1, 11824:1, 3, 3, [], [], 0.000
104:1, 11968:1, 3, 3, [], [], 0.000
104:1, 12043:1, 3, 3, [], [], 0.000
104:1, 12182:1, 3, 3, [], [], 0.000
104:1, 12220:1, 3, 3, [], [], 0.000
104:1, 13076:1, 3, 3, [], [], 0.000
104:1, 13349:1, 3, 3, [], [], 0.000
104:1, 13996:1, 3, 3, [], [], 0.000
104:1, 14225:1, 3, 3, [], [], 0.000
104:1, 14657:1, 3, 3, [], [], 0.000
104:1, 15349:1, 3, 3, [], [], 0.000
104:1, 15905:1, 3, 3, [], [], 0.000
104:1, 16704:1, 3, 3, [], [], 0.000
104:1, 16948:1, 3, 3, [], [], 0.000
104:1, 17056:1, 3, 3, [], [], 0.000
104:1, 17061:1, 3, 3, [], [], 0.000
104:1, 17673:1, 3, 3, [], [], 0.000
104:1, 18102:1, 3, 3, [], [], 0.000
104:1, 18733:1, 3, 3, [], [], 0.000
104:1, 19228:1, 3, 3, [], [], 0.000
104:1, 19612:1, 3, 3, [], [], 0.000
104:1, 19803:1, 3, 3, [], [], 0.000
104:1, 20108:1, 3, 3, [], [], 0.000
104:1, 20146:1, 3, 3, [], [], 0.000
104:1, 20364:1, 3, 3, [], [], 0.000
104:1, 20556:1, 3, 3, [], [], 0.000
104:1, 21254:1, 3, 3, [], [], 0.000
104:1, 21443:1, 3, 3, [], [], 0.000
104:1, 22096:1, 3, 3, [], [], 0.000
104:1, 22686:1, 3, 3, [], [], 0.000
104:1, 22820:1, 3, 3, [], [], 0.000
104:1, 99405:1, 3, 3, [], [], 0.000
104:1, 895:1, 4, 4, [], [], 0.000
104:1, 980:1, 4, 4, [], [], 0.000
104:1, 1296:1, 4, 4, [], [], 0.000
104:1, 1398:1, 4, 4, [], [], 0.000
104:1, 2035:1, 4, 4, [], [], 0.000
104:1, 4123:1, 4, 4, [], [], 0.000
104:1, 5393:1, 4, 4, [], [], 0.000
104:1, 5418:1, 4, 4, [], [], 0.000
104:1, 6320:1, 4, 4, [], [], 0.000
104:1, 6667:1, 4, 4, [], [], 0.000
104:1, 6894:1, 4, 4, [], [], 0.000
104:1, 8521:1, 4, 4, [], [], 0.000
104:1, 8943:1, 4, 4, [], [], 0.000
104:1, 9768:1, 4, 4, [], [], 0.000
104:1, 10176:1, 4, 4, [], [], 0.000
104:1, 10373:1, 4, 4, [], [], 0.000
104:1, 10383:1, 4, 4, [], [], 0.000
104:1, 10640:1, 4, 4, [], [], 0.000
104:1, 11824:1, 4, 4, [], [], 0.000
104:1, 11968:1, 4, 4, [], [], 0.000
104:1, 12043:1, 4, 4, [], [], 0.000
104:1, 12182:1, 4, 4, [], [], 0.000
104:1, 12220:1, 4, 4, [], [], 0.000
104:1, 13076:1, 4, 4, [], [], 0.000
104:1, 13349:1, 4, 4, [], [], 0.000
104:1, 13996:1, 4, 4, [], [], 0.000
104:1, 14225:1, 4, 4, [], [], 0.000
104:1, 14657:1, 4, 4, [], [], 0.000
104:1, 15349:1, 4, 4, [], [], 0.000
104:1, 15905:1, 4, 4, [], [], 0.000
104:1, 16704:1, 4, 4, [], [], 0.000
104:1, 16948:1, 4, 4, [], [], 0.000
104:1, 17056:1, 4, 4, [], [], 0.000
104:1, 17061:1, 4, 4, [], [], 0.000
104:1, 17673:1, 4, 4, [], [], 0.000
104:1, 18102:1, 4, 4, [], [], 0.000
104:1, 18733:1, 4, 4, [], [], 0.000
104:1, 19228:1, 4, 4, [], [], 0.000
104:1, 19612:1, 4, 4, [], [], 0.000
104:1, 19803:1, 4, 4, [], [], 0.000
104:1, 20108:1, 4, 4, [], [], 0.000
104:1, 20146:1, 4, 4, [], [], 0.000
104:1, 20364:1, 4, 4, [], [], 0.000
104:1, 20556:1, 4, 4, [], [], 0.000
104:1, 21254:1, 4, 4, [], [], 0.000
104:1, 21443:1, 4, 4, [], [], 0.000
104:1, 22096:1, 4, 4, [], [], 0.000
104:1, 22686:1, 4, 4, [], [], 0.000
104:1, 22820:1, 4, 4, [], [], 0.000
104:1, 99405:1, 4, 4, [], [], 0.000
104:1, 895:1, 5, 5, [], [], 0.000
104:1, 980:1, 5, 5, [], [], 0.000
104:1, 1296:1, 5, 5, [], [], 0.000
104:1, 1398:1, 5, 5, [], [], 0.000
104:1, 2035:1, 5, 5, [], [], 0.000
104:1, 4123:1, 5, 5, [], [], 0.000
104:1, 5393:1, 5, 5, [], [], 0.000
104:1, 5418:1, 5, 5, [], [], 0.000
104:1, 6320:1, 5, 5, [], [], 0.000
104:1, 6667:1, 5, 5, [], [], 0.000
104:1, 6894:1, 5, 5, [], [], 0.000
104:1, 8521:1, 5, 5, [], [], 0.000
104:1, 8943:1, 5, 5, [], [], 0.000
104:1, 9768:1, 5, 5, [], [], 0.000
104:1, 10176:1, 5, 5, [], [], 0.000
104:1, 10373:1, 5, 5, [], [], 0.000
104:1, 10383:1, 5, 5, [], [], 0.000
104:1, 10640:1, 5, 5, [], [], 0.000
104:1, 11824:1, 5, 5, [], [], 0.000
104:1, 11968:1, 5, 5, [], [], 0.000
104:1, 12043:1, 5, 5, [], [], 0.000
104:1, 12182:1, 5, 5, [], [], 0.000
104:1, 12220:1, 5, 5, [], [], 0.000
104:1, 13076:1, 5, 5, [], [], 0.000
104:1, 13349:1, 5, 5, [], [], 0.000
104:1, 13996:1, 5, 5, [], [], 0.000
104:1, 14225:1, 5, 5, [], [], 0.000
104:1, 14657:1, 5, 5, [], [], 0.000
104:1, 15349:1, 5, 5, [], [], 0.000
104:1, 15905:1, 5, 5, [], [], 0.000
104:1, 16704:1, 5, 5, [], [], 0.000
104:1, 16948:1, 5, 5, [], [], 0.000
104:1, 17056:1, 5, 5, [], [], 0.000
104:1, 17061:1, 5, 5, [], [], 0.000
104:1, 17673:1, 5, 5, [], [], 0.000
104:1, 18102:1, 5, 5, [], [], 0.000
104:1, 18733:1, 5, 5, [], [], 0.000
104:1, 19228:1, 5, 5, [], [], 0.000
104:1, 19612:1, 5, 5, [], [], 0.000
104:1, 19803:1, 5, 5, [], [], 0.000
104:1, 20108:1, 5, 5, [], [], 0.000
104:1, 20146:1, 5, 5, [], [], 0.000
104:1, 20364:1, 5, 5, [], [], 0.000
104:1, 20556:1, 5, 5, [], [], 0.000
104:1, 21254:1, 5, 5, [], [], 0.000
104:1, 21443:1, 5, 5, [], [], 0.000
104:1, 22096:1, 5, 5, [], [], 0.000
104:1, 22686:1, 5, 5, [], [], 0.000
104:1, 22820:1, 5, 5, [], [], 0.000
104:1, 99405:1, 5, 5, [], [], 0.000
104:1, 895:1, 6, 6, [], [], 0.000
104:1, 980:1, 6, 6, [], [], 0.000
104:1, 1296:1, 6, 6, [], [], 0.000
104:1, 1398:1, 6, 6, [], [], 0.000
104:1, 2035:1, 6, 6, [], [], 0.000
104:1, 4123:1, 6, 6, [], [], 0.000
104:1, 5393:1, 6, 6, [], [], 0.000
104:1, 5418:1, 6, 6, [], [], 0.000
104:1, 6320:1, 6, 6, [], [], 0.000
104:1, 6667:1, 6, 6, [], [], 0.000
104:1, 6894:1, 6, 6, [], [], 0.000
104:1, 8521:1, 6, 6, [], [], 0.000
104:1, 8943:1, 6, 6, [], [], 0.000
104:1, 9768:1, 6, 6, [], [], 0.000
104:1, 10176:1, 6, 6, [], [], 0.000
104:1, 10373:1, 6, 6, [], [], 0.000
104:1, 10383:1, 6, 6, [], [], 0.000
104:1, 10640:1, 6, 6, [], [], 0.000
104:1, 11824:1, 6, 6, [], [], 0.000
104:1, 11968:1, 6, 6, [], [], 0.000
104:1, 12043:1, 6, 6, [], [], 0.000
104:1, 12182:1, 6, 6, [], [], 0.000
104:1, 12220:1, 6, 6, [], [], 0.000
104:1, 13076:1, 6, 6, [], [], 0.000
104:1, 13349:1, 6, 6, [], [], 0.000
104:1, 13996:1, 6, 6, [], [], 0.000
104:1, 14225:1, 6, 6, [], [], 0.000
104:1, 14657:1, 6, 6, [], [], 0.000
104:1, 15349:1, 6, 6, [], [], 0.000
104:1, 15905:1, 6, 6, [], [], 0.000
104:1, 16704:1, 6, 6, [], [], 0.000
104:1, 16948:1, 6, 6, [], [], 0.000
104:1, 17056:1, 6, 6, [], [], 0.000
104:1, 17061:1, 6, 6, [], [], 0.000
104:1, 17673:1, 6, 6, [], [], 0.000
104:1, 18102:1, 6, 6, [], [], 0.000
