TQ:Q, TS:S, q_pos, s_pos, q, s, d
77637:3, 2:0, 0, 0, [], [], 0.000
77637:3, 4:2, 0, 0, [], [], 0.000
77637:3, 7:2, 0, 1, [], [], 0.000
77637:3, 10:0, 0, 0, [], [], 0.000
77637:3, 10:1, 0, 0, [], [], 0.000
77637:3, 12:3, 0, 0, [], [], 0.000
77637:3, 15:1, 0, 2, [], [], 0.000
77637:3, 15:2, 0, 2, [], [], 0.000
77637:3, 20:0, 0, 0, [], [], 0.000
77637:3, 22:9, 0, 0, [], [], 0.000
77637:3, 23:1, 0, 1, [], [], 0.000
77637:3, 31:1, 0, 0, [], [], 0.000
77637:3, 32:2, 0, 0, [], [], 0.000
77637:3, 33:0, 0, 0, [], [], 0.000
77637:3, 36:0, 0, 0, [], [], 0.000
77637:3, 36:3, 0, 0, [], [], 0.000
77637:3, 36:4, 0, 0, [], [], 0.000
77637:3, 37:3, 0, 0, [], [], 0.000
77637:3, 38:0, 0, 0, [], [], 0.000
77637:3, 40:3, 0, 0, [], [], 0.000
77637:3, 41:0, 0, 0, [], [], 0.000
77637:3, 42:1, 0, 1, [], [], 0.000
77637:3, 42:5, 0, 1, [], [], 0.000
77637:3, 42:7, 0, 1, [], [], 0.000
77637:3, 42:8, 0, 1, [], [], 0.000
77637:3, 43:2, 0, 0, [], [], 0.000
77637:3, 57:0, 0, 0, [], [], 0.000
77637:3, 57:4, 0, 0, [], [], 0.000
77637:3, 57:5, 0, 1, [], [], 0.000
77637:3, 57:6, 0, 1, [], [], 0.000
77637:3, 57:7, 0, 1, [], [], 0.000
77637:3, 57:8, 0, 0, [], [], 0.000
77637:3, 57:9, 0, 0, [], [], 0.000
77637:3, 57:11, 0, 1, [], [], 0.000
77637:3, 57:12, 0, 0, [], [], 0.000
77637:3, 57:13, 0, 0, [], [], 0.000
77637:3, 57:14, 0, 0, [], [], 0.000
77637:3, 57:15, 0, 0, [], [], 0.000
77637:3, 62:4, 0, 0, [], [], 0.000
77637:3, 64:1, 0, 1, [], [], 0.000
77637:3, 66:3, 0, 1, [], [], 0.000
77637:3, 66:4, 0, 1, [], [], 0.000
77637:3, 66:5, 0, 1, [], [], 0.000
77637:3, 70:1, 0, 1, [], [], 0.000
77637:3, 70:2, 0, 1, [], [], 0.000
77637:3, 76:1, 0, 0, [], [], 0.000
77637:3, 77:0, 0, 0, [], [], 0.000
77637:3, 78:0, 0, 0, [], [], 0.000
77637:3, 78:3, 0, 0, [], [], 0.000
77637:3, 78:4, 0, 0, [], [], 0.000
77637:3, 78:5, 0, 0, [], [], 0.000
77637:3, 83:0, 0, 0, [], [], 0.000
77637:3, 85:3, 0, 0, [], [], 0.000
77637:3, 89:4, 0, 1, [], [], 0.000
77637:3, 89:5, 0, 1, [], [], 0.000
77637:3, 96:4, 0, 1, [], [], 0.000
77637:3, 96:5, 0, 0, [], [], 0.000
77637:3, 96:6, 0, 0, [], [], 0.000
77637:3, 97:2, 0, 0, [], [], 0.000
77637:3, 98:2, 0, 0, [], [], 0.000
77637:3, 105:1, 0, 0, [], [], 0.000
77637:3, 111:1, 0, 0, [], [], 0.000
77637:3, 111:2, 0, 0, [], [], 0.000
77637:3, 115:3, 0, 0, [], [], 0.000
77637:3, 117:2, 0, 1, [], [], 0.000
77637:3, 117:3, 0, 1, [], [], 0.000
77637:3, 118:0, 0, 0, [], [], 0.000
77637:3, 122:2, 0, 0, [], [], 0.000
77637:3, 128:2, 0, 0, [], [], 0.000
77637:3, 130:1, 0, 0, [], [], 0.000
77637:3, 131:11, 0, 0, [], [], 0.000
77637:3, 134:1, 0, 0, [], [], 0.000
77637:3, 138:0, 0, 0, [], [], 0.000
77637:3, 139:3, 0, 1, [], [], 0.000
77637:3, 139:4, 0, 1, [], [], 0.000
77637:3, 139:5, 0, 1, [], [], 0.000
77637:3, 139:6, 0, 1, [], [], 0.000
77637:3, 139:8, 0, 1, [], [], 0.000
77637:3, 139:9, 0, 1, [], [], 0.000
77637:3, 139:10, 0, 1, [], [], 0.000
77637:3, 139:14, 0, 0, [], [], 0.000
77637:3, 142:2, 0, 0, [], [], 0.000
77637:3, 142:3, 0, 1, [], [], 0.000
77637:3, 142:4, 0, 1, [], [], 0.000
77637:3, 142:5, 0, 1, [], [], 0.000
77637:3, 142:7, 0, 1, [], [], 0.000
77637:3, 146:10, 0, 0, [], [], 0.000
77637:3, 146:13, 0, 0, [], [], 0.000
77637:3, 147:5, 0, 1, [], [], 0.000
77637:3, 149:3, 0, 0, [], [], 0.000
77637:3, 156:1, 0, 0, [], [], 0.000
77637:3, 159:3, 0, 0, [], [], 0.000
77637:3, 161:2, 0, 1, [], [], 0.000
77637:3, 161:4, 0, 1, [], [], 0.000
77637:3, 168:0, 0, 0, [], [], 0.000
77637:3, 192:2, 0, 1, [], [], 0.000
77637:3, 194:0, 0, 0, [], [], 0.000
77637:3, 199:1, 0, 1, [], [], 0.000
77637:3, 199:2, 0, 1, [], [], 0.000
77637:3, 2:0, 0, 11, [], [], 0.048
77637:3, 4:2, 0, 11, [], [], 0.048
77637:3, 10:1, 0, 1, [], [], 0.048
77637:3, 12:4, 0, 1, [], [], 0.048
77637:3, 20:0, 0, 11, [], [], 0.048
77637:3, 22:9, 0, 11, [], [], 0.048
77637:3, 23:1, 0, 2, [], [], 0.048
77637:3, 31:1, 0, 23, [], [], 0.048
77637:3, 32:2, 0, 1, [], [], 0.048
77637:3, 36:0, 0, 11, [], [], 0.048
77637:3, 36:3, 0, 9, [], [], 0.048
77637:3, 36:4, 0, 10, [], [], 0.048
77637:3, 37:4, 0, 1, [], [], 0.048
77637:3, 40:4, 0, 1, [], [], 0.048
77637:3, 41:1, 0, 1, [], [], 0.048
77637:3, 42:5, 0, 3, [], [], 0.048
77637:3, 43:3, 0, 1, [], [], 0.048
77637:3, 57:0, 0, 9, [], [], 0.048
77637:3, 57:5, 0, 13, [], [], 0.048
77637:3, 57:7, 0, 2, [], [], 0.048
77637:3, 57:8, 0, 3, [], [], 0.048
77637:3, 57:10, 0, 0, [], [], 0.048
77637:3, 57:11, 0, 8, [], [], 0.048
77637:3, 57:12, 0, 7, [], [], 0.048
77637:3, 57:13, 0, 7, [], [], 0.048
77637:3, 57:14, 0, 2, [], [], 0.048
77637:3, 57:15, 0, 1, [], [], 0.048
77637:3, 61:4, 0, 1, [], [], 0.048
77637:3, 66:2, 0, 3, [], [], 0.048
77637:3, 66:3, 0, 4, [], [], 0.048
77637:3, 66:4, 0, 5, [], [], 0.048
77637:3, 66:5, 0, 2, [], [], 0.048
77637:3, 70:1, 0, 11, [], [], 0.048
77637:3, 70:2, 0, 11, [], [], 0.048
77637:3, 77:0, 0, 11, [], [], 0.048
77637:3, 78:0, 0, 11, [], [], 0.048
77637:3, 78:3, 0, 11, [], [], 0.048
77637:3, 78:4, 0, 11, [], [], 0.048
77637:3, 78:5, 0, 11, [], [], 0.048
77637:3, 83:0, 0, 1, [], [], 0.048
77637:3, 85:4, 0, 1, [], [], 0.048
77637:3, 86:4, 0, 1, [], [], 0.048
77637:3, 89:5, 0, 2, [], [], 0.048
77637:3, 96:4, 0, 2, [], [], 0.048
77637:3, 96:5, 0, 1, [], [], 0.048
77637:3, 96:6, 0, 1, [], [], 0.048
77637:3, 97:3, 0, 1, [], [], 0.048
77637:3, 98:2, 0, 1, [], [], 0.048
77637:3, 105:1, 0, 2, [], [], 0.048
77637:3, 105:2, 0, 1, [], [], 0.048
77637:3, 115:4, 0, 1, [], [], 0.048
77637:3, 117:2, 0, 5, [], [], 0.048
77637:3, 122:2, 0, 1, [], [], 0.048
77637:3, 126:0, 0, 7, [], [], 0.048
77637:3, 126:3, 0, 5, [], [], 0.048
77637:3, 128:2, 0, 1, [], [], 0.048
77637:3, 134:1, 0, 1, [], [], 0.048
77637:3, 134:2, 0, 4, [], [], 0.048
77637:3, 134:4, 0, 1, [], [], 0.048
77637:3, 138:0, 0, 10, [], [], 0.048
77637:3, 139:3, 0, 2, [], [], 0.048
77637:3, 139:4, 0, 2, [], [], 0.048
77637:3, 139:5, 0, 2, [], [], 0.048
77637:3, 139:8, 0, 2, [], [], 0.048
77637:3, 139:9, 0, 2, [], [], 0.048
77637:3, 139:12, 0, 1, [], [], 0.048
77637:3, 139:14, 0, 1, [], [], 0.048
77637:3, 142:6, 0, 0, [], [], 0.048
77637:3, 146:10, 0, 1, [], [], 0.048
77637:3, 149:4, 0, 1, [], [], 0.048
77637:3, 151:1, 0, 4, [], [], 0.048
77637:3, 156:1, 0, 2, [], [], 0.048
77637:3, 161:2, 0, 2, [], [], 0.048
77637:3, 168:0, 0, 1, [], [], 0.048
77637:3, 185:3, 0, 11, [], [], 0.048
77637:3, 194:0, 0, 11, [], [], 0.048
77637:3, 2:0, 0, 13, [], [], 0.063
77637:3, 4:2, 0, 20, [], [], 0.063
77637:3, 12:5, 0, 3, [], [], 0.063
77637:3, 14:7, 0, 3, [], [], 0.063
77637:3, 20:0, 0, 17, [], [], 0.063
77637:3, 22:9, 0, 19, [], [], 0.063
77637:3, 23:1, 0, 3, [], [], 0.063
77637:3, 25:3, 0, 1, [], [], 0.063
77637:3, 31:1, 0, 34, [], [], 0.063
77637:3, 36:0, 0, 18, [], [], 0.063
77637:3, 36:3, 0, 15, [], [], 0.063
77637:3, 36:4, 0, 14, [], [], 0.063
77637:3, 37:5, 0, 3, [], [], 0.063
77637:3, 40:5, 0, 3, [], [], 0.063
77637:3, 41:2, 0, 3, [], [], 0.063
77637:3, 42:1, 0, 4, [], [], 0.063
77637:3, 42:2, 0, 9, [], [], 0.063
77637:3, 42:5, 0, 4, [], [], 0.063
77637:3, 43:4, 0, 3, [], [], 0.063
77637:3, 57:9, 0, 1, [], [], 0.063
77637:3, 57:10, 0, 1, [], [], 0.063
77637:3, 57:12, 0, 8, [], [], 0.063
77637:3, 57:13, 0, 9, [], [], 0.063
77637:3, 57:14, 0, 3, [], [], 0.063
77637:3, 57:15, 0, 2, [], [], 0.063
77637:3, 61:4, 0, 2, [], [], 0.063
77637:3, 62:4, 0, 1, [], [], 0.063
77637:3, 66:3, 0, 5, [], [], 0.063
77637:3, 66:4, 0, 6, [], [], 0.063
77637:3, 66:6, 0, 10, [], [], 0.063
77637:3, 70:1, 0, 15, [], [], 0.063
77637:3, 70:2, 0, 19, [], [], 0.063
77637:3, 77:0, 0, 16, [], [], 0.063
77637:3, 78:0, 0, 18, [], [], 0.063
77637:3, 78:3, 0, 15, [], [], 0.063
77637:3, 78:4, 0, 17, [], [], 0.063
77637:3, 78:5, 0, 18, [], [], 0.063
77637:3, 83:0, 0, 2, [], [], 0.063
77637:3, 85:5, 0, 3, [], [], 0.063
77637:3, 86:4, 0, 2, [], [], 0.063
77637:3, 96:5, 0, 2, [], [], 0.063
77637:3, 97:4, 0, 3, [], [], 0.063
77637:3, 111:1, 0, 1, [], [], 0.063
77637:3, 111:2, 0, 1, [], [], 0.063
77637:3, 115:5, 0, 3, [], [], 0.063
77637:3, 117:2, 0, 6, [], [], 0.063
77637:3, 126:5, 0, 7, [], [], 0.063
77637:3, 134:1, 0, 3, [], [], 0.063
77637:3, 134:5, 0, 1, [], [], 0.063
77637:3, 138:0, 0, 20, [], [], 0.063
77637:3, 139:3, 0, 3, [], [], 0.063
77637:3, 139:5, 0, 3, [], [], 0.063
77637:3, 139:9, 0, 3, [], [], 0.063
77637:3, 139:14, 0, 2, [], [], 0.063
77637:3, 142:2, 0, 1, [], [], 0.063
77637:3, 142:6, 0, 1, [], [], 0.063
77637:3, 146:10, 0, 2, [], [], 0.063
77637:3, 146:13, 0, 1, [], [], 0.063
77637:3, 149:5, 0, 3, [], [], 0.063
77637:3, 156:1, 0, 3, [], [], 0.063
77637:3, 159:4, 0, 20, [], [], 0.063
77637:3, 161:1, 0, 2, [], [], 0.063
77637:3, 161:4, 0, 2, [], [], 0.063
77637:3, 168:0, 0, 2, [], [], 0.063
77637:3, 185:3, 0, 32, [], [], 0.063
77637:3, 194:0, 0, 22, [], [], 0.063
77637:3, 2:0, 0, 14, [], [], 0.064
77637:3, 4:2, 0, 26, [], [], 0.064
77637:3, 12:6, 0, 3, [], [], 0.064
77637:3, 20:0, 0, 18, [], [], 0.064
77637:3, 22:9, 0, 20, [], [], 0.064
77637:3, 25:3, 0, 2, [], [], 0.064
77637:3, 31:1, 0, 45, [], [], 0.064
77637:3, 32:2, 0, 2, [], [], 0.064
77637:3, 36:0, 0, 19, [], [], 0.064
77637:3, 36:3, 0, 16, [], [], 0.064
77637:3, 36:4, 0, 15, [], [], 0.064
77637:3, 37:6, 0, 3, [], [], 0.064
77637:3, 40:6, 0, 3, [], [], 0.064
77637:3, 41:3, 0, 3, [], [], 0.064
77637:3, 42:1, 0, 5, [], [], 0.064
77637:3, 42:5, 0, 5, [], [], 0.064
77637:3, 43:5, 0, 3, [], [], 0.064
77637:3, 57:0, 0, 20, [], [], 0.064
77637:3, 57:5, 0, 16, [], [], 0.064
77637:3, 57:6, 0, 11, [], [], 0.064
77637:3, 57:10, 0, 2, [], [], 0.064
77637:3, 57:14, 0, 4, [], [], 0.064
77637:3, 59:4, 0, 0, [], [], 0.064
77637:3, 66:2, 0, 4, [], [], 0.064
77637:3, 66:4, 0, 7, [], [], 0.064
77637:3, 66:5, 0, 3, [], [], 0.064
77637:3, 66:6, 0, 11, [], [], 0.064
77637:3, 66:7, 0, 8, [], [], 0.064
77637:3, 70:1, 0, 17, [], [], 0.064
77637:3, 70:2, 0, 24, [], [], 0.064
77637:3, 76:1, 0, 5, [], [], 0.064
77637:3, 77:0, 0, 17, [], [], 0.064
77637:3, 78:0, 0, 19, [], [], 0.064
77637:3, 78:3, 0, 16, [], [], 0.064
77637:3, 78:4, 0, 18, [], [], 0.064
77637:3, 78:5, 0, 19, [], [], 0.064
77637:3, 85:6, 0, 3, [], [], 0.064
77637:3, 86:2, 0, 2, [], [], 0.064
77637:3, 97:5, 0, 3, [], [], 0.064
77637:3, 98:2, 0, 2, [], [], 0.064
77637:3, 115:6, 0, 3, [], [], 0.064
77637:3, 117:2, 0, 7, [], [], 0.064
77637:3, 122:2, 0, 2, [], [], 0.064
77637:3, 126:0, 0, 8, [], [], 0.064
77637:3, 126:3, 0, 8, [], [], 0.064
77637:3, 128:2, 0, 2, [], [], 0.064
77637:3, 131:7, 0, 1, [], [], 0.064
77637:3, 131:9, 0, 2, [], [], 0.064
77637:3, 131:11, 0, 1, [], [], 0.064
77637:3, 138:0, 0, 23, [], [], 0.064
77637:3, 139:3, 0, 4, [], [], 0.064
77637:3, 139:5, 0, 4, [], [], 0.064
77637:3, 139:8, 0, 3, [], [], 0.064
77637:3, 139:9, 0, 4, [], [], 0.064
77637:3, 139:12, 0, 2, [], [], 0.064
77637:3, 139:14, 0, 3, [], [], 0.064
77637:3, 147:1, 0, 0, [], [], 0.064
77637:3, 149:6, 0, 3, [], [], 0.064
77637:3, 159:4, 0, 25, [], [], 0.064
77637:3, 171:4, 0, 7, [], [], 0.064
77637:3, 183:1, 0, 5, [], [], 0.064
77637:3, 192:2, 0, 6, [], [], 0.064
77637:3, 192:6, 0, 10, [], [], 0.064
77637:3, 194:0, 0, 33, [], [], 0.064
77637:3, 2:0, 0, 15, [], [], 0.081
77637:3, 4:2, 0, 33, [], [], 0.081
77637:3, 7:2, 0, 4, [], [], 0.081
77637:3, 12:0, 0, 3, [], [], 0.081
77637:3, 15:1, 0, 6, [], [], 0.081
77637:3, 15:2, 0, 6, [], [], 0.081
77637:3, 20:0, 0, 19, [], [], 0.081
77637:3, 22:9, 0, 21, [], [], 0.081
77637:3, 31:1, 0, 54, [], [], 0.081
77637:3, 36:0, 0, 20, [], [], 0.081
77637:3, 36:3, 0, 17, [], [], 0.081
77637:3, 36:4, 0, 16, [], [], 0.081
77637:3, 37:0, 0, 3, [], [], 0.081
77637:3, 40:0, 0, 3, [], [], 0.081
77637:3, 41:4, 0, 3, [], [], 0.081
77637:3, 42:1, 0, 6, [], [], 0.081
77637:3, 42:5, 0, 6, [], [], 0.081
77637:3, 43:6, 0, 3, [], [], 0.081
77637:3, 57:0, 0, 21, [], [], 0.081
77637:3, 57:4, 0, 15, [], [], 0.081
77637:3, 57:7, 0, 11, [], [], 0.081
77637:3, 57:8, 0, 6, [], [], 0.081
77637:3, 57:9, 0, 3, [], [], 0.081
77637:3, 57:12, 0, 9, [], [], 0.081
