TQ:Q, TS:S, q_pos, s_pos, q, s, d
77649:1, 114:4, 0, 4, [], [], 0.497
77649:1, 22:5, 0, 0, [], [], 0.622
77649:1, 176:1, 0, 7, [], [], 0.741
77649:1, 185:0, 0, 35, [], [], 0.769
77649:1, 31:0, 0, 542, [], [], 0.799
77649:1, 14:9, 0, 2, [], [], 0.809
77649:1, 38:4, 0, 0, [], [], 0.822
77649:1, 31:0, 0, 570, [], [], 0.824
77649:1, 162:3, 0, 4, [], [], 0.824
77649:1, 101:1, 0, 0, [], [], 0.827
77649:1, 101:2, 0, 0, [], [], 0.827
77649:1, 101:3, 0, 0, [], [], 0.827
77649:1, 101:4, 0, 0, [], [], 0.827
77649:1, 6:2, 0, 24, [], [], 0.827
77649:1, 180:2, 0, 67, [], [], 0.828
77649:1, 31:0, 0, 696, [], [], 0.846
77649:1, 7:0, 0, 2, [], [], 0.852
77649:1, 31:0, 0, 778, [], [], 0.852
77649:1, 136:2, 0, 16, [], [], 0.857
77649:1, 180:4, 0, 21, [], [], 0.857
77649:1, 31:0, 0, 235, [], [], 0.857
77649:1, 31:0, 0, 144, [], [], 0.862
77649:1, 100:1, 0, 25, [], [], 0.865
77649:1, 180:4, 0, 0, [], [], 0.868
77649:1, 31:0, 0, 767, [], [], 0.870
77649:1, 104:3, 0, 1, [], [], 0.872
77649:1, 31:0, 0, 374, [], [], 0.873
77649:1, 190:3, 0, 1, [], [], 0.878
77649:1, 136:1, 0, 16, [], [], 0.880
77649:1, 136:2, 0, 18, [], [], 0.881
77649:1, 31:0, 0, 600, [], [], 0.883
77649:1, 180:0, 0, 80, [], [], 0.883
77649:1, 6:2, 0, 33, [], [], 0.884
77649:1, 2:1, 0, 11, [], [], 0.885
77649:1, 171:15, 0, 12, [], [], 0.886
77649:1, 31:0, 0, 445, [], [], 0.888
77649:1, 9:0, 0, 6, [], [], 0.889
77649:1, 125:0, 0, 5, [], [], 0.893
77649:1, 31:0, 0, 662, [], [], 0.894
77649:1, 180:0, 0, 70, [], [], 0.894
77649:1, 170:2, 0, 3, [], [], 0.895
77649:1, 31:0, 0, 133, [], [], 0.895
77649:1, 180:0, 0, 40, [], [], 0.896
77649:1, 31:0, 0, 543, [], [], 0.896
77649:1, 31:0, 0, 668, [], [], 0.898
77649:1, 165:1, 0, 2, [], [], 0.900
77649:1, 89:17, 0, 14, [], [], 0.903
77649:1, 151:0, 0, 4, [], [], 0.903
77649:1, 69:0, 0, 49, [], [], 0.903
77649:1, 31:0, 0, 544, [], [], 0.905
77649:1, 31:0, 0, 281, [], [], 0.905
77649:1, 6:1, 0, 0, [], [], 0.910
77649:1, 73:3, 0, 1, [], [], 0.911
77649:1, 42:0, 0, 4, [], [], 0.912
77649:1, 117:0, 0, 4, [], [], 0.912
77649:1, 89:18, 0, 13, [], [], 0.913
77649:1, 31:0, 0, 249, [], [], 0.913
77649:1, 136:2, 0, 3, [], [], 0.914
77649:1, 165:1, 0, 4, [], [], 0.914
77649:1, 139:1, 0, 5, [], [], 0.914
77649:1, 152:1, 0, 1, [], [], 0.915
77649:1, 171:7, 0, 1, [], [], 0.915
77649:1, 171:16, 0, 9, [], [], 0.915
77649:1, 180:2, 0, 19, [], [], 0.915
77649:1, 19:3, 0, 0, [], [], 0.917
77649:1, 180:2, 0, 17, [], [], 0.918
77649:1, 180:2, 0, 26, [], [], 0.919
77649:1, 104:3, 0, 2, [], [], 0.920
77649:1, 6:0, 0, 30, [], [], 0.921
77649:1, 6:3, 0, 0, [], [], 0.921
77649:1, 82:2, 0, 3, [], [], 0.922
77649:1, 99:8, 0, 2, [], [], 0.924
77649:1, 36:2, 0, 0, [], [], 0.925
77649:1, 157:3, 0, 6, [], [], 0.927
77649:1, 100:1, 0, 22, [], [], 0.927
77649:1, 73:2, 0, 0, [], [], 0.928
77649:1, 180:1, 0, 53, [], [], 0.929
77649:1, 31:0, 0, 690, [], [], 0.930
77649:1, 69:3, 0, 44, [], [], 0.932
77649:1, 174:3, 0, 21, [], [], 0.933
77649:1, 180:1, 0, 30, [], [], 0.933
77649:1, 89:21, 0, 0, [], [], 0.933
77649:1, 136:2, 0, 19, [], [], 0.934
77649:1, 180:4, 0, 69, [], [], 0.934
77649:1, 31:0, 0, 549, [], [], 0.935
77649:1, 12:1, 0, 4, [], [], 0.936
77649:1, 14:0, 0, 2, [], [], 0.936
77649:1, 34:0, 0, 2, [], [], 0.936
77649:1, 37:1, 0, 4, [], [], 0.936
77649:1, 85:1, 0, 4, [], [], 0.936
77649:1, 115:1, 0, 4, [], [], 0.936
77649:1, 126:1, 0, 1, [], [], 0.936
77649:1, 149:1, 0, 4, [], [], 0.936
77649:1, 166:4, 0, 2, [], [], 0.936
77649:1, 191:0, 0, 2, [], [], 0.936
77649:1, 194:3, 0, 21, [], [], 0.939
77649:1, 31:0, 0, 736, [], [], 0.939
77649:1, 2:4, 0, 9, [], [], 0.939
77649:1, 9:1, 0, 8, [], [], 0.940
77649:1, 31:0, 0, 135, [], [], 0.940
77649:1, 19:3, 1, 5, [], [], 0.652
77649:1, 15:0, 1, 19, [], [], 0.706
77649:1, 89:38, 1, 4, [], [], 0.739
77649:1, 8:1, 1, 21, [], [], 0.745
77649:1, 70:0, 1, 59, [], [], 0.750
77649:1, 89:15, 1, 8, [], [], 0.759
77649:1, 136:1, 1, 15, [], [], 0.764
77649:1, 100:1, 1, 84, [], [], 0.769
77649:1, 89:17, 1, 4, [], [], 0.775
77649:1, 170:0, 1, 0, [], [], 0.780
77649:1, 148:2, 1, 12, [], [], 0.782
77649:1, 89:15, 1, 15, [], [], 0.782
77649:1, 89:16, 1, 0, [], [], 0.783
77649:1, 194:2, 1, 0, [], [], 0.789
77649:1, 70:0, 1, 83, [], [], 0.792
77649:1, 82:0, 1, 2, [], [], 0.795
77649:1, 89:16, 1, 2, [], [], 0.801
77649:1, 19:0, 1, 5, [], [], 0.805
77649:1, 89:14, 1, 15, [], [], 0.812
77649:1, 89:38, 1, 13, [], [], 0.812
77649:1, 31:0, 1, 347, [], [], 0.812
77649:1, 31:0, 1, 515, [], [], 0.814
77649:1, 120:3, 1, 5, [], [], 0.820
77649:1, 89:15, 1, 3, [], [], 0.821
77649:1, 44:1, 1, 5, [], [], 0.826
77649:1, 89:38, 1, 9, [], [], 0.827
77649:1, 5:0, 1, 4, [], [], 0.830
77649:1, 19:6, 1, 4, [], [], 0.832
77649:1, 22:8, 1, 23, [], [], 0.833
77649:1, 89:32, 1, 0, [], [], 0.833
77649:1, 89:16, 1, 9, [], [], 0.834
77649:1, 20:2, 1, 18, [], [], 0.835
77649:1, 139:0, 1, 9, [], [], 0.837
77649:1, 153:1, 1, 21, [], [], 0.838
77649:1, 154:0, 1, 0, [], [], 0.844
77649:1, 136:6, 1, 6, [], [], 0.845
77649:1, 19:4, 1, 5, [], [], 0.845
77649:1, 87:0, 1, 0, [], [], 0.846
77649:1, 151:0, 1, 5, [], [], 0.846
77649:1, 99:12, 1, 3, [], [], 0.848
77649:1, 160:2, 1, 0, [], [], 0.854
77649:1, 19:2, 1, 5, [], [], 0.858
77649:1, 89:17, 1, 1, [], [], 0.858
77649:1, 101:1, 1, 8, [], [], 0.860
77649:1, 101:2, 1, 10, [], [], 0.860
77649:1, 101:3, 1, 10, [], [], 0.860
77649:1, 99:15, 1, 3, [], [], 0.860
77649:1, 31:0, 1, 725, [], [], 0.861
77649:1, 31:0, 1, 471, [], [], 0.863
77649:1, 31:0, 1, 163, [], [], 0.863
77649:1, 194:1, 1, 34, [], [], 0.863
77649:1, 136:6, 1, 8, [], [], 0.867
77649:1, 19:1, 1, 5, [], [], 0.869
77649:1, 136:6, 1, 10, [], [], 0.870
77649:1, 171:15, 1, 11, [], [], 0.871
77649:1, 194:2, 1, 24, [], [], 0.871
77649:1, 89:7, 1, 3, [], [], 0.873
77649:1, 70:0, 1, 88, [], [], 0.874
77649:1, 183:1, 1, 12, [], [], 0.875
77649:1, 31:0, 1, 320, [], [], 0.876
77649:1, 69:3, 1, 13, [], [], 0.876
77649:1, 89:16, 1, 5, [], [], 0.878
77649:1, 89:16, 1, 10, [], [], 0.880
77649:1, 31:0, 1, 57, [], [], 0.881
77649:1, 89:6, 1, 3, [], [], 0.882
77649:1, 89:38, 1, 5, [], [], 0.883
77649:1, 31:0, 1, 319, [], [], 0.884
77649:1, 31:0, 1, 431, [], [], 0.885
77649:1, 177:0, 1, 3, [], [], 0.885
77649:1, 89:17, 1, 3, [], [], 0.886
77649:1, 31:0, 1, 476, [], [], 0.886
77649:1, 162:4, 1, 6, [], [], 0.887
77649:1, 89:6, 1, 11, [], [], 0.887
77649:1, 139:0, 1, 0, [], [], 0.888
77649:1, 120:3, 1, 16, [], [], 0.888
77649:1, 20:2, 1, 21, [], [], 0.889
