TQ:Q, TS:S, q_pos, s_pos, q, s, d
69:1, 99848:6, 0, 1, [], [], 0.000
69:1, 99848:8, 1, 2, [], [], 0.000
69:1, 99848:8, 2, 2, [], [], 0.000
69:1, 99848:8, 3, 2, [], [], 0.000
69:1, 99848:8, 4, 0, [], [], 0.000
69:1, 99846:2, 5, 4, [], [], 0.000
69:1, 99848:5, 6, 2, [], [], 0.000
69:1, 99847:1, 7, 2, [], [], 0.000
69:1, 99848:5, 8, 2, [], [], 0.000
69:1, 99848:3, 9, 2, [], [], 0.000
69:1, 99848:4, 10, 0, [], [], 0.000
69:1, 99848:5, 11, 2, [], [], 0.000
69:1, 99848:6, 12, 1, [], [], 0.000
69:1, 99848:5, 13, 2, [], [], 0.000
69:1, 99848:4, 14, 0, [], [], 0.000
69:1, 99848:3, 15, 2, [], [], 0.000
69:1, 99846:2, 16, 4, [], [], 0.000
69:1, 99848:5, 17, 2, [], [], 0.000
69:1, 99848:8, 18, 0, [], [], 0.000
69:1, 99848:5, 19, 2, [], [], 0.000
69:1, 99848:5, 20, 2, [], [], 0.000
69:1, 99848:4, 21, 0, [], [], 0.000
69:1, 99847:1, 22, 2, [], [], 0.000
69:1, 99848:8, 23, 0, [], [], 0.000
69:1, 99848:3, 24, 2, [], [], 0.000
69:1, 99848:3, 25, 2, [], [], 0.000
69:1, 99848:4, 26, 0, [], [], 0.000
69:1, 99848:4, 27, 0, [], [], 0.000
69:1, 99848:8, 28, 1, [], [], 0.000
69:1, 99848:4, 29, 0, [], [], 0.000
69:1, 99848:8, 30, 0, [], [], 0.000
69:1, 99848:4, 31, 0, [], [], 0.000
69:1, 99848:4, 32, 0, [], [], 0.000
69:1, 99848:5, 33, 2, [], [], 0.000
69:1, 99846:2, 34, 4, [], [], 0.000
69:1, 99848:4, 35, 0, [], [], 0.000
69:1, 99847:1, 36, 2, [], [], 0.000
69:1, 99846:2, 37, 4, [], [], 0.000
69:1, 99848:8, 38, 0, [], [], 0.000
69:1, 99848:3, 39, 2, [], [], 0.000
69:1, 99848:6, 40, 1, [], [], 0.000
69:1, 99848:8, 41, 1, [], [], 0.000
69:1, 99848:1, 42, 2, [], [], 0.000
69:1, 99848:4, 43, 0, [], [], 0.000
69:1, 99848:8, 44, 1, [], [], 0.000
69:1, 99848:8, 45, 1, [], [], 0.000
69:1, 99847:1, 46, 2, [], [], 0.000
69:1, 99848:8, 47, 0, [], [], 0.000
69:1, 99848:8, 48, 0, [], [], 0.000
69:1, 99848:8, 49, 0, [], [], 0.000
69:1, 99848:8, 50, 2, [], [], 0.000
69:1, 99848:4, 51, 0, [], [], 0.000
69:1, 99848:8, 52, 0, [], [], 0.000
69:1, 99848:8, 53, 0, [], [], 0.000
69:1, 99848:8, 54, 2, [], [], 0.000
69:1, 99848:5, 55, 2, [], [], 0.000
69:1, 99848:3, 56, 2, [], [], 0.000
69:1, 99848:5, 57, 2, [], [], 0.000
69:1, 99848:6, 58, 1, [], [], 0.000
69:1, 99848:8, 59, 2, [], [], 0.000
