TQ:Q, TS:S, q_pos, s_pos, q, s, d
104:0, 99846:2, 0, 4, [], [], 0.000
104:0, 99848:8, 1, 2, [], [], 0.000
104:0, 99848:4, 2, 0, [], [], 0.000
104:0, 99848:3, 3, 2, [], [], 0.000
104:0, 99848:3, 4, 2, [], [], 0.000
104:0, 99848:4, 5, 0, [], [], 0.000
104:0, 99848:3, 6, 2, [], [], 0.000
104:0, 99848:6, 7, 1, [], [], 0.000
104:0, 99848:8, 8, 0, [], [], 0.000
104:0, 99848:1, 9, 2, [], [], 0.000
104:0, 99848:3, 10, 2, [], [], 0.000
104:0, 99848:3, 11, 2, [], [], 0.000
104:0, 99848:4, 12, 0, [], [], 0.000
104:0, 99846:2, 13, 4, [], [], 0.000
104:0, 99848:4, 14, 0, [], [], 0.000
104:0, 99848:4, 15, 0, [], [], 0.000
104:0, 99848:3, 16, 2, [], [], 0.000
104:0, 99848:4, 17, 0, [], [], 0.000
104:0, 99848:4, 18, 0, [], [], 0.000
104:0, 99848:4, 19, 0, [], [], 0.000
104:0, 99848:1, 20, 2, [], [], 0.000
104:0, 99848:8, 21, 2, [], [], 0.000
104:0, 99848:6, 22, 1, [], [], 0.000
104:0, 99848:3, 23, 2, [], [], 0.000
104:0, 99847:1, 24, 2, [], [], 0.000
104:0, 99848:8, 25, 0, [], [], 0.000
104:0, 99848:3, 26, 2, [], [], 0.000
104:0, 99848:8, 27, 2, [], [], 0.000
104:0, 99848:6, 28, 1, [], [], 0.000
104:0, 99848:3, 29, 2, [], [], 0.000
104:0, 99848:3, 30, 2, [], [], 0.000
104:0, 99848:3, 31, 2, [], [], 0.000
104:0, 99848:1, 32, 2, [], [], 0.000
104:0, 99848:3, 33, 2, [], [], 0.000
104:0, 99848:8, 34, 2, [], [], 0.000
104:0, 99848:3, 35, 2, [], [], 0.000
104:0, 99848:3, 36, 2, [], [], 0.000
104:0, 99848:1, 37, 2, [], [], 0.000
104:0, 99848:3, 38, 2, [], [], 0.000
104:0, 99848:3, 39, 2, [], [], 0.000
104:0, 99846:2, 40, 4, [], [], 0.000
104:0, 99848:6, 41, 1, [], [], 0.000
104:0, 99848:6, 42, 1, [], [], 0.000
104:0, 99848:4, 43, 0, [], [], 0.000
104:0, 99848:5, 44, 2, [], [], 0.000
104:0, 99848:8, 45, 2, [], [], 0.000
104:0, 99848:8, 46, 0, [], [], 0.000
104:0, 99848:3, 47, 2, [], [], 0.000
104:0, 99848:8, 48, 0, [], [], 0.000
104:0, 99848:6, 49, 1, [], [], 0.000
104:0, 99848:6, 50, 1, [], [], 0.000
104:0, 99848:4, 51, 0, [], [], 0.000
104:0, 99848:3, 52, 2, [], [], 0.000
104:0, 99848:6, 53, 1, [], [], 0.000
104:0, 99848:3, 54, 2, [], [], 0.000
104:0, 99848:8, 55, 0, [], [], 0.000
104:0, 99848:5, 56, 2, [], [], 0.000
104:0, 99848:6, 57, 1, [], [], 0.000
104:0, 99848:8, 58, 0, [], [], 0.000
104:0, 99848:3, 59, 2, [], [], 0.000
104:0, 99848:1, 60, 2, [], [], 0.000
104:0, 99846:2, 61, 4, [], [], 0.000
104:0, 99848:3, 62, 2, [], [], 0.000
104:0, 99848:4, 63, 0, [], [], 0.000
104:0, 99846:2, 64, 4, [], [], 0.000
104:0, 99848:4, 65, 0, [], [], 0.000
104:0, 99848:4, 66, 0, [], [], 0.000
104:0, 99848:3, 67, 2, [], [], 0.000
104:0, 99848:8, 68, 0, [], [], 0.000
104:0, 99848:1, 69, 2, [], [], 0.000
104:0, 99848:4, 70, 0, [], [], 0.000
104:0, 99848:8, 71, 1, [], [], 0.000
104:0, 99848:4, 72, 0, [], [], 0.000
104:0, 99848:3, 73, 2, [], [], 0.000
104:0, 99848:4, 74, 0, [], [], 0.000
104:0, 99848:8, 75, 1, [], [], 0.000
104:0, 99847:1, 76, 2, [], [], 0.000
104:0, 99848:6, 77, 1, [], [], 0.000
104:0, 99848:4, 78, 0, [], [], 0.000
104:0, 99848:8, 79, 0, [], [], 0.000
104:0, 99848:3, 80, 2, [], [], 0.000
104:0, 99848:8, 81, 2, [], [], 0.000
104:0, 99848:4, 82, 0, [], [], 0.000
104:0, 99848:4, 83, 0, [], [], 0.000
104:0, 99848:5, 84, 2, [], [], 0.000
