TQ:Q, TS:S, qindex, sindex, q, s, d
6:0, 1:0, 0, 0, [], [], 0.000
6:0, 1:0, 0, 0, [], [], 0.289
6:0, 1:0, 0, 0, [], [], 0.292
6:0, 1:0, 0, 0, [], [], 0.296
6:0, 1:0, 0, 0, [], [], 0.299
6:0, 1:0, 0, 0, [], [], 0.305
6:0, 1:0, 0, 0, [], [], 0.310
6:0, 1:0, 0, 0, [], [], 0.312
6:0, 1:0, 0, 0, [], [], 0.316
6:0, 1:0, 0, 0, [], [], 0.317
6:0, 1:0, 0, 0, [], [], 0.318
6:0, 1:0, 0, 0, [], [], 0.319
6:0, 1:0, 0, 0, [], [], 0.322
6:0, 1:0, 0, 0, [], [], 0.322
6:0, 1:0, 0, 0, [], [], 0.323
6:0, 1:0, 0, 0, [], [], 0.324
6:0, 1:0, 0, 0, [], [], 0.327
6:0, 1:0, 0, 0, [], [], 0.328
6:0, 1:0, 0, 0, [], [], 0.328
6:0, 1:0, 0, 0, [], [], 0.329
6:0, 1:0, 0, 0, [], [], 0.329
6:0, 1:0, 0, 0, [], [], 0.329
6:0, 1:0, 0, 0, [], [], 0.331
6:0, 1:0, 0, 0, [], [], 0.332
6:0, 1:0, 0, 0, [], [], 0.333
6:0, 1:0, 0, 0, [], [], 0.334
6:0, 1:0, 0, 0, [], [], 0.334
6:0, 1:0, 0, 0, [], [], 0.335
6:0, 1:0, 0, 0, [], [], 0.335
6:0, 1:0, 0, 0, [], [], 0.335
6:0, 1:0, 0, 0, [], [], 0.337
6:0, 1:0, 0, 0, [], [], 0.338
6:0, 1:0, 0, 0, [], [], 0.338
6:0, 1:0, 0, 0, [], [], 0.338
6:0, 1:0, 0, 0, [], [], 0.338
6:0, 1:0, 0, 0, [], [], 0.338
6:0, 1:0, 0, 0, [], [], 0.339
6:0, 1:0, 0, 0, [], [], 0.339
6:0, 1:0, 0, 0, [], [], 0.340
6:0, 1:0, 0, 0, [], [], 0.341
6:0, 1:0, 0, 0, [], [], 0.343
6:0, 1:0, 0, 0, [], [], 0.344
6:0, 1:0, 0, 0, [], [], 0.344
6:0, 1:0, 0, 0, [], [], 0.345
6:0, 1:0, 0, 0, [], [], 0.345
6:0, 1:0, 0, 0, [], [], 0.345
6:0, 1:0, 0, 0, [], [], 0.345
6:0, 1:0, 0, 0, [], [], 0.346
6:0, 1:0, 0, 0, [], [], 0.346
6:0, 1:0, 0, 0, [], [], 0.346
6:0, 2:0, 1, 15, [], [], 0.000
6:0, 2:0, 1, 15, [], [], 0.184
6:0, 2:0, 1, 15, [], [], 0.186
6:0, 2:0, 1, 15, [], [], 0.188
6:0, 2:0, 1, 15, [], [], 0.189
6:0, 2:0, 1, 15, [], [], 0.195
6:0, 2:0, 1, 15, [], [], 0.198
6:0, 2:0, 1, 15, [], [], 0.198
6:0, 2:0, 1, 15, [], [], 0.198
6:0, 2:0, 1, 15, [], [], 0.209
6:0, 2:0, 1, 15, [], [], 0.211
6:0, 2:0, 1, 15, [], [], 0.212
6:0, 2:0, 1, 15, [], [], 0.220
6:0, 2:0, 1, 15, [], [], 0.226
6:0, 2:0, 1, 15, [], [], 0.226
6:0, 2:0, 1, 15, [], [], 0.231
6:0, 2:0, 1, 15, [], [], 0.233
6:0, 2:0, 1, 15, [], [], 0.233
6:0, 2:0, 1, 15, [], [], 0.234
6:0, 2:0, 1, 15, [], [], 0.234
6:0, 2:0, 1, 15, [], [], 0.236
6:0, 2:0, 1, 15, [], [], 0.238
6:0, 2:0, 1, 15, [], [], 0.239
6:0, 2:0, 1, 15, [], [], 0.240
6:0, 2:0, 1, 15, [], [], 0.242
6:0, 2:0, 1, 15, [], [], 0.243
