TQ:Q, TS:S, q_pos, s_pos, q, s, d
69:3, 69:3, 0, 0, [], [], 0.000
69:3, 31020:6, 0, 9, [], [], 0.565
69:3, 95598:2, 0, 8, [], [], 0.568
69:3, 69:3, 1, 1, [], [], 0.000
69:3, 92574:0, 1, 55, [], [], 0.549
69:3, 68550:1, 1, 0, [], [], 0.559
69:3, 69:3, 2, 2, [], [], 0.000
69:3, 91525:2, 2, 30, [], [], 0.571
69:3, 31355:1, 2, 93, [], [], 0.580
69:3, 69:3, 3, 3, [], [], 0.000
69:3, 48222:2, 3, 61, [], [], 0.544
69:3, 11254:2, 3, 5, [], [], 0.579
69:3, 69:3, 4, 4, [], [], 0.000
69:3, 84954:3, 4, 586, [], [], 0.152
69:3, 91999:0, 4, 21, [], [], 0.155
69:3, 69:3, 5, 5, [], [], 0.000
69:3, 81183:1, 5, 12, [], [], 0.311
69:3, 77393:0, 5, 31, [], [], 0.335
69:3, 69:3, 6, 6, [], [], 0.000
69:3, 30504:0, 6, 881, [], [], 0.422
69:3, 29873:3, 6, 40, [], [], 0.422
69:3, 69:3, 7, 7, [], [], 0.000
69:3, 66632:3, 7, 20, [], [], 0.463
69:3, 59078:2, 7, 0, [], [], 0.514
69:3, 69:3, 8, 8, [], [], 0.000
69:3, 47705:8, 8, 97, [], [], 0.407
69:3, 28921:1, 8, 458, [], [], 0.491
69:3, 69:3, 9, 9, [], [], 0.000
69:3, 47705:8, 9, 101, [], [], 0.000
69:3, 51144:0, 9, 5, [], [], 0.122
69:3, 69:3, 10, 10, [], [], 0.000
69:3, 82432:0, 10, 338, [], [], 0.259
69:3, 89353:0, 10, 10, [], [], 0.309
69:3, 69:3, 11, 11, [], [], 0.000
69:3, 88188:5, 11, 19, [], [], 0.568
69:3, 15644:0, 11, 59, [], [], 0.571
69:3, 69:3, 12, 12, [], [], 0.000
69:3, 38052:0, 12, 1, [], [], 0.427
69:3, 47125:1, 12, 3, [], [], 0.479
69:3, 69:3, 13, 13, [], [], 0.000
69:3, 229:0, 13, 5, [], [], 0.292
69:3, 60316:1, 13, 25, [], [], 0.358
69:3, 69:3, 14, 14, [], [], 0.000
69:3, 22317:2, 14, 21, [], [], 0.376
69:3, 33398:3, 14, 961, [], [], 0.379
69:3, 69:3, 15, 15, [], [], 0.000
69:3, 934:1, 15, 160, [], [], 0.358
69:3, 69897:4, 15, 7, [], [], 0.358
69:3, 69:3, 16, 16, [], [], 0.000
69:3, 93725:0, 16, 12, [], [], 0.310
69:3, 62933:3, 16, 34, [], [], 0.346
69:3, 69:3, 17, 17, [], [], 0.000
69:3, 68005:0, 17, 1, [], [], 0.399
69:3, 95150:2, 17, 16, [], [], 0.403
69:3, 69:3, 18, 18, [], [], 0.000
69:3, 16416:5, 18, 2, [], [], 0.000
69:3, 99848:8, 18, 2, [], [], 0.000
69:3, 69:3, 19, 19, [], [], 0.000
69:3, 11008:0, 19, 30, [], [], 0.421
69:3, 72368:4, 19, 0, [], [], 0.478
69:3, 69:3, 20, 20, [], [], 0.000
69:3, 15907:4, 20, 2, [], [], 0.269
69:3, 98719:3, 20, 0, [], [], 0.281
69:3, 69:3, 21, 21, [], [], 0.000
