TQ:Q, TS:S, q_pos, s_pos, q, s, d
69:3, 69:3, 0, 0, [], [], 0.000
69:3, 31020:6, 0, 9, [], [], 0.565
69:3, 1213:0, 0, 0, [], [], 0.568
69:3, 13062:2, 0, 6, [], [], 0.568
69:3, 95598:2, 0, 8, [], [], 0.568
69:3, 69:3, 1, 1, [], [], 0.000
69:3, 92574:0, 1, 55, [], [], 0.549
69:3, 18746:9, 1, 11, [], [], 0.559
69:3, 21481:12, 1, 2, [], [], 0.559
69:3, 66948:4, 1, 67, [], [], 0.568
69:3, 69:3, 2, 2, [], [], 0.000
69:3, 91525:2, 2, 30, [], [], 0.571
69:3, 31355:1, 2, 93, [], [], 0.580
69:3, 4012:1, 2, 4, [], [], 0.583
69:3, 4012:2, 2, 4, [], [], 0.583
69:3, 69:3, 3, 3, [], [], 0.000
69:3, 48222:2, 3, 61, [], [], 0.544
69:3, 91273:0, 3, 9, [], [], 0.579
69:3, 64820:0, 3, 1, [], [], 0.580
69:3, 97279:1, 3, 2, [], [], 0.597
69:3, 69:3, 4, 4, [], [], 0.000
69:3, 84954:3, 4, 586, [], [], 0.152
69:3, 7383:2, 4, 205, [], [], 0.155
69:3, 84954:4, 4, 548, [], [], 0.180
69:3, 86136:0, 4, 9, [], [], 0.181
69:3, 69:3, 5, 5, [], [], 0.000
69:3, 81183:1, 5, 12, [], [], 0.311
69:3, 10916:0, 5, 49, [], [], 0.335
69:3, 77393:0, 5, 31, [], [], 0.335
69:3, 83638:1, 5, 62, [], [], 0.336
69:3, 69:3, 6, 6, [], [], 0.000
69:3, 30504:0, 6, 881, [], [], 0.422
69:3, 82432:0, 6, 113, [], [], 0.422
69:3, 97804:0, 6, 108, [], [], 0.443
69:3, 15624:0, 6, 74, [], [], 0.443
69:3, 69:3, 7, 7, [], [], 0.000
69:3, 66632:3, 7, 20, [], [], 0.463
69:3, 9920:3, 7, 11, [], [], 0.514
69:3, 13067:5, 7, 0, [], [], 0.514
69:3, 59078:2, 7, 0, [], [], 0.514
69:3, 69:3, 8, 8, [], [], 0.000
69:3, 47705:8, 8, 97, [], [], 0.407
69:3, 28921:1, 8, 458, [], [], 0.491
69:3, 34969:2, 8, 0, [], [], 0.492
69:3, 72710:1, 8, 886, [], [], 0.498
69:3, 69:3, 9, 9, [], [], 0.000
69:3, 47705:8, 9, 101, [], [], 0.000
69:3, 45660:1, 9, 13, [], [], 0.122
69:3, 45660:1, 9, 12, [], [], 0.137
69:3, 80252:2, 9, 2, [], [], 0.145
69:3, 69:3, 10, 10, [], [], 0.000
69:3, 82432:0, 10, 338, [], [], 0.259
69:3, 6455:3, 10, 10, [], [], 0.309
69:3, 90926:1, 10, 9, [], [], 0.353
69:3, 95826:0, 10, 4, [], [], 0.375
69:3, 69:3, 11, 11, [], [], 0.000
69:3, 88188:5, 11, 19, [], [], 0.568
69:3, 90317:3, 11, 231, [], [], 0.571
69:3, 53694:2, 11, 17, [], [], 0.576
69:3, 72498:2, 11, 20, [], [], 0.583
69:3, 69:3, 12, 12, [], [], 0.000
69:3, 38052:0, 12, 1, [], [], 0.427
69:3, 47125:1, 12, 3, [], [], 0.479
69:3, 93194:1, 12, 8, [], [], 0.490
