TQ:Q, TS:S, q_pos, s_pos, q, s, d
69:2, 69:2, 0, 0, [], [], 0.000
69:2, 83301:4, 0, 2, [], [], 0.268
69:2, 16911:4, 0, 1, [], [], 0.390
69:2, 24132:1, 0, 1, [], [], 0.390
69:2, 20354:6, 0, 16, [], [], 0.390
69:2, 69:2, 1, 1, [], [], 0.000
69:2, 14868:1, 1, 8, [], [], 0.299
69:2, 3540:2, 1, 80, [], [], 0.317
69:2, 61679:1, 1, 6, [], [], 0.332
69:2, 51589:1, 1, 0, [], [], 0.340
69:2, 69:2, 2, 2, [], [], 0.000
69:2, 62819:2, 2, 0, [], [], 0.340
69:2, 98719:6, 2, 0, [], [], 0.340
69:2, 5505:4, 2, 2, [], [], 0.370
69:2, 92363:8, 2, 72, [], [], 0.370
69:2, 69:2, 3, 3, [], [], 0.000
69:2, 88188:5, 3, 12, [], [], 0.333
69:2, 30160:0, 3, 24, [], [], 0.353
69:2, 96639:1, 3, 0, [], [], 0.353
69:2, 95647:0, 3, 104, [], [], 0.358
69:2, 69:2, 4, 4, [], [], 0.000
69:2, 6658:87, 4, 10, [], [], 0.000
69:2, 6658:88, 4, 17, [], [], 0.000
69:2, 6966:13, 4, 7, [], [], 0.000
69:2, 99846:2, 4, 4, [], [], 0.000
69:2, 69:2, 5, 5, [], [], 0.000
69:2, 88762:2, 5, 92, [], [], 0.460
69:2, 96965:7, 5, 33, [], [], 0.482
69:2, 62771:0, 5, 1, [], [], 0.484
69:2, 76702:1, 5, 2, [], [], 0.484
69:2, 69:2, 6, 6, [], [], 0.000
69:2, 40257:2, 6, 180, [], [], 0.220
69:2, 40257:2, 6, 171, [], [], 0.224
69:2, 13175:4, 6, 3, [], [], 0.226
69:2, 75049:1, 6, 159, [], [], 0.232
69:2, 69:2, 7, 7, [], [], 0.000
69:2, 22551:3, 7, 0, [], [], 0.344
69:2, 624:4, 7, 76, [], [], 0.358
69:2, 21373:4, 7, 77, [], [], 0.358
69:2, 45145:1, 7, 12, [], [], 0.360
69:2, 69:2, 8, 8, [], [], 0.000
69:2, 4267:2, 8, 22, [], [], 0.395
69:2, 30160:0, 8, 38, [], [], 0.430
69:2, 37015:5, 8, 4, [], [], 0.432
69:2, 71604:1, 8, 35, [], [], 0.450
69:2, 69:2, 9, 9, [], [], 0.000
69:2, 3145:3, 9, 2, [], [], 0.124
69:2, 69663:3, 9, 2, [], [], 0.124
69:2, 6687:1, 9, 9, [], [], 0.177
69:2, 81124:1, 9, 31, [], [], 0.177
69:2, 69:2, 10, 10, [], [], 0.000
69:2, 7640:2, 10, 15, [], [], 0.163
69:2, 23457:2, 10, 15, [], [], 0.163
69:2, 24221:2, 10, 15, [], [], 0.163
69:2, 95811:2, 10, 9, [], [], 0.163
69:2, 69:2, 11, 11, [], [], 0.000
69:2, 57994:3, 11, 2, [], [], 0.150
69:2, 4340:0, 11, 1224, [], [], 0.150
69:2, 4340:0, 11, 1223, [], [], 0.156
69:2, 94413:2, 11, 8, [], [], 0.158
69:2, 69:2, 12, 12, [], [], 0.000
69:2, 50206:0, 12, 9, [], [], 0.251
69:2, 49644:0, 12, 2, [], [], 0.259
69:2, 4394:1, 12, 9, [], [], 0.259
69:2, 63120:0, 12, 402, [], [], 0.266
69:2, 69:2, 13, 13, [], [], 0.000
69:2, 72238:0, 13, 22, [], [], 0.531
69:2, 54468:0, 13, 148, [], [], 0.539
69:2, 37591:3, 13, 29, [], [], 0.546
69:2, 98564:4, 13, 1, [], [], 0.548
69:2, 69:2, 14, 14, [], [], 0.000
69:2, 20016:2, 14, 1, [], [], 0.276
69:2, 946:6, 14, 89, [], [], 0.460
69:2, 3961:4, 14, 2, [], [], 0.496
69:2, 57450:0, 14, 53, [], [], 0.506
69:2, 69:2, 15, 15, [], [], 0.000
69:2, 55402:0, 15, 26, [], [], 0.129
69:2, 71222:0, 15, 26, [], [], 0.129
69:2, 56588:4, 15, 8, [], [], 0.174
69:2, 1303:4, 15, 4, [], [], 0.270
69:2, 69:2, 16, 16, [], [], 0.000
69:2, 33797:0, 16, 8, [], [], 0.223
69:2, 5904:0, 16, 14, [], [], 0.223
69:2, 34255:1, 16, 3, [], [], 0.228
69:2, 43654:0, 16, 11, [], [], 0.231
69:2, 69:2, 17, 17, [], [], 0.000
69:2, 32051:6, 17, 236, [], [], 0.395
69:2, 89587:1, 17, 25, [], [], 0.397
69:2, 28617:1, 17, 3, [], [], 0.425
69:2, 43409:0, 17, 4, [], [], 0.429
69:2, 69:2, 18, 18, [], [], 0.000
69:2, 83301:4, 18, 7, [], [], 0.144
69:2, 21574:4, 18, 16, [], [], 0.191
69:2, 50277:2, 18, 14, [], [], 0.200
69:2, 15750:1, 18, 1, [], [], 0.251
69:2, 69:2, 19, 19, [], [], 0.000
69:2, 66809:6, 19, 5, [], [], 0.389
69:2, 69285:2, 19, 1, [], [], 0.398
69:2, 2952:0, 19, 18, [], [], 0.423
69:2, 6764:1, 19, 3, [], [], 0.430
69:2, 69:2, 20, 20, [], [], 0.000
69:2, 3145:3, 20, 7, [], [], 0.480
69:2, 69663:3, 20, 8, [], [], 0.480
69:2, 77944:3, 20, 2, [], [], 0.480
69:2, 68313:2, 20, 10, [], [], 0.567
69:2, 69:2, 21, 21, [], [], 0.000
69:2, 377:2, 21, 1, [], [], 0.372
69:2, 1562:2, 21, 1, [], [], 0.372
69:2, 1571:2, 21, 1, [], [], 0.372
69:2, 99810:2, 21, 1, [], [], 0.372
69:2, 69:2, 22, 22, [], [], 0.000
69:2, 69:3, 22, 56, [], [], 0.000
69:2, 84061:0, 22, 15, [], [], 0.230
69:2, 80821:5, 22, 1, [], [], 0.279
69:2, 52986:0, 22, 139, [], [], 0.306
69:2, 69:2, 23, 23, [], [], 0.000
69:2, 45311:0, 23, 32, [], [], 0.632
69:2, 76937:1, 23, 0, [], [], 0.635
69:2, 56754:0, 23, 19, [], [], 0.638
69:2, 92877:0, 23, 44, [], [], 0.671
69:2, 69:2, 24, 24, [], [], 0.000
69:2, 12874:1, 24, 0, [], [], 0.219
69:2, 4:3, 24, 146, [], [], 0.220
69:2, 21165:3, 24, 149, [], [], 0.220
69:2, 88646:3, 24, 3, [], [], 0.221
69:2, 69:2, 25, 25, [], [], 0.000
69:2, 63268:7, 25, 1, [], [], 0.000
69:2, 9168:0, 25, 3, [], [], 0.448
69:2, 42756:1, 25, 3, [], [], 0.456
69:2, 91481:3, 25, 23, [], [], 0.459
69:2, 69:2, 26, 26, [], [], 0.000
69:2, 78454:1, 26, 81, [], [], 0.383
69:2, 9255:0, 26, 2, [], [], 0.399
69:2, 63262:1, 26, 6, [], [], 0.402
69:2, 87791:0, 26, 4, [], [], 0.404
69:2, 69:2, 27, 27, [], [], 0.000
69:2, 42589:1, 27, 36, [], [], 0.523
69:2, 56588:4, 27, 151, [], [], 0.534
69:2, 339:3, 27, 2, [], [], 0.535
69:2, 36749:0, 27, 17, [], [], 0.535
69:2, 69:2, 28, 28, [], [], 0.000
69:2, 4141:1, 28, 4, [], [], 0.294
69:2, 97225:4, 28, 363, [], [], 0.311
69:2, 77401:1, 28, 339, [], [], 0.317
