TQ:Q, TS:S, qindex, sindex, q, s, d
77649:0, 970:0, 0, 10, [], [], 0.000
77649:0, 25134:0, 0, 2, [], [], 0.000
77649:0, 49228:0, 0, 5, [], [], 0.000
77649:0, 50997:0, 0, 5, [], [], 0.000
77649:0, 67115:0, 0, 4, [], [], 0.000
77649:0, 87558:0, 0, 5, [], [], 0.000
77649:0, 417:3, 0, 23, [], [], 0.557
77649:0, 417:3, 0, 23, [], [], 0.557
77649:0, 417:3, 0, 23, [], [], 0.557
77649:0, 417:3, 0, 23, [], [], 0.557
77649:0, 970:0, 1, 10, [], [], 0.000
77649:0, 25134:0, 1, 2, [], [], 0.000
77649:0, 49228:0, 1, 5, [], [], 0.000
77649:0, 50997:0, 1, 5, [], [], 0.000
77649:0, 67115:0, 1, 4, [], [], 0.000
77649:0, 87558:0, 1, 5, [], [], 0.000
77649:0, 417:3, 1, 23, [], [], 0.557
77649:0, 417:3, 1, 23, [], [], 0.557
77649:0, 417:3, 1, 23, [], [], 0.557
77649:0, 417:3, 1, 23, [], [], 0.557
77649:0, 970:0, 2, 10, [], [], 0.000
77649:0, 25134:0, 2, 2, [], [], 0.000
77649:0, 49228:0, 2, 5, [], [], 0.000
77649:0, 50997:0, 2, 5, [], [], 0.000
77649:0, 67115:0, 2, 4, [], [], 0.000
77649:0, 87558:0, 2, 5, [], [], 0.000
77649:0, 417:3, 2, 23, [], [], 0.557
77649:0, 417:3, 2, 23, [], [], 0.557
77649:0, 417:3, 2, 23, [], [], 0.557
77649:0, 417:3, 2, 23, [], [], 0.557
77649:0, 970:0, 3, 10, [], [], 0.000
77649:0, 25134:0, 3, 2, [], [], 0.000
77649:0, 49228:0, 3, 5, [], [], 0.000
77649:0, 50997:0, 3, 5, [], [], 0.000
77649:0, 67115:0, 3, 4, [], [], 0.000
77649:0, 87558:0, 3, 5, [], [], 0.000
77649:0, 417:3, 3, 23, [], [], 0.557
77649:0, 417:3, 3, 23, [], [], 0.557
77649:0, 417:3, 3, 23, [], [], 0.557
77649:0, 417:3, 3, 23, [], [], 0.557
77649:0, 970:0, 4, 10, [], [], 0.000
77649:0, 25134:0, 4, 2, [], [], 0.000
77649:0, 49228:0, 4, 5, [], [], 0.000
77649:0, 50997:0, 4, 5, [], [], 0.000
77649:0, 67115:0, 4, 4, [], [], 0.000
77649:0, 87558:0, 4, 5, [], [], 0.000
77649:0, 417:3, 4, 23, [], [], 0.557
77649:0, 417:3, 4, 23, [], [], 0.557
77649:0, 417:3, 4, 23, [], [], 0.557
77649:0, 417:3, 4, 23, [], [], 0.557
77649:0, 970:0, 5, 10, [], [], 0.000
77649:0, 25134:0, 5, 2, [], [], 0.000
77649:0, 49228:0, 5, 5, [], [], 0.000
77649:0, 50997:0, 5, 5, [], [], 0.000
77649:0, 67115:0, 5, 4, [], [], 0.000
77649:0, 87558:0, 5, 5, [], [], 0.000
77649:0, 417:3, 5, 23, [], [], 0.557
77649:0, 417:3, 5, 23, [], [], 0.557
77649:0, 417:3, 5, 23, [], [], 0.557
77649:0, 417:3, 5, 23, [], [], 0.557
77649:0, 970:0, 6, 10, [], [], 0.000
77649:0, 25134:0, 6, 2, [], [], 0.000
77649:0, 49228:0, 6, 5, [], [], 0.000
77649:0, 50997:0, 6, 5, [], [], 0.000
77649:0, 67115:0, 6, 4, [], [], 0.000
77649:0, 87558:0, 6, 5, [], [], 0.000
77649:0, 417:3, 6, 23, [], [], 0.557
77649:0, 417:3, 6, 23, [], [], 0.557
77649:0, 417:3, 6, 23, [], [], 0.557
77649:0, 417:3, 6, 23, [], [], 0.557
77649:0, 970:0, 7, 10, [], [], 0.000
77649:0, 25134:0, 7, 2, [], [], 0.000
77649:0, 49228:0, 7, 5, [], [], 0.000
77649:0, 50997:0, 7, 5, [], [], 0.000
77649:0, 67115:0, 7, 4, [], [], 0.000
77649:0, 87558:0, 7, 5, [], [], 0.000
77649:0, 417:3, 7, 23, [], [], 0.557
77649:0, 417:3, 7, 23, [], [], 0.557
77649:0, 417:3, 7, 23, [], [], 0.557
77649:0, 417:3, 7, 23, [], [], 0.557
77649:0, 970:0, 8, 10, [], [], 0.000
77649:0, 25134:0, 8, 2, [], [], 0.000
77649:0, 49228:0, 8, 5, [], [], 0.000
77649:0, 50997:0, 8, 5, [], [], 0.000
77649:0, 67115:0, 8, 4, [], [], 0.000
77649:0, 87558:0, 8, 5, [], [], 0.000
77649:0, 417:3, 8, 23, [], [], 0.557
77649:0, 417:3, 8, 23, [], [], 0.557
77649:0, 417:3, 8, 23, [], [], 0.557
77649:0, 417:3, 8, 23, [], [], 0.557
