TQ:Q, TS:S, qindex, sindex, q, s, d
9:0, 51544:0, 0, 5, [], [], 0.596
9:0, 26435:4, 0, 6, [], [], 0.678
9:0, 26435:4, 0, 6, [], [], 0.678
9:0, 26435:4, 0, 6, [], [], 0.678
9:0, 26435:4, 0, 6, [], [], 0.678
9:0, 26435:4, 0, 6, [], [], 0.678
9:0, 26435:4, 0, 6, [], [], 0.678
9:0, 26435:4, 0, 6, [], [], 0.678
9:0, 26435:4, 0, 6, [], [], 0.678
9:0, 26435:4, 0, 6, [], [], 0.678
9:0, 51544:0, 1, 5, [], [], 0.596
9:0, 26435:4, 1, 6, [], [], 0.678
9:0, 26435:4, 1, 6, [], [], 0.678
9:0, 26435:4, 1, 6, [], [], 0.678
9:0, 26435:4, 1, 6, [], [], 0.678
9:0, 26435:4, 1, 6, [], [], 0.678
9:0, 26435:4, 1, 6, [], [], 0.678
9:0, 26435:4, 1, 6, [], [], 0.678
9:0, 26435:4, 1, 6, [], [], 0.678
9:0, 26435:4, 1, 6, [], [], 0.678
9:0, 51544:0, 2, 5, [], [], 0.596
9:0, 26435:4, 2, 6, [], [], 0.678
9:0, 26435:4, 2, 6, [], [], 0.678
9:0, 26435:4, 2, 6, [], [], 0.678
9:0, 26435:4, 2, 6, [], [], 0.678
9:0, 26435:4, 2, 6, [], [], 0.678
9:0, 26435:4, 2, 6, [], [], 0.678
9:0, 26435:4, 2, 6, [], [], 0.678
9:0, 26435:4, 2, 6, [], [], 0.678
9:0, 26435:4, 2, 6, [], [], 0.678
9:0, 51544:0, 3, 5, [], [], 0.596
9:0, 26435:4, 3, 6, [], [], 0.678
9:0, 26435:4, 3, 6, [], [], 0.678
9:0, 26435:4, 3, 6, [], [], 0.678
9:0, 26435:4, 3, 6, [], [], 0.678
9:0, 26435:4, 3, 6, [], [], 0.678
9:0, 26435:4, 3, 6, [], [], 0.678
9:0, 26435:4, 3, 6, [], [], 0.678
9:0, 26435:4, 3, 6, [], [], 0.678
9:0, 26435:4, 3, 6, [], [], 0.678
9:0, 51544:0, 4, 5, [], [], 0.596
9:0, 26435:4, 4, 6, [], [], 0.678
9:0, 26435:4, 4, 6, [], [], 0.678
9:0, 26435:4, 4, 6, [], [], 0.678
9:0, 26435:4, 4, 6, [], [], 0.678
9:0, 26435:4, 4, 6, [], [], 0.678
9:0, 26435:4, 4, 6, [], [], 0.678
9:0, 26435:4, 4, 6, [], [], 0.678
9:0, 26435:4, 4, 6, [], [], 0.678
9:0, 26435:4, 4, 6, [], [], 0.678
9:0, 51544:0, 5, 5, [], [], 0.596
9:0, 26435:4, 5, 6, [], [], 0.678
9:0, 26435:4, 5, 6, [], [], 0.678
9:0, 26435:4, 5, 6, [], [], 0.678
9:0, 26435:4, 5, 6, [], [], 0.678
9:0, 26435:4, 5, 6, [], [], 0.678
9:0, 26435:4, 5, 6, [], [], 0.678
9:0, 26435:4, 5, 6, [], [], 0.678
9:0, 26435:4, 5, 6, [], [], 0.678
9:0, 26435:4, 5, 6, [], [], 0.678
9:0, 51544:0, 6, 5, [], [], 0.596
9:0, 26435:4, 6, 6, [], [], 0.678
9:0, 26435:4, 6, 6, [], [], 0.678
9:0, 26435:4, 6, 6, [], [], 0.678
9:0, 26435:4, 6, 6, [], [], 0.678
9:0, 26435:4, 6, 6, [], [], 0.678
9:0, 26435:4, 6, 6, [], [], 0.678
9:0, 26435:4, 6, 6, [], [], 0.678
9:0, 26435:4, 6, 6, [], [], 0.678
9:0, 26435:4, 6, 6, [], [], 0.678
9:0, 51544:0, 7, 5, [], [], 0.596
9:0, 26435:4, 7, 6, [], [], 0.678
9:0, 26435:4, 7, 6, [], [], 0.678
9:0, 26435:4, 7, 6, [], [], 0.678
9:0, 26435:4, 7, 6, [], [], 0.678
9:0, 26435:4, 7, 6, [], [], 0.678
9:0, 26435:4, 7, 6, [], [], 0.678
9:0, 26435:4, 7, 6, [], [], 0.678
9:0, 26435:4, 7, 6, [], [], 0.678
9:0, 26435:4, 7, 6, [], [], 0.678
9:0, 51544:0, 8, 5, [], [], 0.596
9:0, 26435:4, 8, 6, [], [], 0.678
9:0, 26435:4, 8, 6, [], [], 0.678
9:0, 26435:4, 8, 6, [], [], 0.678
9:0, 26435:4, 8, 6, [], [], 0.678
9:0, 26435:4, 8, 6, [], [], 0.678
9:0, 26435:4, 8, 6, [], [], 0.678
9:0, 26435:4, 8, 6, [], [], 0.678
9:0, 26435:4, 8, 6, [], [], 0.678
9:0, 26435:4, 8, 6, [], [], 0.678
