TQ:Q, TS:S, qindex, sindex, q, s, d
77649:1, 970:3, 0, 10, [], [], 0.000
77649:1, 1724:4, 0, 10, [], [], 0.000
77649:1, 1744:1, 0, 8, [], [], 0.000
77649:1, 2113:2, 0, 4, [], [], 0.000
77649:1, 2830:4, 0, 7, [], [], 0.000
77649:1, 2855:0, 0, 0, [], [], 0.000
77649:1, 3362:0, 0, 0, [], [], 0.000
77649:1, 3417:0, 0, 0, [], [], 0.000
77649:1, 3484:3, 0, 6, [], [], 0.000
77649:1, 3793:0, 0, 0, [], [], 0.000
77649:1, 970:3, 1, 10, [], [], 0.000
77649:1, 1724:4, 1, 10, [], [], 0.000
77649:1, 1744:1, 1, 8, [], [], 0.000
77649:1, 2113:2, 1, 4, [], [], 0.000
77649:1, 2830:4, 1, 7, [], [], 0.000
77649:1, 2855:0, 1, 0, [], [], 0.000
77649:1, 3362:0, 1, 0, [], [], 0.000
77649:1, 3417:0, 1, 0, [], [], 0.000
77649:1, 3484:3, 1, 6, [], [], 0.000
77649:1, 3793:0, 1, 0, [], [], 0.000
77649:1, 970:3, 2, 10, [], [], 0.000
77649:1, 1724:4, 2, 10, [], [], 0.000
77649:1, 1744:1, 2, 8, [], [], 0.000
77649:1, 2113:2, 2, 4, [], [], 0.000
77649:1, 2830:4, 2, 7, [], [], 0.000
77649:1, 2855:0, 2, 0, [], [], 0.000
77649:1, 3362:0, 2, 0, [], [], 0.000
77649:1, 3417:0, 2, 0, [], [], 0.000
77649:1, 3484:3, 2, 6, [], [], 0.000
77649:1, 3793:0, 2, 0, [], [], 0.000
77649:1, 970:3, 3, 10, [], [], 0.000
77649:1, 1724:4, 3, 10, [], [], 0.000
77649:1, 1744:1, 3, 8, [], [], 0.000
77649:1, 2113:2, 3, 4, [], [], 0.000
77649:1, 2830:4, 3, 7, [], [], 0.000
77649:1, 2855:0, 3, 0, [], [], 0.000
77649:1, 3362:0, 3, 0, [], [], 0.000
77649:1, 3417:0, 3, 0, [], [], 0.000
77649:1, 3484:3, 3, 6, [], [], 0.000
77649:1, 3793:0, 3, 0, [], [], 0.000
77649:1, 970:3, 4, 10, [], [], 0.000
77649:1, 1724:4, 4, 10, [], [], 0.000
77649:1, 1744:1, 4, 8, [], [], 0.000
77649:1, 2113:2, 4, 4, [], [], 0.000
77649:1, 2830:4, 4, 7, [], [], 0.000
77649:1, 2855:0, 4, 0, [], [], 0.000
77649:1, 3362:0, 4, 0, [], [], 0.000
77649:1, 3417:0, 4, 0, [], [], 0.000
77649:1, 3484:3, 4, 6, [], [], 0.000
77649:1, 3793:0, 4, 0, [], [], 0.000
