TQ:Q, TS:S, q_pos, s_pos, q, s, d
77649:1, 77649:3, 0, 0, [], [], 0.000
77649:1, 30571:0, 0, 13, [], [], 0.399
77649:1, 43584:6, 0, 111, [], [], 0.434
77649:1, 43584:7, 0, 106, [], [], 0.434
77649:1, 49957:8, 0, 103, [], [], 0.434
77649:1, 53261:2, 0, 118, [], [], 0.434
77649:1, 62928:7, 0, 301, [], [], 0.434
77649:1, 70100:4, 0, 12, [], [], 0.434
77649:1, 79364:7, 0, 149, [], [], 0.434
77649:1, 26351:3, 0, 4, [], [], 0.480
77649:1, 79086:9, 0, 59, [], [], 0.480
77649:1, 96776:8, 0, 9, [], [], 0.480
77649:1, 114:4, 0, 4, [], [], 0.497
77649:1, 65533:4, 0, 102, [], [], 0.516
77649:1, 49512:3, 0, 18, [], [], 0.540
77649:1, 54475:5, 0, 8, [], [], 0.540
77649:1, 7882:9, 0, 58, [], [], 0.548
77649:1, 76508:9, 0, 58, [], [], 0.548
77649:1, 77835:5, 0, 1, [], [], 0.548
77649:1, 32313:4, 0, 1, [], [], 0.548
77649:1, 59361:1, 0, 2, [], [], 0.578
77649:1, 18300:6, 0, 23, [], [], 0.584
77649:1, 22618:5, 0, 18, [], [], 0.584
77649:1, 2830:3, 0, 3, [], [], 0.589
77649:1, 95967:1, 0, 0, [], [], 0.596
77649:1, 47125:2, 0, 17, [], [], 0.598
77649:1, 74875:4, 0, 2, [], [], 0.599
77649:1, 19101:3, 0, 107, [], [], 0.605
77649:1, 52578:3, 0, 129, [], [], 0.605
77649:1, 2313:8, 0, 205, [], [], 0.608
77649:1, 8276:7, 0, 148, [], [], 0.608
77649:1, 491:8, 0, 2, [], [], 0.611
77649:1, 1225:8, 0, 1, [], [], 0.611
77649:1, 1331:2, 0, 3, [], [], 0.611
77649:1, 1624:7, 0, 1, [], [], 0.611
77649:1, 2271:3, 0, 19, [], [], 0.611
77649:1, 2695:3, 0, 40, [], [], 0.611
77649:1, 3128:7, 0, 13, [], [], 0.611
77649:1, 4264:2, 0, 3, [], [], 0.611
77649:1, 5398:3, 0, 29, [], [], 0.611
77649:1, 8053:2, 0, 6, [], [], 0.611
77649:1, 8531:3, 0, 4, [], [], 0.611
77649:1, 8683:1, 0, 2, [], [], 0.611
77649:1, 9893:1, 0, 9, [], [], 0.611
77649:1, 9984:21, 0, 4, [], [], 0.611
77649:1, 11095:2, 0, 1, [], [], 0.611
77649:1, 11477:2, 0, 3, [], [], 0.611
77649:1, 12002:2, 0, 5, [], [], 0.611
77649:1, 12881:0, 0, 2, [], [], 0.611
77649:1, 13406:5, 0, 11, [], [], 0.611
77649:1, 13929:3, 0, 7, [], [], 0.611
77649:1, 14710:2, 0, 17, [], [], 0.611
77649:1, 15684:7, 0, 1, [], [], 0.611
77649:1, 15972:8, 0, 3, [], [], 0.611
77649:1, 16324:3, 0, 16, [], [], 0.611
77649:1, 17846:5, 0, 20, [], [], 0.611
77649:1, 18486:3, 0, 6, [], [], 0.611
77649:1, 19159:7, 0, 11, [], [], 0.611
77649:1, 19166:2, 0, 3, [], [], 0.611
77649:1, 19791:3, 0, 45, [], [], 0.611
77649:1, 21691:2, 0, 8, [], [], 0.611
77649:1, 23329:3, 0, 13, [], [], 0.611
77649:1, 23858:7, 0, 1, [], [], 0.611
77649:1, 24353:10, 0, 4, [], [], 0.611
77649:1, 25481:6, 0, 18, [], [], 0.611
77649:1, 25507:7, 0, 20, [], [], 0.611
77649:1, 25507:8, 0, 24, [], [], 0.611
77649:1, 25604:2, 0, 3, [], [], 0.611
77649:1, 25970:2, 0, 1, [], [], 0.611
77649:1, 26047:3, 0, 29, [], [], 0.611
77649:1, 26126:10, 0, 2, [], [], 0.611
77649:1, 27299:8, 0, 1, [], [], 0.611
77649:1, 27952:15, 0, 1, [], [], 0.611
77649:1, 28024:1, 0, 26, [], [], 0.611
77649:1, 28142:38, 0, 56, [], [], 0.611
77649:1, 29020:2, 0, 3, [], [], 0.611
77649:1, 29266:1, 0, 22, [], [], 0.611
77649:1, 29392:3, 0, 13, [], [], 0.611
77649:1, 29643:2, 0, 8, [], [], 0.611
77649:1, 29948:1, 0, 0, [], [], 0.611
77649:1, 30344:7, 0, 8, [], [], 0.611
77649:1, 31132:2, 0, 8, [], [], 0.611
77649:1, 31413:2, 0, 4, [], [], 0.611
77649:1, 34488:0, 0, 10, [], [], 0.611
77649:1, 35054:2, 0, 25, [], [], 0.611
77649:1, 35486:38, 0, 268, [], [], 0.611
77649:1, 35805:2, 0, 5, [], [], 0.611
77649:1, 35933:8, 0, 1, [], [], 0.611
77649:1, 37393:3, 0, 16, [], [], 0.611
77649:1, 37864:3, 0, 10, [], [], 0.611
77649:1, 38017:3, 0, 65, [], [], 0.611
77649:1, 38534:2, 0, 4, [], [], 0.611
77649:1, 39411:3, 0, 23, [], [], 0.611
77649:1, 41816:3, 0, 10, [], [], 0.611
77649:1, 42073:3, 0, 50, [], [], 0.611
77649:1, 43028:10, 0, 7, [], [], 0.611
77649:1, 43875:34, 0, 29, [], [], 0.611
77649:1, 43941:15, 0, 6, [], [], 0.611
77649:1, 44032:2, 0, 25, [], [], 0.611
77649:1, 44592:2, 0, 2, [], [], 0.611
77649:1, 44939:6, 0, 221, [], [], 0.611
77649:1, 45350:1, 0, 24, [], [], 0.611
77649:1, 47095:2, 0, 6, [], [], 0.611
77649:1, 47334:15, 0, 38, [], [], 0.611
77649:1, 48026:3, 0, 40, [], [], 0.611
77649:1, 49685:3, 0, 13, [], [], 0.611
77649:1, 49722:5, 0, 12, [], [], 0.611
77649:1, 50046:2, 0, 9, [], [], 0.611
77649:1, 50395:2, 0, 3, [], [], 0.611
77649:1, 50439:2, 0, 65, [], [], 0.611
77649:1, 50566:17, 0, 1, [], [], 0.611
77649:1, 50915:3, 0, 7, [], [], 0.611
77649:1, 51171:2, 0, 2, [], [], 0.611
77649:1, 51567:2, 0, 4, [], [], 0.611
77649:1, 52800:24, 0, 50, [], [], 0.611
77649:1, 52805:3, 0, 3, [], [], 0.611
77649:1, 52858:18, 0, 5, [], [], 0.611
77649:1, 53612:2, 0, 9, [], [], 0.611
77649:1, 54005:38, 0, 268, [], [], 0.611
77649:1, 54180:2, 0, 9, [], [], 0.611
77649:1, 54992:7, 0, 8, [], [], 0.611
77649:1, 55844:4, 0, 18, [], [], 0.611
77649:1, 57525:3, 0, 20, [], [], 0.611
77649:1, 57907:15, 0, 9, [], [], 0.611
77649:1, 58181:9, 0, 1, [], [], 0.611
77649:1, 58665:2, 0, 9, [], [], 0.611
77649:1, 59626:10, 0, 3, [], [], 0.611
77649:1, 59937:0, 0, 7, [], [], 0.611
77649:1, 60666:1, 0, 4, [], [], 0.611
77649:1, 60756:15, 0, 4, [], [], 0.611
77649:1, 61272:2, 0, 0, [], [], 0.611
77649:1, 61554:6, 0, 1, [], [], 0.611
77649:1, 61554:7, 0, 1, [], [], 0.611
77649:1, 62409:16, 0, 14, [], [], 0.611
77649:1, 62928:6, 0, 188, [], [], 0.611
77649:1, 65055:1, 0, 6, [], [], 0.611
77649:1, 64994:0, 0, 11, [], [], 0.611
77649:1, 65142:34, 0, 66, [], [], 0.611
77649:1, 65228:22, 0, 17, [], [], 0.611
77649:1, 65251:1, 0, 6, [], [], 0.611
77649:1, 67526:3, 0, 0, [], [], 0.611
77649:1, 67804:3, 0, 51, [], [], 0.611
77649:1, 69828:9, 0, 20, [], [], 0.611
77649:1, 69828:14, 0, 18, [], [], 0.611
77649:1, 69947:2, 0, 10, [], [], 0.611
77649:1, 70279:9, 0, 4, [], [], 0.611
77649:1, 70289:8, 0, 0, [], [], 0.611
77649:1, 71650:6, 0, 2, [], [], 0.611
77649:1, 71777:3, 0, 15, [], [], 0.611
77649:1, 72373:3, 0, 58, [], [], 0.611
77649:1, 73807:1, 0, 38, [], [], 0.611
77649:1, 74410:6, 0, 134, [], [], 0.611
77649:1, 74430:1, 0, 1, [], [], 0.611
77649:1, 74721:2, 0, 17, [], [], 0.611
77649:1, 75585:0, 0, 8, [], [], 0.611
77649:1, 75740:8, 0, 1, [], [], 0.611
77649:1, 75983:3, 0, 45, [], [], 0.611
77649:1, 78658:3, 0, 7, [], [], 0.611
77649:1, 78698:3, 0, 20, [], [], 0.611
77649:1, 80009:2, 0, 1, [], [], 0.611
77649:1, 80493:15, 0, 21, [], [], 0.611
77649:1, 80820:15, 0, 5, [], [], 0.611
77649:1, 81063:2, 0, 4, [], [], 0.611
77649:1, 83209:4, 0, 7, [], [], 0.611
77649:1, 84405:3, 0, 1, [], [], 0.611
77649:1, 84599:3, 0, 61, [], [], 0.611
77649:1, 85939:8, 0, 3, [], [], 0.611
77649:1, 86468:1, 0, 23, [], [], 0.611
77649:1, 88488:7, 0, 4, [], [], 0.611
77649:1, 89164:7, 0, 6, [], [], 0.611
77649:1, 89902:7, 0, 14, [], [], 0.611
77649:1, 90058:3, 0, 11, [], [], 0.611
77649:1, 90257:1, 0, 3, [], [], 0.611
77649:1, 90541:14, 0, 9, [], [], 0.611
77649:1, 91462:34, 0, 66, [], [], 0.611
77649:1, 92026:2, 0, 33, [], [], 0.611
77649:1, 92275:2, 0, 3, [], [], 0.611
77649:1, 92321:2, 0, 8, [], [], 0.611
77649:1, 92877:3, 0, 6, [], [], 0.611
77649:1, 92940:4, 0, 2, [], [], 0.611
77649:1, 94545:15, 0, 9, [], [], 0.611
77649:1, 94993:34, 0, 29, [], [], 0.611
77649:1, 95264:2, 0, 2, [], [], 0.611
