TQ:Q, TS:S, q_pos, s_pos, q, s, d
104:0, 104:0, 0, 0, [], [], 0.000
104:0, 895:0, 0, 0, [], [], 0.000
104:0, 99846:2, 0, 4, [], [], 0.000
104:0, 4:0, 1, 0, [], [], 0.000
104:0, 104:0, 1, 1, [], [], 0.000
104:0, 99848:8, 1, 2, [], [], 0.000
104:0, 104:0, 2, 2, [], [], 0.000
104:0, 895:0, 2, 2, [], [], 0.000
104:0, 99848:4, 2, 0, [], [], 0.000
104:0, 104:0, 3, 3, [], [], 0.000
104:0, 895:0, 3, 3, [], [], 0.000
104:0, 99848:3, 3, 2, [], [], 0.000
104:0, 104:0, 4, 4, [], [], 0.000
104:0, 895:0, 4, 4, [], [], 0.000
104:0, 99848:3, 4, 2, [], [], 0.000
104:0, 104:0, 5, 5, [], [], 0.000
104:0, 895:0, 5, 5, [], [], 0.000
104:0, 99848:4, 5, 0, [], [], 0.000
104:0, 104:0, 6, 6, [], [], 0.000
104:0, 895:0, 6, 6, [], [], 0.000
104:0, 99848:3, 6, 2, [], [], 0.000
104:0, 104:0, 7, 7, [], [], 0.000
104:0, 895:0, 7, 7, [], [], 0.000
104:0, 99848:6, 7, 1, [], [], 0.000
104:0, 104:0, 8, 8, [], [], 0.000
104:0, 895:0, 8, 8, [], [], 0.000
104:0, 99848:8, 8, 0, [], [], 0.000
104:0, 104:0, 9, 9, [], [], 0.000
104:0, 895:0, 9, 9, [], [], 0.000
104:0, 99848:1, 9, 2, [], [], 0.000
104:0, 104:0, 10, 10, [], [], 0.000
104:0, 895:0, 10, 10, [], [], 0.000
104:0, 99848:3, 10, 2, [], [], 0.000
104:0, 104:0, 11, 11, [], [], 0.000
104:0, 895:0, 11, 11, [], [], 0.000
104:0, 99848:3, 11, 2, [], [], 0.000
104:0, 104:0, 12, 12, [], [], 0.000
104:0, 895:0, 12, 12, [], [], 0.000
104:0, 99848:4, 12, 0, [], [], 0.000
104:0, 104:0, 13, 13, [], [], 0.000
104:0, 895:0, 13, 13, [], [], 0.000
104:0, 99846:2, 13, 4, [], [], 0.000
104:0, 104:0, 14, 14, [], [], 0.000
104:0, 895:0, 14, 14, [], [], 0.000
104:0, 99848:4, 14, 0, [], [], 0.000
104:0, 104:0, 15, 15, [], [], 0.000
104:0, 895:0, 15, 15, [], [], 0.000
104:0, 99848:4, 15, 0, [], [], 0.000
104:0, 104:0, 16, 16, [], [], 0.000
104:0, 895:0, 16, 16, [], [], 0.000
104:0, 99848:3, 16, 2, [], [], 0.000
104:0, 104:0, 17, 17, [], [], 0.000
104:0, 895:0, 17, 17, [], [], 0.000
104:0, 99848:4, 17, 0, [], [], 0.000
104:0, 104:0, 18, 18, [], [], 0.000
104:0, 895:0, 18, 18, [], [], 0.000
104:0, 99848:4, 18, 0, [], [], 0.000
104:0, 104:0, 19, 19, [], [], 0.000
104:0, 622:0, 19, 16, [], [], 0.000
104:0, 99848:4, 19, 0, [], [], 0.000
104:0, 104:0, 20, 20, [], [], 0.000
104:0, 895:0, 20, 20, [], [], 0.000
104:0, 99848:1, 20, 2, [], [], 0.000
104:0, 104:0, 21, 21, [], [], 0.000
104:0, 357:4, 21, 2, [], [], 0.000
104:0, 99848:8, 21, 2, [], [], 0.000
104:0, 104:0, 22, 22, [], [], 0.000
104:0, 895:0, 22, 22, [], [], 0.000
104:0, 99848:6, 22, 1, [], [], 0.000
104:0, 104:0, 23, 23, [], [], 0.000
104:0, 895:0, 23, 23, [], [], 0.000
104:0, 99848:3, 23, 2, [], [], 0.000
104:0, 104:0, 24, 24, [], [], 0.000
104:0, 895:0, 24, 24, [], [], 0.000
104:0, 99847:1, 24, 2, [], [], 0.000
104:0, 104:0, 25, 25, [], [], 0.000
104:0, 895:0, 25, 25, [], [], 0.000
104:0, 99848:8, 25, 0, [], [], 0.000
104:0, 104:0, 26, 26, [], [], 0.000
104:0, 895:0, 26, 26, [], [], 0.000
104:0, 99848:3, 26, 2, [], [], 0.000
104:0, 104:0, 27, 27, [], [], 0.000
104:0, 895:0, 27, 27, [], [], 0.000
104:0, 99848:8, 27, 2, [], [], 0.000
104:0, 104:0, 28, 28, [], [], 0.000
104:0, 895:0, 28, 28, [], [], 0.000
104:0, 99848:6, 28, 1, [], [], 0.000
104:0, 104:0, 29, 29, [], [], 0.000
104:0, 895:0, 29, 29, [], [], 0.000
104:0, 99848:3, 29, 2, [], [], 0.000
104:0, 104:0, 30, 30, [], [], 0.000
104:0, 895:0, 30, 30, [], [], 0.000
104:0, 99848:3, 30, 2, [], [], 0.000
104:0, 104:0, 31, 31, [], [], 0.000
104:0, 895:0, 31, 31, [], [], 0.000
104:0, 99848:3, 31, 2, [], [], 0.000
104:0, 2:1, 32, 6, [], [], 0.000
104:0, 77:2, 32, 3, [], [], 0.000
104:0, 99848:1, 32, 2, [], [], 0.000
104:0, 104:0, 33, 33, [], [], 0.000
104:0, 895:0, 33, 33, [], [], 0.000
104:0, 99848:3, 33, 2, [], [], 0.000
104:0, 104:0, 34, 34, [], [], 0.000
104:0, 895:0, 34, 34, [], [], 0.000
104:0, 99848:8, 34, 2, [], [], 0.000
104:0, 104:0, 35, 35, [], [], 0.000
104:0, 895:0, 35, 35, [], [], 0.000
104:0, 99848:3, 35, 2, [], [], 0.000
104:0, 104:0, 36, 36, [], [], 0.000
104:0, 895:0, 36, 36, [], [], 0.000
104:0, 99848:3, 36, 2, [], [], 0.000
104:0, 104:0, 37, 37, [], [], 0.000
104:0, 895:0, 37, 37, [], [], 0.000
104:0, 99848:1, 37, 2, [], [], 0.000
104:0, 104:0, 38, 38, [], [], 0.000
104:0, 895:0, 38, 38, [], [], 0.000
104:0, 99848:3, 38, 2, [], [], 0.000
104:0, 104:0, 39, 39, [], [], 0.000
104:0, 895:0, 39, 39, [], [], 0.000
104:0, 99848:3, 39, 2, [], [], 0.000
104:0, 104:0, 40, 40, [], [], 0.000
104:0, 895:0, 40, 40, [], [], 0.000
104:0, 99846:2, 40, 4, [], [], 0.000
104:0, 104:0, 41, 41, [], [], 0.000
104:0, 895:0, 41, 41, [], [], 0.000
