TQ:Q, TS:S, qindex, sindex, q, s, d
77637:2, 2:0, 0, 0, [], [], 0.000
77637:2, 2:0, 0, 0, [], [], 0.006
77637:2, 2:0, 0, 0, [], [], 0.008
77637:2, 2:0, 0, 0, [], [], 0.010
77637:2, 2:0, 0, 0, [], [], 0.014
77637:2, 2:0, 0, 0, [], [], 0.015
77637:2, 2:0, 0, 0, [], [], 0.018
77637:2, 2:0, 0, 0, [], [], 0.018
77637:2, 2:0, 0, 0, [], [], 0.019
77637:2, 2:0, 0, 0, [], [], 0.019
77637:2, 2:0, 1, 0, [], [], 0.000
77637:2, 2:0, 1, 0, [], [], 0.005
77637:2, 2:0, 1, 0, [], [], 0.007
77637:2, 2:0, 1, 0, [], [], 0.009
77637:2, 2:0, 1, 0, [], [], 0.010
77637:2, 2:0, 1, 0, [], [], 0.010
77637:2, 2:0, 1, 0, [], [], 0.010
77637:2, 2:0, 1, 0, [], [], 0.011
77637:2, 2:0, 1, 0, [], [], 0.012
77637:2, 2:0, 1, 0, [], [], 0.014
77637:2, 2:0, 2, 0, [], [], 0.000
77637:2, 2:0, 2, 0, [], [], 0.004
77637:2, 2:0, 2, 0, [], [], 0.004
77637:2, 2:0, 2, 0, [], [], 0.007
77637:2, 2:0, 2, 0, [], [], 0.010
77637:2, 2:0, 2, 0, [], [], 0.010
77637:2, 2:0, 2, 0, [], [], 0.011
77637:2, 2:0, 2, 0, [], [], 0.011
77637:2, 2:0, 2, 0, [], [], 0.014
77637:2, 2:0, 2, 0, [], [], 0.019
77637:2, 2:0, 3, 0, [], [], 0.000
77637:2, 2:0, 3, 0, [], [], 0.016
77637:2, 2:0, 3, 0, [], [], 0.022
77637:2, 2:0, 3, 0, [], [], 0.034
77637:2, 2:0, 3, 0, [], [], 0.037
77637:2, 2:0, 3, 0, [], [], 0.038
77637:2, 2:0, 3, 0, [], [], 0.039
77637:2, 2:0, 3, 0, [], [], 0.045
77637:2, 2:0, 3, 0, [], [], 0.050
77637:2, 2:0, 3, 0, [], [], 0.050
77637:2, 2:1, 4, 0, [], [], 0.000
77637:2, 2:1, 4, 0, [], [], 0.243
77637:2, 2:1, 4, 0, [], [], 0.299
77637:2, 2:1, 4, 0, [], [], 0.339
77637:2, 2:1, 4, 0, [], [], 0.356
77637:2, 2:1, 4, 0, [], [], 0.390
77637:2, 2:1, 4, 0, [], [], 0.472
77637:2, 2:1, 4, 0, [], [], 0.475
77637:2, 2:1, 4, 0, [], [], 0.479
77637:2, 2:1, 4, 0, [], [], 0.490
