TQ:Q, TS:S, qindex, sindex, q, s, d
77637:6, 2:0, 0, 0, [], [], 0.000
77637:6, 2:0, 0, 0, [], [], 0.015
77637:6, 2:0, 0, 0, [], [], 0.026
77637:6, 2:0, 0, 0, [], [], 0.027
77637:6, 2:0, 0, 0, [], [], 0.029
77637:6, 2:0, 0, 0, [], [], 0.029
77637:6, 2:0, 0, 0, [], [], 0.029
77637:6, 2:0, 0, 0, [], [], 0.030
77637:6, 2:0, 0, 0, [], [], 0.030
77637:6, 2:0, 0, 0, [], [], 0.030
77637:6, 2:0, 1, 0, [], [], 0.000
77637:6, 2:0, 1, 0, [], [], 0.018
77637:6, 2:0, 1, 0, [], [], 0.019
77637:6, 2:0, 1, 0, [], [], 0.020
77637:6, 2:0, 1, 0, [], [], 0.024
77637:6, 2:0, 1, 0, [], [], 0.026
77637:6, 2:0, 1, 0, [], [], 0.027
77637:6, 2:0, 1, 0, [], [], 0.032
77637:6, 2:0, 1, 0, [], [], 0.033
77637:6, 2:0, 1, 0, [], [], 0.035
77637:6, 1:1, 2, 1, [], [], 0.000
77637:6, 1:1, 2, 1, [], [], 0.016
77637:6, 1:1, 2, 1, [], [], 0.016
77637:6, 1:1, 2, 1, [], [], 0.036
77637:6, 1:1, 2, 1, [], [], 0.036
77637:6, 1:1, 2, 1, [], [], 0.050
77637:6, 1:1, 2, 1, [], [], 0.052
77637:6, 1:1, 2, 1, [], [], 0.052
77637:6, 1:1, 2, 1, [], [], 0.053
77637:6, 1:1, 2, 1, [], [], 0.062
77637:6, 2:0, 3, 0, [], [], 0.000
77637:6, 2:0, 3, 0, [], [], 0.009
77637:6, 2:0, 3, 0, [], [], 0.014
77637:6, 2:0, 3, 0, [], [], 0.020
77637:6, 2:0, 3, 0, [], [], 0.025
77637:6, 2:0, 3, 0, [], [], 0.031
77637:6, 2:0, 3, 0, [], [], 0.037
77637:6, 2:0, 3, 0, [], [], 0.059
77637:6, 2:0, 3, 0, [], [], 0.064
77637:6, 2:0, 3, 1, [], [], 0.065
77637:6, 2:1, 4, 0, [], [], 0.000
77637:6, 2:1, 4, 0, [], [], 0.512
77637:6, 2:1, 4, 0, [], [], 0.650
77637:6, 2:1, 4, 0, [], [], 0.661
77637:6, 2:1, 4, 0, [], [], 0.674
77637:6, 2:1, 4, 0, [], [], 0.706
77637:6, 2:1, 4, 0, [], [], 0.716
77637:6, 2:1, 4, 0, [], [], 0.728
77637:6, 2:1, 4, 0, [], [], 0.739
77637:6, 67043:3, 4, 15, [], [], 0.770
