TQ:Q, TS:S, q_pos, s_pos, q, s, d
77637:4, 2:0, 0, 7, [], [], 0.000
77637:4, 4:2, 0, 7, [], [], 0.000
77637:4, 7:3, 0, 0, [], [], 0.000
77637:4, 12:4, 0, 0, [], [], 0.000
77637:4, 20:0, 0, 7, [], [], 0.000
77637:4, 22:9, 0, 7, [], [], 0.000
77637:4, 31:1, 0, 15, [], [], 0.000
77637:4, 36:0, 0, 7, [], [], 0.000
77637:4, 36:3, 0, 7, [], [], 0.000
77637:4, 99848:8, 0, 1, [], [], 0.000
77637:4, 2:0, 1, 11, [], [], 0.000
77637:4, 4:2, 1, 11, [], [], 0.000
77637:4, 10:1, 1, 1, [], [], 0.000
77637:4, 12:4, 1, 1, [], [], 0.000
77637:4, 20:0, 1, 11, [], [], 0.000
77637:4, 22:9, 1, 11, [], [], 0.000
77637:4, 23:1, 1, 2, [], [], 0.000
77637:4, 31:1, 1, 23, [], [], 0.000
77637:4, 32:2, 1, 1, [], [], 0.000
77637:4, 99848:8, 1, 1, [], [], 0.000
77637:4, 4:2, 2, 14, [], [], 0.000
77637:4, 12:4, 2, 2, [], [], 0.000
77637:4, 20:0, 2, 15, [], [], 0.000
77637:4, 22:9, 2, 15, [], [], 0.000
77637:4, 31:1, 2, 27, [], [], 0.000
77637:4, 36:0, 2, 15, [], [], 0.000
77637:4, 36:3, 2, 12, [], [], 0.000
77637:4, 36:4, 2, 12, [], [], 0.000
77637:4, 37:4, 2, 2, [], [], 0.000
77637:4, 99847:1, 2, 2, [], [], 0.000
77637:4, 4:2, 3, 21, [], [], 0.000
77637:4, 12:4, 3, 3, [], [], 0.000
77637:4, 37:4, 3, 3, [], [], 0.000
77637:4, 38:0, 3, 1, [], [], 0.000
77637:4, 40:4, 3, 3, [], [], 0.000
77637:4, 41:1, 3, 3, [], [], 0.000
77637:4, 43:3, 3, 3, [], [], 0.000
77637:4, 57:0, 3, 16, [], [], 0.000
77637:4, 70:2, 3, 20, [], [], 0.000
77637:4, 99848:8, 3, 1, [], [], 0.000
77637:4, 2:0, 4, 19, [], [], 0.000
77637:4, 4:2, 4, 38, [], [], 0.000
77637:4, 12:4, 4, 4, [], [], 0.000
77637:4, 20:0, 4, 23, [], [], 0.000
77637:4, 22:9, 4, 25, [], [], 0.000
77637:4, 28:3, 4, 1, [], [], 0.000
77637:4, 31:1, 4, 70, [], [], 0.000
77637:4, 36:0, 4, 24, [], [], 0.000
77637:4, 36:3, 4, 21, [], [], 0.000
77637:4, 99848:8, 4, 1, [], [], 0.000
77637:4, 12:2, 5, 4, [], [], 0.000
77637:4, 12:4, 5, 5, [], [], 0.000
77637:4, 37:2, 5, 4, [], [], 0.000
77637:4, 37:4, 5, 5, [], [], 0.000
77637:4, 66:5, 5, 5, [], [], 0.000
77637:4, 85:2, 5, 4, [], [], 0.000
77637:4, 85:4, 5, 5, [], [], 0.000
77637:4, 115:2, 5, 4, [], [], 0.000
77637:4, 115:4, 5, 5, [], [], 0.000
77637:4, 99848:3, 5, 2, [], [], 0.000
