TQ:Q, TS:S, qindex, sindex, q, s, d
77649:0, 2:0, 0, 15, [], [], 0.000
77649:0, 2:0, 0, 15, [], [], 0.409
77649:0, 2:0, 0, 15, [], [], 0.410
77649:0, 2:0, 0, 15, [], [], 0.428
77649:0, 2:0, 0, 15, [], [], 0.432
77649:0, 2:0, 0, 15, [], [], 0.439
77649:0, 2:0, 0, 15, [], [], 0.444
77649:0, 2:0, 0, 15, [], [], 0.449
77649:0, 2:0, 0, 15, [], [], 0.452
77649:0, 2:0, 0, 15, [], [], 0.452
77649:0, 2:1, 1, 0, [], [], 0.000
77649:0, 2:1, 1, 0, [], [], 0.063
77649:0, 2:1, 1, 0, [], [], 0.233
77649:0, 2:1, 1, 0, [], [], 0.242
77649:0, 2:1, 1, 0, [], [], 0.242
77649:0, 2:1, 1, 0, [], [], 0.242
77649:0, 2:1, 1, 0, [], [], 0.249
77649:0, 2:1, 1, 0, [], [], 0.250
77649:0, 2:1, 1, 0, [], [], 0.250
77649:0, 2:1, 1, 0, [], [], 0.251
77649:0, 1:1, 2, 1, [], [], 0.000
77649:0, 1:1, 2, 1, [], [], 0.362
77649:0, 1:1, 2, 1, [], [], 0.370
77649:0, 1:1, 2, 1, [], [], 0.370
77649:0, 1:1, 2, 1, [], [], 0.381
77649:0, 1:1, 2, 1, [], [], 0.387
77649:0, 1:1, 2, 1, [], [], 0.391
77649:0, 1:1, 2, 1, [], [], 0.394
77649:0, 1:1, 2, 1, [], [], 0.401
77649:0, 1:1, 2, 1, [], [], 0.403
77649:0, 2:1, 3, 6, [], [], 0.000
77649:0, 2:1, 3, 6, [], [], 0.068
77649:0, 2:1, 3, 6, [], [], 0.193
77649:0, 2:1, 3, 6, [], [], 0.215
77649:0, 2:1, 3, 6, [], [], 0.217
77649:0, 2:1, 3, 6, [], [], 0.217
77649:0, 2:1, 3, 6, [], [], 0.221
77649:0, 2:1, 3, 6, [], [], 0.221
77649:0, 2:1, 3, 6, [], [], 0.222
77649:0, 2:1, 3, 6, [], [], 0.226
77649:0, 1:1, 4, 1, [], [], 0.000
77649:0, 1:1, 4, 1, [], [], 0.192
77649:0, 1:1, 4, 1, [], [], 0.313
77649:0, 1:1, 4, 1, [], [], 0.318
77649:0, 1:1, 4, 1, [], [], 0.323
77649:0, 1:1, 4, 1, [], [], 0.346
77649:0, 1:1, 4, 1, [], [], 0.354
77649:0, 1:1, 4, 1, [], [], 0.374
77649:0, 1:1, 4, 1, [], [], 0.377
77649:0, 73587:1, 4, 33, [], [], 0.377
77649:0, 2:1, 5, 0, [], [], 0.000
77649:0, 2:1, 5, 0, [], [], 0.063
77649:0, 2:1, 5, 0, [], [], 0.195
77649:0, 2:1, 5, 0, [], [], 0.209
77649:0, 2:1, 5, 0, [], [], 0.217
77649:0, 2:1, 5, 0, [], [], 0.219
77649:0, 2:1, 5, 0, [], [], 0.231
77649:0, 2:1, 5, 0, [], [], 0.232
77649:0, 2:1, 5, 0, [], [], 0.232
77649:0, 54775:0, 5, 1, [], [], 0.234
77649:0, 1:1, 6, 1, [], [], 0.000
77649:0, 1:1, 6, 1, [], [], 0.192
77649:0, 1:1, 6, 1, [], [], 0.261
77649:0, 1:1, 6, 1, [], [], 0.263
77649:0, 1:1, 6, 1, [], [], 0.302
77649:0, 1:1, 6, 1, [], [], 0.305
77649:0, 1:1, 6, 1, [], [], 0.309
77649:0, 1:1, 6, 1, [], [], 0.309
77649:0, 1:1, 6, 1, [], [], 0.311
77649:0, 73587:1, 6, 33, [], [], 0.315
77649:0, 2:1, 7, 6, [], [], 0.000
77649:0, 2:1, 7, 6, [], [], 0.068
77649:0, 2:1, 7, 6, [], [], 0.185
77649:0, 2:1, 7, 6, [], [], 0.195
77649:0, 2:1, 7, 6, [], [], 0.197
77649:0, 2:1, 7, 6, [], [], 0.198
77649:0, 2:1, 7, 6, [], [], 0.200
77649:0, 2:1, 7, 6, [], [], 0.201
77649:0, 2:1, 7, 6, [], [], 0.205
77649:0, 2:1, 7, 6, [], [], 0.205
77649:0, 2:1, 8, 6, [], [], 0.000
77649:0, 2:1, 8, 6, [], [], 0.194
77649:0, 2:1, 8, 6, [], [], 0.286
77649:0, 2:1, 8, 6, [], [], 0.293
77649:0, 2:1, 8, 6, [], [], 0.340
77649:0, 2:1, 8, 6, [], [], 0.343
77649:0, 2:1, 8, 6, [], [], 0.355
77649:0, 2:1, 8, 6, [], [], 0.427
77649:0, 2:1, 8, 6, [], [], 0.428
77649:0, 2:1, 8, 6, [], [], 0.440
