TQ:Q, TS:S, qindex, sindex, q, s, d
77637:4, 2:0, 0, 0, [], [], 0.000
77637:4, 2:0, 0, 0, [], [], 0.008
77637:4, 2:0, 0, 0, [], [], 0.014
77637:4, 2:0, 0, 0, [], [], 0.016
77637:4, 2:0, 0, 0, [], [], 0.018
77637:4, 2:0, 0, 0, [], [], 0.019
77637:4, 2:0, 0, 0, [], [], 0.019
77637:4, 2:0, 0, 0, [], [], 0.022
77637:4, 2:0, 0, 0, [], [], 0.023
77637:4, 2:0, 0, 0, [], [], 0.024
77637:4, 2:0, 1, 0, [], [], 0.000
77637:4, 2:0, 1, 0, [], [], 0.009
77637:4, 2:0, 1, 0, [], [], 0.020
77637:4, 2:0, 1, 0, [], [], 0.040
77637:4, 2:0, 1, 0, [], [], 0.044
77637:4, 2:0, 1, 0, [], [], 0.048
77637:4, 2:0, 1, 2, [], [], 0.069
77637:4, 2:0, 1, 2, [], [], 0.071
77637:4, 2:0, 1, 2, [], [], 0.096
77637:4, 2:0, 1, 2, [], [], 0.100
77637:4, 2:0, 2, 15, [], [], 0.000
77637:4, 2:0, 2, 15, [], [], 0.004
77637:4, 2:0, 2, 15, [], [], 0.006
77637:4, 2:0, 2, 15, [], [], 0.007
77637:4, 2:0, 2, 15, [], [], 0.007
77637:4, 2:0, 2, 15, [], [], 0.007
77637:4, 2:0, 2, 15, [], [], 0.009
77637:4, 2:0, 2, 15, [], [], 0.011
77637:4, 2:0, 2, 15, [], [], 0.011
77637:4, 2:0, 2, 15, [], [], 0.021
77637:4, 2:0, 3, 0, [], [], 0.000
77637:4, 2:0, 3, 0, [], [], 0.023
77637:4, 2:0, 3, 0, [], [], 0.024
77637:4, 2:0, 3, 0, [], [], 0.036
77637:4, 2:0, 3, 0, [], [], 0.045
77637:4, 2:0, 3, 0, [], [], 0.066
77637:4, 2:0, 3, 0, [], [], 0.069
77637:4, 2:0, 3, 0, [], [], 0.078
77637:4, 2:0, 3, 0, [], [], 0.083
77637:4, 2:0, 3, 18, [], [], 0.087
77637:4, 2:0, 4, 0, [], [], 0.000
77637:4, 2:0, 4, 0, [], [], 0.015
77637:4, 2:0, 4, 0, [], [], 0.025
77637:4, 2:0, 4, 0, [], [], 0.030
77637:4, 2:0, 4, 0, [], [], 0.034
77637:4, 2:0, 4, 0, [], [], 0.040
77637:4, 2:0, 4, 0, [], [], 0.042
77637:4, 2:0, 4, 0, [], [], 0.048
77637:4, 2:0, 4, 0, [], [], 0.050
77637:4, 2:0, 4, 0, [], [], 0.050
77637:4, 2:1, 5, 0, [], [], 0.000
77637:4, 2:1, 5, 0, [], [], 0.243
77637:4, 2:1, 5, 0, [], [], 0.299
77637:4, 2:1, 5, 0, [], [], 0.339
77637:4, 2:1, 5, 0, [], [], 0.356
77637:4, 2:1, 5, 0, [], [], 0.390
77637:4, 2:1, 5, 0, [], [], 0.472
77637:4, 2:1, 5, 0, [], [], 0.475
77637:4, 2:1, 5, 0, [], [], 0.479
77637:4, 2:1, 5, 0, [], [], 0.490
