TQ:Q, TS:S, qindex, sindex, q, s, d
77631:0, 1:1, 0, 1, [], [], 0.000
77631:0, 1:1, 0, 1, [], [], 0.153
77631:0, 1:1, 0, 1, [], [], 0.194
77631:0, 1:1, 0, 1, [], [], 0.199
77631:0, 1:1, 0, 1, [], [], 0.205
77631:0, 1:1, 0, 1, [], [], 0.243
77631:0, 1:1, 0, 1, [], [], 0.250
77631:0, 1:1, 0, 1, [], [], 0.258
77631:0, 1:1, 0, 1, [], [], 0.258
77631:0, 13265:2, 0, 1, [], [], 0.263
77631:0, 1:1, 1, 1, [], [], 0.000
77631:0, 1:1, 1, 1, [], [], 0.386
77631:0, 1:1, 1, 1, [], [], 0.393
77631:0, 1:1, 1, 1, [], [], 0.451
77631:0, 1:1, 1, 1, [], [], 0.490
77631:0, 1:1, 1, 1, [], [], 0.547
77631:0, 1:1, 1, 1, [], [], 0.554
77631:0, 1:1, 1, 1, [], [], 0.580
77631:0, 1:1, 1, 1, [], [], 0.581
77631:0, 1:1, 1, 1, [], [], 0.584
77631:0, 1:0, 2, 0, [], [], 0.000
77631:0, 1:0, 2, 0, [], [], 0.279
77631:0, 1:0, 2, 0, [], [], 0.302
77631:0, 1:0, 2, 0, [], [], 0.317
77631:0, 1:0, 2, 0, [], [], 0.318
77631:0, 1:0, 2, 0, [], [], 0.318
77631:0, 1:0, 2, 0, [], [], 0.321
77631:0, 1:0, 2, 0, [], [], 0.323
77631:0, 1:0, 2, 0, [], [], 0.324
77631:0, 1:0, 2, 0, [], [], 0.324
77631:0, 2:1, 3, 0, [], [], 0.000
77631:0, 2:1, 3, 0, [], [], 0.512
77631:0, 2:1, 3, 0, [], [], 0.650
77631:0, 2:1, 3, 0, [], [], 0.661
77631:0, 2:1, 3, 0, [], [], 0.674
77631:0, 2:1, 3, 0, [], [], 0.706
77631:0, 2:1, 3, 0, [], [], 0.716
77631:0, 2:1, 3, 0, [], [], 0.728
77631:0, 2:1, 3, 0, [], [], 0.739
77631:0, 67043:3, 3, 15, [], [], 0.770
77631:0, 1:1, 4, 0, [], [], 0.000
77631:0, 1:1, 4, 0, [], [], 0.265
77631:0, 1:1, 4, 0, [], [], 0.267
77631:0, 1:1, 4, 0, [], [], 0.283
77631:0, 1:1, 4, 0, [], [], 0.289
77631:0, 1:1, 4, 0, [], [], 0.293
77631:0, 1:1, 4, 0, [], [], 0.300
77631:0, 1:1, 4, 0, [], [], 0.305
77631:0, 1:1, 4, 0, [], [], 0.316
77631:0, 1:1, 4, 0, [], [], 0.326
77631:0, 1:1, 5, 0, [], [], 0.000
77631:0, 1:1, 5, 0, [], [], 0.172
77631:0, 1:1, 5, 0, [], [], 0.227
77631:0, 1:1, 5, 0, [], [], 0.231
77631:0, 1:1, 5, 0, [], [], 0.243
77631:0, 1:1, 5, 0, [], [], 0.248
77631:0, 1:1, 5, 0, [], [], 0.258
77631:0, 1:1, 5, 0, [], [], 0.271
77631:0, 1:1, 5, 0, [], [], 0.273
77631:0, 1:1, 5, 0, [], [], 0.274
77631:0, 1:1, 6, 0, [], [], 0.000
77631:0, 1:1, 6, 0, [], [], 0.251
77631:0, 1:1, 6, 0, [], [], 0.261
77631:0, 1:1, 6, 0, [], [], 0.265
77631:0, 1:1, 6, 0, [], [], 0.294
77631:0, 1:1, 6, 0, [], [], 0.310
77631:0, 1:1, 6, 0, [], [], 0.319
77631:0, 1:1, 6, 0, [], [], 0.343
77631:0, 1:1, 6, 0, [], [], 0.351
77631:0, 1:1, 6, 0, [], [], 0.354
77631:0, 2:1, 7, 6, [], [], 0.000
77631:0, 2:1, 7, 6, [], [], 0.151
77631:0, 2:1, 7, 6, [], [], 0.291
77631:0, 2:1, 7, 6, [], [], 0.297
77631:0, 2:1, 7, 6, [], [], 0.300
77631:0, 2:1, 7, 6, [], [], 0.348
77631:0, 2:1, 7, 6, [], [], 0.357
77631:0, 2:1, 7, 6, [], [], 0.385
77631:0, 2:1, 7, 6, [], [], 0.408
77631:0, 21107:0, 7, 4, [], [], 0.410
77631:0, 2:3, 8, 0, [], [], 0.000
77631:0, 2:3, 8, 0, [], [], 0.153
77631:0, 2:3, 8, 0, [], [], 0.213
77631:0, 2:3, 8, 0, [], [], 0.251
77631:0, 2:3, 8, 0, [], [], 0.255
77631:0, 2:3, 8, 0, [], [], 0.268
77631:0, 2:3, 8, 0, [], [], 0.273
77631:0, 2:3, 8, 0, [], [], 0.293
77631:0, 2:3, 8, 0, [], [], 0.308
77631:0, 36296:1, 8, 110, [], [], 0.337
