TQ:Q, TS:S, qindex, sindex, q, s, d
77637:5, 1:1, 0, 1, [], [], 0.000
77637:5, 1:1, 0, 1, [], [], 0.026
77637:5, 1:1, 0, 1, [], [], 0.028
77637:5, 1:1, 0, 1, [], [], 0.029
77637:5, 1:1, 0, 1, [], [], 0.036
77637:5, 1:1, 0, 1, [], [], 0.044
77637:5, 1:1, 0, 1, [], [], 0.045
77637:5, 1:1, 0, 1, [], [], 0.045
77637:5, 1:1, 0, 1, [], [], 0.047
77637:5, 1:1, 0, 1, [], [], 0.050
77637:5, 2:0, 1, 0, [], [], 0.000
77637:5, 2:0, 1, 0, [], [], 0.004
77637:5, 2:0, 1, 0, [], [], 0.007
77637:5, 2:0, 1, 0, [], [], 0.007
77637:5, 2:0, 1, 0, [], [], 0.008
77637:5, 2:0, 1, 0, [], [], 0.009
77637:5, 2:0, 1, 0, [], [], 0.009
77637:5, 2:0, 1, 0, [], [], 0.010
77637:5, 2:0, 1, 0, [], [], 0.010
77637:5, 2:0, 1, 0, [], [], 0.011
77637:5, 2:0, 2, 0, [], [], 0.000
77637:5, 2:0, 2, 0, [], [], 0.046
77637:5, 2:0, 2, 0, [], [], 0.049
77637:5, 2:0, 2, 0, [], [], 0.049
77637:5, 2:0, 2, 0, [], [], 0.050
77637:5, 2:0, 2, 0, [], [], 0.052
77637:5, 2:0, 2, 0, [], [], 0.052
77637:5, 2:0, 2, 0, [], [], 0.055
77637:5, 2:0, 2, 0, [], [], 0.057
77637:5, 2:0, 2, 0, [], [], 0.058
77637:5, 2:0, 3, 0, [], [], 0.000
77637:5, 2:0, 3, 0, [], [], 0.009
77637:5, 2:0, 3, 0, [], [], 0.009
77637:5, 2:0, 3, 0, [], [], 0.025
77637:5, 2:0, 3, 0, [], [], 0.028
77637:5, 2:0, 3, 0, [], [], 0.051
77637:5, 2:0, 3, 0, [], [], 0.054
77637:5, 2:0, 3, 0, [], [], 0.063
77637:5, 2:0, 3, 2, [], [], 0.075
77637:5, 2:0, 3, 2, [], [], 0.085
77637:5, 2:0, 4, 0, [], [], 0.000
77637:5, 2:0, 4, 0, [], [], 0.019
77637:5, 2:0, 4, 0, [], [], 0.022
77637:5, 2:0, 4, 0, [], [], 0.024
77637:5, 2:0, 4, 0, [], [], 0.027
77637:5, 2:0, 4, 0, [], [], 0.028
77637:5, 2:0, 4, 0, [], [], 0.030
77637:5, 2:0, 4, 0, [], [], 0.033
77637:5, 2:0, 4, 0, [], [], 0.035
77637:5, 2:0, 4, 0, [], [], 0.035
77637:5, 2:3, 5, 0, [], [], 0.000
77637:5, 2:3, 5, 0, [], [], 0.155
77637:5, 2:3, 5, 0, [], [], 0.176
77637:5, 2:3, 5, 0, [], [], 0.199
77637:5, 2:3, 5, 0, [], [], 0.203
77637:5, 2:3, 5, 0, [], [], 0.226
77637:5, 2:3, 5, 0, [], [], 0.238
77637:5, 2:3, 5, 0, [], [], 0.243
77637:5, 2:3, 5, 0, [], [], 0.262
77637:5, 404:7, 5, 0, [], [], 0.265
