TQ:Q, TS:S, qindex, sindex, q, s, d
77628:2, 77612:1, 0, 0, [], [], 1.100
77628:2, 77640:1, 0, 0, [], [], 1.100
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77612:1, 0, 0, [], [], 1.100
77628:2, 77640:1, 0, 0, [], [], 1.100
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77612:1, 0, 0, [], [], 1.100
77628:2, 77640:1, 0, 0, [], [], 1.100
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
77628:2, 77628:3, 0, 0, [], [], 1.380
