TQ:Q, TS:S, qindex, sindex, q, s, d
77628:1, 77616:0, 0, 4064820384, [], [], 1.193
77628:1, 77621:0, 3161062301, 4064820384, [], [], 1.261
77628:1, 77621:0, 3191042271, 4064820384, [], [], 1.261
77628:1, 77621:0, 1053542287, 4064820384, [], [], 1.261
77628:1, 77621:0, 3185319594, 4064820384, [], [], 1.261
77628:1, 77621:0, 1043127869, 4064820384, [], [], 1.261
77628:1, 77621:0, 1034651481, 4064820384, [], [], 1.261
77628:1, 77621:0, 1032321914, 4064820384, [], [], 1.261
77628:1, 77621:0, 1041157370, 4064820384, [], [], 1.261
77628:1, 77621:0, 3187983859, 4064820384, [], [], 1.261
77628:1, 77616:0, 3185265532, 4064820384, [], [], 1.193
77628:1, 77621:0, 3181746008, 4064820384, [], [], 1.261
77628:1, 77621:0, 3168376324, 4064820384, [], [], 1.261
77628:1, 77621:0, 3188657663, 4064820384, [], [], 1.261
77628:1, 77621:0, 3192865921, 4064820384, [], [], 1.261
77628:1, 77621:0, 1040576003, 4064820384, [], [], 1.261
77628:1, 77621:0, 1017018880, 4064820384, [], [], 1.261
77628:1, 77621:0, 1033803875, 4064820384, [], [], 1.261
77628:1, 77621:0, 1029020380, 4064820384, [], [], 1.261
77628:1, 77621:0, 3196866020, 4064820384, [], [], 1.261
