TQ:Q, TS:S, qindex, sindex, q, s, d
77628:1, 77616:0, 0, 0, [], [], 1.193
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77616:0, 0, 0, [], [], 1.193
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
77628:1, 77621:0, 0, 0, [], [], 1.261
