TQ:Q, TS:S, qindex, sindex, q, s, d
77628:1, 77616:0, 0, 662658208, [], [], 1.193
77628:1, 77621:0, 3161062301, 662658208, [], [], 1.261
77628:1, 77621:0, 3191042271, 662658208, [], [], 1.261
77628:1, 77621:0, 1053542287, 662658208, [], [], 1.261
77628:1, 77621:0, 3185319594, 662658208, [], [], 1.261
77628:1, 77621:0, 1043127869, 662658208, [], [], 1.261
77628:1, 77621:0, 1034651481, 662658208, [], [], 1.261
77628:1, 77621:0, 1032321914, 662658208, [], [], 1.261
77628:1, 77621:0, 1041157370, 662658208, [], [], 1.261
77628:1, 77621:0, 3187983859, 662658208, [], [], 1.261
77628:1, 77616:0, 3185265532, 662658208, [], [], 1.193
77628:1, 77621:0, 3181746008, 662658208, [], [], 1.261
77628:1, 77621:0, 3168376324, 662658208, [], [], 1.261
77628:1, 77621:0, 3188657663, 662658208, [], [], 1.261
77628:1, 77621:0, 3192865921, 662658208, [], [], 1.261
77628:1, 77621:0, 1040576003, 662658208, [], [], 1.261
77628:1, 77621:0, 1017018880, 662658208, [], [], 1.261
77628:1, 77621:0, 1033803875, 662658208, [], [], 1.261
77628:1, 77621:0, 1029020380, 662658208, [], [], 1.261
77628:1, 77621:0, 3196866020, 662658208, [], [], 1.261
