TQ:Q, TS:S, qindex, sindex, q, s, d
0:0, 6:2, 0, 0, [], [], 0.131
0:0, 6:2, 0, 0, [], [], 0.143
0:0, 6:2, 0, 0, [], [], 0.145
0:0, 6:2, 0, 0, [], [], 0.156
0:0, 6:2, 0, 0, [], [], 0.164
0:0, 6:2, 0, 0, [], [], 0.167
0:0, 6:2, 0, 0, [], [], 0.170
0:0, 6:2, 0, 0, [], [], 0.172
0:0, 6:2, 0, 0, [], [], 0.174
0:0, 6:2, 0, 0, [], [], 0.178
0:0, 6:2, 0, 0, [], [], 0.157
0:0, 6:2, 0, 0, [], [], 0.160
0:0, 6:2, 0, 0, [], [], 0.164
0:0, 6:2, 0, 0, [], [], 0.172
0:0, 6:2, 0, 0, [], [], 0.174
0:0, 6:2, 0, 0, [], [], 0.177
0:0, 6:2, 0, 0, [], [], 0.179
0:0, 6:2, 0, 0, [], [], 0.184
0:0, 6:2, 0, 0, [], [], 0.186
0:0, 6:2, 0, 0, [], [], 0.189
0:0, 8:1, 0, 0, [], [], 0.131
0:0, 8:1, 0, 0, [], [], 0.155
0:0, 8:1, 0, 0, [], [], 0.158
0:0, 8:1, 0, 0, [], [], 0.162
0:0, 8:1, 0, 0, [], [], 0.164
0:0, 8:1, 0, 0, [], [], 0.164
0:0, 8:1, 0, 0, [], [], 0.166
0:0, 8:1, 0, 0, [], [], 0.178
0:0, 8:1, 0, 0, [], [], 0.180
0:0, 8:1, 0, 0, [], [], 0.184
0:0, 8:1, 0, 0, [], [], 0.119
0:0, 8:1, 0, 0, [], [], 0.129
0:0, 8:1, 0, 0, [], [], 0.131
0:0, 8:1, 0, 0, [], [], 0.133
0:0, 8:1, 0, 0, [], [], 0.144
0:0, 8:1, 0, 0, [], [], 0.146
0:0, 8:1, 0, 0, [], [], 0.149
0:0, 8:1, 0, 0, [], [], 0.149
0:0, 8:1, 0, 0, [], [], 0.150
0:0, 8:1, 0, 0, [], [], 0.155
0:0, 20:0, 0, 0, [], [], 0.120
0:0, 20:0, 0, 0, [], [], 0.132
0:0, 20:0, 0, 0, [], [], 0.158
0:0, 20:0, 0, 0, [], [], 0.161
0:0, 20:0, 0, 0, [], [], 0.163
0:0, 20:0, 0, 0, [], [], 0.176
0:0, 20:0, 0, 0, [], [], 0.177
0:0, 20:0, 0, 0, [], [], 0.179
0:0, 20:0, 0, 0, [], [], 0.183
0:0, 20:0, 0, 0, [], [], 0.183
