TQ:Q, TS:S, q_pos, s_pos, q, s, d
69:3, 31020:6, 0, 9, [], [], 0.565
69:3, 92574:0, 1, 55, [], [], 0.549
69:3, 91525:2, 2, 30, [], [], 0.571
69:3, 48222:2, 3, 61, [], [], 0.544
69:3, 84954:3, 4, 586, [], [], 0.152
69:3, 81183:1, 5, 12, [], [], 0.311
69:3, 82432:0, 6, 113, [], [], 0.422
69:3, 66632:3, 7, 20, [], [], 0.463
69:3, 47705:8, 8, 97, [], [], 0.407
69:3, 47705:8, 9, 101, [], [], 0.000
69:3, 82432:0, 10, 338, [], [], 0.259
69:3, 88188:5, 11, 19, [], [], 0.568
69:3, 38052:0, 12, 1, [], [], 0.427
69:3, 229:0, 13, 5, [], [], 0.292
69:3, 22317:2, 14, 21, [], [], 0.376
69:3, 92275:0, 15, 7, [], [], 0.358
69:3, 93725:0, 16, 12, [], [], 0.310
69:3, 68005:0, 17, 1, [], [], 0.399
69:3, 81986:15, 18, 15, [], [], 0.000
69:3, 11008:0, 19, 30, [], [], 0.421
69:3, 15907:4, 20, 2, [], [], 0.269
69:3, 75864:0, 21, 869, [], [], 0.479
69:3, 73587:1, 22, 647, [], [], 0.491
69:3, 97401:1, 23, 3, [], [], 0.428
69:3, 94545:4, 24, 18, [], [], 0.455
69:3, 64326:1, 25, 57, [], [], 0.477
69:3, 27880:15, 26, 1, [], [], 0.000
69:3, 84272:3, 27, 15, [], [], 0.386
69:3, 30728:1, 28, 28, [], [], 0.443
69:3, 10701:2, 29, 64, [], [], 0.199
69:3, 58115:0, 30, 22, [], [], 0.245
69:3, 30898:3, 31, 14, [], [], 0.352
69:3, 67239:2, 32, 64, [], [], 0.507
69:3, 51717:16, 33, 6, [], [], 0.370
69:3, 99167:1, 34, 11, [], [], 0.251
69:3, 31770:3, 35, 7, [], [], 0.281
69:3, 43024:0, 36, 85, [], [], 0.275
69:3, 71511:5, 37, 19, [], [], 0.238
69:3, 83127:1, 38, 15, [], [], 0.759
69:3, 86267:10, 39, 8, [], [], 0.377
69:3, 65894:1, 40, 3, [], [], 0.334
69:3, 84061:0, 41, 150, [], [], 0.280
69:3, 92488:4, 42, 18, [], [], 0.142
69:3, 33056:1, 43, 9, [], [], 0.350
69:3, 96408:0, 44, 5, [], [], 0.228
69:3, 21574:2, 45, 0, [], [], 0.000
69:3, 91730:2, 46, 1, [], [], 0.416
69:3, 71222:0, 47, 12, [], [], 0.415
69:3, 65841:16, 48, 6, [], [], 0.514
69:3, 47705:8, 49, 281, [], [], 0.000
69:3, 47438:0, 50, 59, [], [], 0.283
69:3, 98134:4, 51, 12, [], [], 0.219
69:3, 13231:0, 52, 6, [], [], 0.339
69:3, 30612:2, 53, 0, [], [], 0.375
69:3, 77662:1, 54, 269, [], [], 0.271
69:3, 88582:8, 55, 32, [], [], 0.441
69:3, 69:2, 56, 22, [], [], 0.000
69:3, 96318:0, 57, 10, [], [], 0.000
69:3, 21527:4, 58, 119, [], [], 0.335
69:3, 98118:8, 59, 5, [], [], 0.000
