TQ:Q, TS:S, q_pos, s_pos, q, s, d
69:2, 83301:4, 0, 2, [], [], 0.268
69:2, 14868:1, 1, 8, [], [], 0.299
69:2, 98719:6, 2, 0, [], [], 0.340
69:2, 88188:5, 3, 12, [], [], 0.333
69:2, 98774:14, 4, 1, [], [], 0.000
69:2, 88762:2, 5, 92, [], [], 0.460
69:2, 40257:2, 6, 180, [], [], 0.220
69:2, 22551:3, 7, 0, [], [], 0.344
69:2, 4267:2, 8, 22, [], [], 0.395
69:2, 69663:3, 9, 2, [], [], 0.124
69:2, 66805:2, 10, 15, [], [], 0.163
69:2, 57994:3, 11, 2, [], [], 0.150
69:2, 50206:0, 12, 9, [], [], 0.251
69:2, 72238:0, 13, 22, [], [], 0.531
69:2, 20016:2, 14, 1, [], [], 0.276
69:2, 71222:0, 15, 26, [], [], 0.129
69:2, 33797:0, 16, 8, [], [], 0.223
69:2, 32051:6, 17, 236, [], [], 0.395
69:2, 83301:4, 18, 7, [], [], 0.144
69:2, 66809:6, 19, 5, [], [], 0.389
69:2, 77944:3, 20, 2, [], [], 0.480
69:2, 99810:2, 21, 1, [], [], 0.372
69:2, 69:3, 22, 56, [], [], 0.000
69:2, 45311:0, 23, 32, [], [], 0.632
69:2, 12874:1, 24, 0, [], [], 0.219
69:2, 63268:7, 25, 1, [], [], 0.000
69:2, 78454:1, 26, 81, [], [], 0.383
69:2, 42589:1, 27, 36, [], [], 0.523
69:2, 4141:1, 28, 4, [], [], 0.294
69:2, 36586:7, 29, 18, [], [], 0.164
69:2, 69855:3, 30, 29, [], [], 0.582
69:2, 96622:0, 31, 1, [], [], 0.205
69:2, 27880:45, 32, 2, [], [], 0.350
69:2, 76741:3, 33, 1, [], [], 0.433
69:2, 25067:0, 34, 56, [], [], 0.444
69:2, 73492:3, 35, 8, [], [], 0.501
69:2, 59189:2, 36, 10, [], [], 0.250
69:2, 97036:2, 37, 10, [], [], 0.406
69:2, 50277:2, 38, 7, [], [], 0.104
69:2, 60411:2, 39, 4, [], [], 0.280
69:2, 5988:0, 40, 61, [], [], 0.353
69:2, 78803:0, 41, 453, [], [], 0.208
69:2, 50277:4, 42, 4, [], [], 0.105
69:2, 40168:2, 43, 36, [], [], 0.260
69:2, 33264:1, 44, 3, [], [], 0.289
69:2, 98024:2, 45, 52, [], [], 0.000
69:2, 5603:1, 46, 11, [], [], 0.161
69:2, 80493:17, 47, 7, [], [], 0.257
69:2, 71563:1, 48, 2, [], [], 0.420
69:2, 59809:0, 49, 19, [], [], 0.138
69:2, 63342:0, 50, 85, [], [], 0.409
69:2, 99733:8, 51, 2, [], [], 0.000
69:2, 30504:0, 52, 57, [], [], 0.298
69:2, 42355:0, 53, 16, [], [], 0.346
69:2, 33620:2, 54, 10, [], [], 0.490
69:2, 71393:1, 55, 1, [], [], 0.299
69:2, 70230:3, 56, 2, [], [], 0.285
69:2, 78785:15, 57, 3, [], [], 0.212
69:2, 89806:1, 58, 408, [], [], 0.411
69:2, 98897:3, 59, 6, [], [], 0.242
