TQ:Q, TS:S, qindex, sindex, q, s, d
7:3, 6072:3, 0, 5, [], [], 0.000
7:3, 24192:4, 0, 3, [], [], 0.000
7:3, 37122:3, 0, 4, [], [], 0.000
7:3, 86631:3, 0, 5, [], [], 0.000
7:3, 158750:3, 0, 5, [], [], 0.000
7:3, 156105:4, 0, 3, [], [], 0.000
7:3, 161391:3, 0, 5, [], [], 0.000
7:3, 170495:3, 0, 5, [], [], 0.000
7:3, 192036:3, 0, 5, [], [], 0.000
7:3, 217850:3, 0, 5, [], [], 0.000
7:3, 6072:3, 1, 5, [], [], 0.000
7:3, 24192:4, 1, 3, [], [], 0.000
7:3, 37122:3, 1, 4, [], [], 0.000
7:3, 86631:3, 1, 5, [], [], 0.000
7:3, 158750:3, 1, 5, [], [], 0.000
7:3, 156105:4, 1, 3, [], [], 0.000
7:3, 161391:3, 1, 5, [], [], 0.000
7:3, 170495:3, 1, 5, [], [], 0.000
7:3, 192036:3, 1, 5, [], [], 0.000
7:3, 217850:3, 1, 5, [], [], 0.000
7:3, 6072:3, 2, 5, [], [], 0.000
7:3, 24192:4, 2, 3, [], [], 0.000
7:3, 37122:3, 2, 4, [], [], 0.000
7:3, 86631:3, 2, 5, [], [], 0.000
7:3, 158750:3, 2, 5, [], [], 0.000
7:3, 156105:4, 2, 3, [], [], 0.000
7:3, 161391:3, 2, 5, [], [], 0.000
7:3, 170495:3, 2, 5, [], [], 0.000
7:3, 192036:3, 2, 5, [], [], 0.000
7:3, 217850:3, 2, 5, [], [], 0.000
7:3, 6072:3, 3, 5, [], [], 0.000
7:3, 24192:4, 3, 3, [], [], 0.000
7:3, 37122:3, 3, 4, [], [], 0.000
7:3, 86631:3, 3, 5, [], [], 0.000
7:3, 158750:3, 3, 5, [], [], 0.000
7:3, 156105:4, 3, 3, [], [], 0.000
7:3, 161391:3, 3, 5, [], [], 0.000
7:3, 170495:3, 3, 5, [], [], 0.000
7:3, 192036:3, 3, 5, [], [], 0.000
7:3, 217850:3, 3, 5, [], [], 0.000
7:3, 6072:3, 4, 5, [], [], 0.000
7:3, 24192:4, 4, 3, [], [], 0.000
7:3, 37122:3, 4, 4, [], [], 0.000
7:3, 86631:3, 4, 5, [], [], 0.000
7:3, 158750:3, 4, 5, [], [], 0.000
7:3, 156105:4, 4, 3, [], [], 0.000
7:3, 161391:3, 4, 5, [], [], 0.000
7:3, 170495:3, 4, 5, [], [], 0.000
7:3, 192036:3, 4, 5, [], [], 0.000
7:3, 217850:3, 4, 5, [], [], 0.000
7:3, 6072:3, 5, 5, [], [], 0.000
7:3, 24192:4, 5, 3, [], [], 0.000
7:3, 37122:3, 5, 4, [], [], 0.000
7:3, 86631:3, 5, 5, [], [], 0.000
7:3, 158750:3, 5, 5, [], [], 0.000
7:3, 156105:4, 5, 3, [], [], 0.000
7:3, 161391:3, 5, 5, [], [], 0.000
7:3, 170495:3, 5, 5, [], [], 0.000
7:3, 192036:3, 5, 5, [], [], 0.000
7:3, 217850:3, 5, 5, [], [], 0.000
