TQ:Q, TS:S, qindex, sindex, q, s, d
0:0, 53:1, 0, 0, [], [], 0.000
0:0, 53:1, 0, 0, [], [], 0.175
0:0, 53:1, 0, 0, [], [], 0.231
0:0, 53:1, 0, 0, [], [], 0.309
0:0, 53:1, 0, 0, [], [], 0.319
0:0, 53:1, 0, 0, [], [], 0.321
0:0, 53:1, 0, 0, [], [], 0.322
0:0, 53:1, 0, 0, [], [], 0.340
0:0, 53:1, 0, 0, [], [], 0.355
0:0, 53:1, 0, 0, [], [], 0.377
0:0, 53:1, 0, 0, [], [], 0.395
0:0, 53:1, 0, 0, [], [], 0.398
0:0, 53:1, 0, 0, [], [], 0.400
0:0, 53:1, 0, 0, [], [], 0.405
0:0, 53:1, 0, 0, [], [], 0.410
0:0, 53:1, 0, 0, [], [], 0.413
0:0, 53:1, 0, 0, [], [], 0.415
0:0, 53:1, 0, 0, [], [], 0.420
0:0, 53:1, 0, 0, [], [], 0.421
0:0, 53:1, 0, 0, [], [], 0.424
0:0, 53:1, 0, 0, [], [], 0.425
0:0, 53:1, 0, 0, [], [], 0.425
0:0, 53:1, 0, 0, [], [], 0.426
0:0, 53:1, 0, 0, [], [], 0.430
0:0, 53:1, 0, 0, [], [], 0.435
0:0, 53:1, 0, 0, [], [], 0.438
0:0, 53:1, 0, 0, [], [], 0.438
0:0, 53:1, 0, 0, [], [], 0.441
0:0, 53:1, 0, 0, [], [], 0.450
0:0, 53:1, 0, 0, [], [], 0.456
0:0, 53:1, 0, 0, [], [], 0.458
0:0, 53:1, 0, 0, [], [], 0.470
0:0, 53:1, 0, 0, [], [], 0.484
0:0, 53:1, 0, 0, [], [], 0.493
0:0, 53:1, 0, 0, [], [], 0.497
0:0, 53:1, 0, 0, [], [], 0.506
0:0, 53:1, 0, 0, [], [], 0.509
0:0, 53:1, 0, 0, [], [], 0.512
0:0, 53:1, 0, 0, [], [], 0.513
0:0, 53:1, 0, 0, [], [], 0.517
0:0, 53:1, 0, 0, [], [], 0.517
0:0, 53:1, 0, 0, [], [], 0.525
0:0, 53:1, 0, 0, [], [], 0.527
0:0, 53:1, 0, 0, [], [], 0.529
0:0, 53:1, 0, 0, [], [], 0.533
0:0, 53:1, 0, 0, [], [], 0.564
0:0, 53:1, 0, 0, [], [], 0.569
0:0, 53:1, 0, 0, [], [], 0.569
0:0, 53:1, 0, 0, [], [], 0.571
0:0, 53:1, 0, 0, [], [], 0.573
0:0, 53:1, 0, 0, [], [], 0.577
0:0, 53:1, 0, 0, [], [], 0.581
0:0, 53:1, 0, 0, [], [], 0.582
