tq:q,ts:s,overlap
t11627:c4,t8739005:c1,1
t11627:c4,t2448018:c0,4
t11627:c4,t3837892:c0,1
t11627:c4,t2448018:c1,2
t11627:c4,t2185975:c2,1
t11627:c4,t549379:c2,1
t11627:c4,t6955505:c0,1
t11627:c4,t4360459:c2,1
t11627:c4,t1020821:c3,1
t11627:c4,t582563:c2,2
t11627:c4,t2726447:c0,1
t11627:c4,t10217471:c5,1
t11627:c4,t4360459:c0,1
t11627:c4,t10099842:c1,1
t11627:c4,t10027950:c4,1
t11627:c4,t5288939:c0,1
t11627:c4,t1199711:c4,1
t11627:c4,t8941086:c4,1
t11627:c4,t5288939:c4,1
t11627:c4,t1043440:c2,1
t11627:c4,t8868634:c1,1
t11627:c4,t10047649:c0,4
t11627:c4,t6000396:c3,2
t11627:c4,t6854438:c3,1
t11627:c4,t1120803:c4,1
t11627:c4,t10009948:c1,1
t11627:c4,t8606921:c2,1
t11627:c4,t8516841:c3,1
t11627:c4,t9161821:c11,1
t11627:c4,t7661:c1,1
t11627:c4,t1928103:c1,1
t11627:c4,t6156474:c1,1
t11627:c4,t9743762:c1,1
t11627:c4,t3468704:c0,1
t11627:c4,t107325:c0,1
t11627:c4,t5982579:c0,1
t11627:c4,t267943:c0,1
t11627:c4,t1201025:c0,1
t11627:c4,t3865734:c0,1
t11627:c4,t3968182:c0,1
t11627:c4,t4895760:c0,2
t11627:c4,t6923471:c4,1
t11627:c4,t2266177:c0,1
t11627:c4,t6890489:c1,1
t11627:c4,t4139008:c1,6
t11627:c4,t115249:c5,1
t11627:c4,t6769670:c0,2
t11627:c4,t8458946:c2,1
t11627:c4,t9262857:c5,3
t11627:c4,t2135573:c0,1
t11627:c4,t1493212:c0,1
t11627:c4,t153249:c0,1
t11627:c4,t4274292:c0,1
t11627:c4,t5552800:c0,1
t11627:c4,t7552063:c0,1
t11627:c4,t8054442:c0,1
t11627:c4,t8370264:c1,1
t11627:c4,t10184291:c5,1
t11627:c4,t8240457:c3,1
t11627:c4,t6000396:c2,1
t11627:c4,t6854438:c19,1
t11627:c4,t9876430:c14,1
t11627:c4,t8405041:c17,1
t11627:c4,t101723:c10,1
t11627:c4,t5507445:c0,2
t11627:c4,t2990386:c1,1
t11627:c4,t1021991:c2,1
t11627:c4,t8030692:c2,1
t11627:c4,t9540451:c2,2
t11627:c4,t5755806:c0,2
t11627:c4,t5903373:c0,1
t11627:c4,t9037196:c4,1
t11627:c4,t2236717:c0,1
t11627:c4,t8677751:c0,1
t11627:c4,t1357933:c2,2
t11627:c4,t6581779:c4,1
t11627:c4,t10123484:c4,1
t11627:c4,t8023712:c4,1
t11627:c4,t102365:c4,1
t11627:c4,t8758655:c0,1
t11627:c4,t3672799:c0,4
t11627:c4,t8380830:c0,4
t11627:c4,t6274480:c0,2
t11627:c4,t4047698:c11,1
t11627:c4,t6854438:c20,1
t11627:c4,t511178:c0,4
t11627:c4,t6119143:c3,4
t11627:c4,t7653017:c3,4
t11627:c4,t9743439:c0,3
t11627:c4,t131737:c0,2
t11627:c4,t6359497:c1,5
t11627:c4,t532033:c0,3
t11627:c4,t976953:c0,4
t11627:c4,t4180355:c0,2
t11627:c4,t7614471:c0,1
t11627:c4,t10122283:c3,1
t11627:c4,t10060391:c0,1
t11627:c4,t9097496:c1,2
t11627:c4,t7491525:c7,1
t11627:c4,t4139008:c3,4
t11627:c4,t7408743:c2,1
t11627:c4,t7060096:c0,1
t11627:c4,t9184065:c4,2
t11627:c4,t47423:c4,3
t11627:c4,t5640287:c2,1
t11627:c4,t5903373:c2,1
t11627:c4,t4001117:c0,1
t11627:c4,t7561259:c2,1
t11627:c4,t1390838:c2,1
t11627:c4,t4811582:c2,1
t11627:c4,t2612899:c0,1
t11627:c4,t8580872:c0,1
t11627:c4,t10177960:c3,1
t11627:c4,t5989235:c0,2
t11627:c4,t4048039:c0,1
t11627:c4,t9624420:c3,1
t11627:c4,t1683871:c0,1
t11627:c4,t2022569:c2,2
t11627:c4,t407041:c2,1
t11627:c4,t3452737:c6,1
t11627:c4,t3452737:c12,1
t11627:c4,t10060391:c6,4
t11627:c4,t5822367:c4,1
t11627:c4,t20241:c7,1
t11627:c4,t2135573:c3,1
t11627:c4,t10198051:c0,1
t11627:c4,t2185975:c0,1
t11627:c4,t549379:c0,1
t11627:c4,t10175701:c0,1
t11627:c4,t1468991:c3,2
t11627:c4,t2122609:c3,1
t11627:c4,t4867951:c3,2
t11627:c4,t8533787:c3,2
t11627:c4,t751525:c3,1
t11627:c4,t9715049:c4,4
t11627:c4,t9715049:c2,2
t11627:c4,t9715049:c0,3
t11627:c4,t5011423:c6,1
t11627:c4,t8119137:c3,1
t11627:c4,t8421351:c7,2
t11627:c4,t4986823:c0,3
t11627:c4,t8477228:c0,1
t11627:c4,t5537457:c3,3
t11627:c4,t5546882:c0,1
t11627:c4,t1309567:c0,9
t11627:c4,t6359497:c2,5
t11627:c4,t4081076:c0,1
t11627:c4,t8891993:c0,1
t11627:c4,t2078909:c0,1
t11627:c4,t5321914:c0,2
t11627:c4,t10188143:c3,1
t11627:c4,t1377796:c0,1
t11627:c4,t3144709:c0,1
t11627:c4,t3988369:c0,1
t11627:c4,t1965741:c0,3
t11627:c4,t5034440:c0,3
t11627:c4,t486590:c0,1
t11627:c4,t2913168:c3,1
t11627:c4,t4723103:c3,1
t11627:c4,t6400475:c3,1
t11627:c4,t9764595:c3,1
t11627:c4,t4358853:c2,2
t11627:c4,t9203744:c2,2
t11627:c4,t1928103:c0,1
t11627:c4,t8240457:c0,1
t11627:c4,t10122283:c0,1
t11627:c4,t10254095:c1,1
t11627:c4,t3319153:c0,1
t11627:c4,t3144709:c1,1
t11627:c4,t4755950:c0,2
t11627:c4,t7067197:c1,1
t11627:c4,t5879266:c2,1
t11627:c4,t7561259:c0,1
t11627:c4,t4438349:c0,1
t11627:c4,t10238351:c1,1
t11627:c4,t7441493:c2,1
t11627:c4,t3511945:c3,1
t11627:c4,t5517316:c3,1
t11627:c4,t8116718:c3,1
t11627:c4,t7491525:c6,1
t11627:c4,t7067197:c3,1
t11627:c4,t2022569:c3,1
t11627:c4,t4270238:c3,1
t11627:c4,t7112131:c3,1
t11627:c4,t9978842:c3,1
t11627:c4,t3274228:c3,1
t11627:c4,t8715124:c3,1
t11627:c4,t954394:c3,1
t11627:c4,t3423530:c0,1
t11627:c4,t9978842:c0,2
t11627:c4,t9683542:c0,1
t11627:c4,t3295059:c0,1
t11627:c4,t9740446:c0,1
t11627:c4,t9633321:c0,1
t11627:c4,t2729020:c0,1
t11627:c4,t6234706:c0,1
t11627:c4,t765755:c0,1
t11627:c4,t2284971:c2,1
t11627:c4,t5019484:c2,1
t11627:c4,t10213362:c5,1
t11627:c4,t6174996:c5,1
t11627:c4,t3312362:c3,2
t11627:c4,t10304021:c1,1
t11627:c4,t5040064:c5,1
t11627:c4,t4824865:c2,1
t11627:c4,t6704953:c2,1
t11627:c4,t10194873:c3,1
t11627:c4,t10240354:c0,1
t11627:c4,t1437848:c4,1
t11627:c4,t1437848:c2,1
t11627:c4,t9295839:c0,1
t11627:c4,t3553910:c3,1
t11627:c4,t6932615:c3,1
t11627:c4,t7557232:c1,1
t11627:c4,t2122609:c0,2
t11627:c4,t3650688:c0,2
t11627:c4,t5878521:c0,1
t11627:c4,t10073772:c1,1
t11627:c4,t7550138:c1,1
t11627:c4,t5622593:c0,2
t11627:c4,t102365:c0,1
t11627:c4,t3265765:c0,1
t11627:c4,t1120803:c1,1
t11627:c4,t5239661:c0,5
t11627:c4,t5239661:c2,2
t11627:c4,t1437848:c0,1
t11627:c4,t6297298:c0,1
t11627:c4,t5239661:c4,1
t11627:c4,t10207037:c0,1
t11627:c4,t5640287:c1,1
t11627:c4,t1683871:c2,1
t11627:c4,t8766932:c0,1
t11627:c4,t1119059:c2,1
t11627:c4,t1468991:c2,1
t11627:c4,t10106138:c2,1
t11627:c4,t4490334:c4,2
t11627:c4,t4490334:c0,1
t11627:c4,t7408743:c4,1
t11627:c4,t6865538:c0,1
t11627:c4,t10155714:c2,1
t11627:c4,t4490334:c2,1
t11627:c4,t9682701:c2,1
t11627:c4,t7107284:c0,4
t11627:c4,t561518:c0,1
t11627:c4,t9373081:c0,1
t11627:c4,t6054209:c0,2
t11627:c4,t6887888:c3,1
t11627:c4,t9184065:c1,1
t11627:c4,t701738:c2,1
t11627:c4,t6108695:c0,6
t11627:c4,t2573382:c0,2
t11627:c4,t8714955:c1,1
t11627:c4,t6711631:c6,1
t11627:c4,t360436:c2,2
t11627:c4,t2090130:c1,1
t11627:c4,t1963300:c3,1
t11627:c4,t7645457:c1,1
t11627:c4,t4358853:c3,1
t11627:c4,t9203744:c3,1
t11627:c4,t1133209:c3,1
t11627:c4,t7258489:c3,1
t11627:c4,t9168467:c0,1
t11627:c4,t680164:c0,1
t11627:c4,t10241014:c0,2
t11627:c4,t7441493:c1,1
t11627:c4,t10124629:c2,1
t11627:c4,t1797446:c6,1
t11627:c4,t3511945:c6,1
t11627:c4,t9721701:c6,1
t12886:c0,t8183565:c0,2
t12886:c0,t3144709:c0,1
t12886:c0,t5903373:c0,2
t12886:c0,t8391425:c0,1
t12886:c0,t8930570:c0,1
t12886:c0,t9263337:c0,1
t12886:c0,t10052876:c0,1
t12886:c0,t701738:c0,1
t12886:c0,t8477228:c0,3
t12886:c0,t1437848:c4,1
t12886:c0,t589717:c0,4
t12886:c0,t1131325:c0,7
t12886:c0,t4237792:c0,2
t12886:c0,t10166404:c0,6
t12886:c0,t7557232:c4,1
t12886:c0,t9269094:c4,1
t12886:c0,t4755950:c0,3
t12886:c0,t2685909:c0,10
t12886:c0,t6222742:c0,3
t12886:c0,t1390838:c0,1
t12886:c0,t2448018:c2,10
t12886:c0,t5989235:c2,2
t12886:c0,t4917262:c0,8
t12886:c0,t360436:c4,1
t12886:c0,t2992888:c1,2
t12886:c0,t7177937:c1,1
t12886:c0,t7396673:c1,1
t12886:c0,t7826255:c1,2
t12886:c0,t10241014:c0,1
t12886:c0,t6645087:c0,1
t12886:c0,t3975590:c0,3
t12886:c0,t486590:c0,11
t12886:c0,t9220742:c0,4
t12886:c0,t8008840:c0,1
t12886:c0,t4148378:c1,1
t12886:c0,t3321760:c2,1
t12886:c0,t6581779:c0,1
t12886:c0,t9819216:c0,3
t12886:c0,t701738:c2,1
t12886:c0,t8477228:c2,1
t12886:c0,t9018020:c2,1
t12886:c0,t47423:c2,1
t12886:c0,t1839410:c2,1
t12886:c0,t7062870:c2,1
t12886:c0,t2899292:c1,1
t12886:c0,t10238351:c1,1
t12886:c0,t8951244:c2,1
t12886:c0,t7593231:c2,4
t12886:c0,t8852301:c2,4
t12886:c0,t3383237:c2,1
t12886:c0,t5777237:c6,2
t12886:c0,t1381007:c8,1
t12886:c0,t7661:c1,2
t12886:c0,t4917262:c1,6
t12886:c0,t1120803:c1,1
t12886:c0,t9788813:c1,1
t12886:c0,t2675666:c0,1
t12886:c0,t976953:c2,1
t12886:c0,t3650688:c2,1
t12886:c0,t1596045:c2,1
t12886:c0,t5878521:c2,1
t12886:c0,t9633321:c2,1
t12886:c0,t9262857:c6,1
t12886:c0,t9671222:c8,4
t12886:c0,t2185975:c1,2
t12886:c0,t549379:c1,2
t12886:c0,t6711631:c2,12
t12886:c0,t10283276:c1,1
t12886:c0,t6890489:c2,1
t12886:c0,t2456584:c1,1
t12886:c0,t7574531:c0,2
t12886:c0,t9345840:c0,1
t12886:c0,t1550779:c0,11
t12886:c0,t5760189:c0,5
t12886:c0,t10005814:c4,4
t12886:c0,t6935841:c0,2
t12886:c0,t10005814:c0,3
t12886:c0,t388319:c0,1
t12886:c0,t10005814:c2,2
t12886:c0,t10111070:c0,6
t12886:c0,t6191990:c5,3
t12886:c0,t1659746:c5,1
t12886:c0,t3350268:c4,2
t12886:c0,t10060391:c0,1
t12886:c0,t2659445:c0,6
t12886:c0,t10039657:c2,1
t12886:c0,t10092083:c1,1
t12886:c0,t8852301:c4,5
t12886:c0,t5640287:c6,1
t12886:c0,t4047698:c1,1
t12886:c0,t1543479:c0,3
t12886:c0,t8852301:c0,2
t12886:c0,t8614580:c0,5
t12886:c0,t10056102:c0,16
t12886:c0,t2675666:c1,1
t12886:c0,t1296201:c0,2
t12886:c0,t2398276:c0,1
t12886:c0,t5562157:c0,1
t12886:c0,t5762973:c0,4
t12886:c0,t2135573:c3,1
t12886:c0,t9394955:c2,1
t12886:c0,t8116718:c2,1
t12886:c0,t64353:c4,1
t12886:c0,t582563:c0,2
t12886:c0,t10254257:c0,1
t12886:c0,t7067197:c0,1
t12886:c0,t8700709:c3,28
t12886:c0,t8070271:c0,1
t12886:c0,t8458946:c1,2
t12886:c0,t6865538:c0,3
t12886:c0,t9097496:c1,1
t12886:c0,t10073920:c0,1
t12886:c0,t9540451:c0,2
t12886:c0,t8212125:c0,4
t12886:c0,t1692020:c0,3
t12886:c0,t4048039:c0,3
t12886:c0,t8714955:c1,1
t12886:c0,t2646448:c4,5
t12886:c0,t2646448:c0,2
t12886:c0,t6359497:c8,9
t12886:c0,t4917262:c2,2
t12886:c0,t3828164:c0,1
t12886:c0,t3321760:c1,1
t12886:c0,t944685:c0,9
t12886:c0,t6887888:c2,1
t12886:c0,t6054209:c0,1
t12886:c0,t9263337:c1,1
t12886:c0,t7561259:c1,1
t12886:c0,t10178239:c0,1
t12886:c0,t3988369:c0,1
t12886:c0,t1824485:c0,1
t12886:c0,t4115702:c0,1
t12886:c0,t7505814:c0,3
t12886:c0,t2185975:c2,2
t12886:c0,t549379:c2,2
t12886:c0,t6359497:c2,3
t12886:c0,t4933192:c0,5
t12886:c0,t4933192:c2,2
t12886:c0,t6979267:c0,1
t12886:c0,t4933192:c4,1
t12886:c0,t8700709:c2,13
t12886:c0,t1493212:c3,1
t12886:c0,t153249:c3,1
t12886:c0,t4274292:c3,1
t12886:c0,t5552800:c3,1
t12886:c0,t7552063:c3,1
t12886:c0,t8054442:c3,1
t12886:c0,t1001449:c0,1
t12886:c0,t1388363:c0,2
t12886:c0,t7926417:c0,2
t12886:c0,t9236551:c2,2
t12886:c0,t10110599:c1,1
t12886:c0,t5129968:c0,4
t12886:c0,t3422763:c4,1
t12886:c0,t8399433:c0,1
t12886:c0,t10064580:c1,1
t12886:c0,t2682035:c0,2
t12886:c0,t10010944:c2,1
t12886:c0,t7062870:c4,1
t12886:c0,t4148378:c4,2
t12886:c0,t3865734:c4,2
t12886:c0,t3968182:c4,2
t12886:c0,t1309567:c0,4
t12886:c0,t7262668:c0,2
t12886:c0,t7262668:c4,2
t12886:c0,t7262668:c2,1
t12886:c0,t5034440:c0,3
t12886:c0,t5288939:c0,1
t12886:c0,t10125921:c0,6
t12886:c0,t9520876:c0,3
t12886:c0,t5640287:c8,1
t12886:c0,t1265089:c2,1
t12886:c0,t8404423:c0,1
t12886:c0,t4824865:c3,2
t12886:c0,t6704953:c3,2
t12886:c0,t10172200:c1,1
t12886:c0,t1276527:c2,1
t12886:c0,t5981839:c2,1
t12886:c0,t10267253:c2,1
t12886:c0,t6817097:c0,4
t12886:c0,t2236717:c0,7
t12886:c0,t8623925:c0,1
t12886:c0,t1381203:c0,1
t12886:c0,t8380830:c0,6
t12886:c0,t3672799:c0,3
t12886:c0,t2613587:c0,6
t12886:c0,t3310496:c0,4
t12886:c0,t131737:c0,1
t12886:c0,t6249940:c0,6
t12886:c0,t8404423:c4,1
t12886:c0,t8269220:c0,5
t12886:c0,t8992011:c0,3
t12886:c0,t4077827:c0,11
t12886:c0,t5117860:c0,10
t12886:c0,t696657:c3,2
t12886:c0,t7052281:c0,1
t12886:c0,t5374414:c4,1
t12886:c0,t8588809:c0,1
t12886:c0,t5973424:c0,2
t12886:c0,t6449075:c0,1
t12886:c0,t3422763:c0,1
t12886:c0,t3468704:c0,1
t12886:c0,t107325:c0,1
t12886:c0,t5982579:c0,1
t12886:c0,t267943:c0,1
t12886:c0,t3877552:c0,1
t12886:c0,t5230953:c0,1
t12886:c0,t3313927:c0,1
t12886:c0,t4786125:c0,1
t12886:c0,t5537457:c0,1
t12886:c0,t5594662:c5,1
t12886:c0,t6972549:c0,5
t12886:c0,t2185975:c0,1
t12886:c0,t549379:c0,1
t12886:c0,t9318655:c0,4
t12886:c0,t8575532:c0,1
t12886:c0,t79546:c4,1
t12886:c0,t4811582:c4,1
t12886:c0,t5063412:c4,1
t12886:c0,t8562624:c0,2
t12886:c0,t7782498:c0,1
t12886:c0,t4139008:c1,6
t12886:c0,t2682035:c4,2
t12886:c0,t9355764:c3,1
t12886:c0,t7079468:c0,4
t12886:c0,t2729020:c0,3
t12886:c0,t7265184:c0,1
t12886:c0,t4948579:c0,4
t12886:c0,t1381007:c7,2
t12886:c0,t2500705:c0,5
t12886:c0,t7600072:c1,1
t12886:c0,t2456584:c2,1
t12886:c0,t4059781:c0,3
t12886:c0,t7467300:c0,1
t12886:c0,t5129968:c1,1
t12886:c0,t1659746:c1,2
t12886:c0,t10177868:c2,2
t12886:c0,t10177868:c0,1
t12886:c0,t9816392:c1,1
t12886:c0,t906223:c0,1
t12886:c0,t10093966:c0,1
t12886:c0,t3383237:c0,1
t12886:c0,t1493212:c4,3
t12886:c0,t153249:c4,3
t12886:c0,t4274292:c4,3
t12886:c0,t5552800:c4,3
t12886:c0,t7552063:c4,3
t12886:c0,t8054442:c4,3
t12886:c0,t10198051:c2,1
t12886:c0,t4917262:c3,1
t12886:c0,t79546:c0,4
t12886:c0,t8842977:c0,1
t12886:c0,t3553910:c1,1
t12886:c0,t6932615:c1,1
t12886:c0,t5822367:c1,1
t12886:c0,t8975586:c0,1
t12886:c0,t3207665:c1,1
t12886:c0,t1330700:c0,1
t12886:c0,t5239661:c0,1
t12886:c0,t8285286:c1,1
t12886:c0,t1445889:c0,2
t12886:c0,t4011652:c0,1
t12886:c0,t5063412:c0,1
t12886:c0,t64353:c0,1
t12886:c0,t8737262:c0,1
t12886:c0,t7319715:c0,1
t12886:c0,t9205827:c0,1
t12886:c0,t9262857:c5,4
t12886:c0,t2612899:c0,2
t12886:c0,t4051356:c0,3
t12886:c0,t9697980:c0,3
t12886:c0,t8421351:c7,1
t12886:c0,t1119059:c0,3
t12886:c0,t9624420:c3,1
t12886:c0,t4139008:c0,1
t12886:c0,t5940606:c0,1
t12886:c0,t4824865:c1,2
t12886:c0,t6704953:c1,2
t12886:c0,t2117369:c0,2
t12886:c0,t9184065:c2,2
t12886:c0,t5879266:c0,1
t12886:c0,t1839410:c0,1
t12886:c0,t6506164:c3,1
t12886:c0,t4047698:c9,1
t12886:c0,t10123484:c0,1
t12886:c0,t219732:c1,1
t12886:c0,t2022569:c2,1
t12886:c0,t1468991:c2,1
t12886:c0,t2122609:c2,1
t12886:c0,t4867951:c2,1
t12886:c0,t8533787:c2,1
t12886:c0,t5374414:c0,1
t12886:c0,t2491403:c1,1
t12886:c0,t5135217:c1,1
t12886:c0,t4047698:c10,1
t12886:c0,t10207224:c2,2
t12886:c0,t8081154:c0,5
t12886:c0,t8512291:c0,1
t12886:c0,t7600072:c4,1
t12886:c0,t7441493:c2,1
t12886:c0,t7557232:c5,1
t12886:c0,t7360757:c0,1
t12886:c0,t9302856:c0,1
t12886:c0,t1360381:c0,2
t12886:c0,t5162951:c0,1
t12886:c0,t10047649:c0,2
t12886:c0,t1013430:c2,1
t12886:c0,t10296321:c0,1
t12886:c0,t701738:c4,2
t12886:c0,t6977621:c0,2
t12886:c0,t10288936:c1,1
t12886:c0,t9018020:c4,1
t12886:c0,t8891993:c4,1
t12886:c0,t3504353:c0,1
t12886:c0,t8370264:c1,1
t12886:c0,t6359497:c3,1
t12886:c0,t47423:c3,1
t12886:c0,t10077552:c2,3
t12886:c0,t8201636:c0,1
t12886:c0,t10126952:c4,1
t12886:c0,t3347709:c2,1
t12886:c0,t9318655:c2,1
t12886:c0,t5291874:c0,1
t12886:c0,t5903373:c4,2
t12886:c0,t9263337:c4,1
t12886:c0,t5822367:c4,1
t12886:c0,t6174996:c5,1
t12886:c0,t4746517:c0,2
t12886:c0,t5150604:c3,3
t12886:c0,t115249:c5,2
t12886:c0,t3747265:c6,1
t12886:c0,t9355764:c7,1
t12886:c0,t511178:c0,5
t12886:c0,t4563392:c0,3
t12886:c0,t10241076:c2,3
t12886:c0,t10014619:c1,1
t12886:c0,t10241076:c4,1
t12886:c0,t6471012:c8,3
t12886:c0,t10241076:c0,4
t12886:c0,t1965741:c0,1
t12886:c0,t6192015:c0,3
t12886:c0,t952551:c0,1
t12886:c0,t7396483:c5,2
t12886:c0,t4542234:c1,2
t12886:c0,t6711631:c4,1
t12886:c0,t1199711:c4,1
t12886:c0,t8941086:c4,1
t12886:c0,t1388363:c12,1
t12886:c0,t10104160:c0,1
t12886:c0,t3391192:c0,5
t12886:c0,t1410271:c0,1
t12886:c0,t10171937:c3,1
t12886:c0,t2755244:c8,1
t12886:c0,t3511945:c2,1
t12886:c0,t785881:c0,5
t12886:c0,t2218323:c4,1
t12886:c0,t2992888:c0,1
t12886:c0,t10238351:c4,1
t12886:c0,t8737262:c2,1
t12886:c0,t7319715:c2,1
t12886:c0,t9205827:c2,1
t12886:c0,t7561259:c4,1
t12886:c0,t9568878:c0,4
t12886:c0,t5242710:c4,2
t12886:c0,t9568878:c4,4
t12886:c0,t9568878:c2,4
t12886:c0,t4341769:c3,2
t12886:c0,t6934312:c0,8
t12886:c0,t5546882:c2,1
t12886:c0,t4047698:c12,1
t12886:c0,t3127133:c5,1
t12886:c0,t1301448:c1,1
t12886:c0,t5822036:c2,1
t12886:c0,t1683871:c1,1
t12886:c0,t4011652:c2,1
t12886:c0,t715296:c2,1
t12886:c0,t2326036:c1,1
t12886:c0,t9715049:c4,2
t12886:c0,t4490020:c1,1
t12886:c0,t6711631:c1,2
t12886:c0,t10038844:c1,1
t12886:c0,t10126952:c0,1
t12886:c0,t5769411:c3,1
t12886:c0,t3553910:c0,1
t12886:c0,t6932615:c0,1
t12886:c0,t6959936:c2,1
t12886:c0,t6959936:c3,1
t12886:c0,t2487950:c0,1
t12886:c0,t1365022:c0,1
t12886:c0,t3350268:c1,1
t12886:c0,t1619700:c1,1
t12886:c0,t3747265:c3,1
t12886:c0,t6349752:c8,2
t12886:c0,t9184065:c1,1
t12886:c0,t9671222:c3,1
t12886:c0,t3198605:c2,1
t12886:c0,t6711631:c0,2
t12886:c0,t1445889:c2,2
t12886:c0,t4895760:c0,2
t12886:c0,t5304087:c0,4
t12886:c0,t5373292:c0,1
t12886:c0,t1126237:c5,1
t12886:c0,t5016003:c0,1
t12886:c0,t1888630:c0,1
t12886:c0,t10086202:c2,1
t12886:c0,t6446425:c0,1
t12886:c0,t2407473:c0,4
t12886:c0,t9799909:c0,1
t12886:c0,t5722152:c5,4
t12886:c0,t7310667:c0,2
t12886:c0,t5755806:c0,1
t12886:c0,t5321914:c0,1
t12886:c0,t6827480:c0,2
t12886:c0,t7067221:c0,7
t12886:c0,t10099842:c4,1
t12886:c0,t3211648:c0,4
t12886:c0,t5067905:c0,1
t12886:c0,t1822573:c0,2
t12886:c0,t47423:c4,1
t12886:c0,t6959936:c1,1
t12886:c0,t1276527:c3,1
t12886:c0,t5981839:c3,1
t12886:c0,t4867951:c1,1
t12886:c0,t1619700:c6,1
t12886:c0,t3198605:c0,2
t12886:c0,t4854762:c0,7
t12886:c0,t4914166:c3,1
t12886:c0,t8739005:c3,1
t12886:c0,t6359470:c6,2
t12886:c0,t2184431:c0,1
t12886:c0,t6198259:c0,1
t12886:c0,t7334860:c3,3
t12886:c0,t7442:c4,1
t12886:c0,t1224543:c1,1
t12886:c0,t4289763:c0,1
t12886:c0,t492089:c0,4
t12886:c0,t3429711:c0,1
t12886:c0,t7864274:c0,2
t12886:c0,t7037959:c0,5
t12886:c0,t2584037:c2,1
t12886:c0,t8930570:c1,1
t12886:c0,t4001117:c0,3
t12886:c0,t6581779:c1,1
t12886:c0,t9236551:c0,1
t12886:c0,t4148378:c2,1
t12886:c0,t1390838:c2,1
t12886:c0,t2398276:c2,2
t12886:c0,t7258489:c0,1
t12886:c0,t1276527:c1,1
t12886:c0,t5981839:c1,1
t12886:c0,t1993775:c0,1
t12886:c0,t5777237:c0,1
t12886:c0,t9066844:c0,1
t12886:c0,t3580607:c4,3
t12886:c0,t3580607:c2,3
t12886:c0,t3580607:c0,1
t12886:c0,t5239661:c4,1
t12886:c0,t9161821:c5,1
t12886:c0,t1043440:c4,1
t12886:c0,t6359497:c1,1
t12886:c0,t9788813:c3,2
t12886:c0,t3278546:c0,4
t12886:c0,t4211586:c0,1
t12886:c0,t3321760:c0,1
t12886:c0,t8580872:c0,1
t12886:c0,t4095908:c0,1
t12886:c0,t7920387:c0,1
t12886:c0,t8737262:c1,1
t12886:c0,t7319715:c1,1
t12886:c0,t9205827:c1,1
t12886:c0,t5321914:c1,1
t12886:c0,t10235239:c1,1
t12886:c0,t8447965:c2,1
t12886:c0,t8447965:c0,1
t12886:c0,t3678421:c0,1
t12886:c0,t6174996:c6,1
t12886:c0,t9355764:c8,2
t12886:c0,t8930570:c4,1
t12886:c0,t3103958:c0,1
t12886:c0,t8404423:c2,1
t12886:c0,t4342260:c0,2
t12886:c0,t7408743:c0,1
t12886:c0,t1301448:c5,1
t12886:c0,t1437848:c0,1
t12886:c0,t3871524:c0,1
t12886:c0,t5722152:c2,1
t12886:c0,t3690030:c0,2
t12886:c0,t5150604:c6,1
t13388:c1,t5769411:c3,13
t13388:c1,t7396483:c5,4
t13388:c1,t6711631:c2,180
t13388:c1,t8614580:c0,143
t13388:c1,t2992888:c2,35
t13388:c1,t7067197:c4,1
t13388:c1,t1390838:c4,1
t13388:c1,t5822367:c4,1
t13388:c1,t5498967:c1,7
t13388:c1,t4148378:c4,1
t13388:c1,t10244859:c15,5
t13388:c1,t7557232:c5,4
t13388:c1,t1659746:c5,2
t13388:c1,t2101760:c0,1
t13388:c1,t6890489:c2,25
t13388:c1,t9671222:c8,11
t13388:c1,t1388363:c12,1
t13388:c1,t7926417:c12,1
t13388:c1,t10235239:c1,2
t13388:c1,t10225728:c0,1
t13388:c1,t10290406:c1,1
t13388:c1,t10010944:c2,1
t13388:c1,t9099666:c4,1
t13388:c1,t9262857:c5,10
t13388:c1,t3553910:c4,3
t13388:c1,t6932615:c4,3
t13388:c1,t4490020:c1,4
t13388:c1,t115249:c5,5
t13388:c1,t8700709:c3,6
t13388:c1,t5135217:c1,1
t13388:c1,t2185975:c1,15
t13388:c1,t549379:c1,15
t13388:c1,t4542234:c1,6
t13388:c1,t10009500:c2,1
t13388:c1,t10018935:c2,1
t13388:c1,t10033230:c2,1
t13388:c1,t10045688:c1,1
t13388:c1,t10054417:c2,1
t13388:c1,t10069794:c2,1
t13388:c1,t10074177:c2,1
t13388:c1,t10093183:c2,1
t13388:c1,t10304172:c1,1
t13388:c1,t6174996:c5,11
t13388:c1,t8700709:c2,1
t13388:c1,t7593231:c2,1
t13388:c1,t2456584:c1,12
t13388:c1,t5407894:c1,4
t13388:c1,t5813457:c1,4
t13388:c1,t5374414:c4,1
t13388:c1,t5129968:c0,1
t13388:c1,t5980613:c4,1
t13388:c1,t10254257:c6,1
t13388:c1,t9355764:c8,5
t13388:c1,t2096776:c0,2
t13388:c1,t3287297:c0,2
t13388:c1,t3295388:c0,2
t13388:c1,t4105424:c0,2
t13388:c1,t6261963:c0,2
t13388:c1,t4811582:c4,1
t13388:c1,t6174996:c6,2
t13388:c1,t7505814:c0,1
t13388:c1,t8975586:c4,3
t13388:c1,t3265765:c4,1
t13388:c1,t10217130:c1,2
t13388:c1,t4237792:c0,1
t13388:c1,t4139008:c0,1
t13388:c1,t6359497:c8,1
t13388:c1,t3729280:c4,1
t13388:c1,t9540451:c0,3
