tq:q,ts:s,overlap
t7378:c9,t3127133:c3,92
t7378:c9,t3198605:c3,91
t7378:c9,t3198605:c3,74
t7378:c9,t3468704:c3,92
t7378:c9,t3640173:c3,91
t7378:c9,t3747265:c3,98
t7378:c9,t3747265:c3,97
t7378:c9,t3747265:c3,96
t7378:c9,t6198259:c3,99
t7378:c9,t6198259:c3,92
t7378:c9,t6540757:c3,96
t7378:c9,t6540757:c3,99
t7378:c9,t7566773:c3,87
t7378:c9,t7566773:c3,95
t7378:c9,t7593231:c3,91
t7378:c9,t7593231:c3,61
t7378:c9,t7593231:c3,74
t7378:c9,t7593231:c3,98
t7378:c9,t7600072:c3,91
t7378:c9,t7600072:c3,92
t7378:c9,t7629341:c3,95
t7378:c9,t7629341:c3,99
t7378:c9,t7829686:c3,96
t7378:c9,t7829686:c3,99
t7378:c9,t7926417:c3,86
t7378:c9,t7926417:c3,95
t7378:c9,t7926417:c3,97
t7378:c9,t7926417:c3,82
t7378:c9,t8183565:c3,99
t7378:c9,t8183565:c3,96
t7378:c9,t8183565:c3,69
t7378:c9,t8240457:c3,99
t7378:c9,t8529725:c3,96
t7378:c9,t8529725:c3,99
t7378:c9,t8614580:c3,60
t7378:c9,t8737262:c3,94
t7378:c9,t8737262:c3,91
t7378:c9,t8737262:c3,74
t7378:c9,t8737262:c3,99
t7378:c9,t8737262:c3,97
t7378:c9,t9024743:c3,96
t7378:c9,t9024743:c3,99
t7378:c9,t9037196:c3,99
t7378:c9,t9037196:c3,77
t7378:c9,t9624420:c3,87
t7378:c9,t9788813:c3,94
t7378:c9,t9788813:c3,96
t7378:c9,t10124629:c3,86
t7378:c9,t1265089:c3,64
t7378:c9,t1265089:c3,81
t7378:c9,t1265089:c3,98
t7378:c9,t1265089:c3,89
t7378:c9,t1413392:c3,99
t7378:c9,t1468991:c3,99
t7378:c9,t1468991:c3,87
t7378:c9,t1468991:c3,96
t7378:c9,t1468991:c3,93
t7378:c9,t2122609:c3,99
t7378:c9,t2122609:c3,90
t7378:c9,t2122609:c3,95
t7378:c9,t2122609:c3,91
t7378:c9,t2185975:c3,82
t7378:c9,t2185975:c3,64
t7378:c9,t2185975:c3,98
t7378:c9,t2675666:c3,98
t7378:c9,t2675666:c3,78
t7378:c9,t2755244:c3,98
t7378:c9,t2755244:c3,94
t7378:c9,t3144709:c3,99
t7378:c9,t3144709:c3,99
t7378:c9,t3144709:c3,64
t7378:c9,t3353490:c3,64
t7378:c9,t3353490:c3,81
t7378:c9,t3353490:c3,98
t7378:c9,t3353490:c3,89
t7378:c9,t3423530:c3,99
t7378:c9,t3423530:c3,91
t7378:c9,t3423530:c3,85
t7378:c9,t3423530:c3,95
t7378:c9,t4578061:c3,71
t7378:c9,t4578061:c3,85
t7378:c9,t4867951:c3,99
t7378:c9,t4867951:c3,89
t7378:c9,t4867951:c3,94
t7378:c9,t4867951:c3,93
t7378:c9,t4937298:c3,64
t7378:c9,t4937298:c3,81
t7378:c9,t4937298:c3,98
t7378:c9,t4937298:c3,89
t7378:c9,t4945772:c3,64
t7378:c9,t4945772:c3,81
t7378:c9,t4945772:c3,98
t7378:c9,t4945772:c3,89
t7378:c9,t4978186:c3,99
t7378:c9,t4978186:c3,96
t7378:c9,t5029109:c3,64
t7378:c9,t5029109:c3,81
t7378:c9,t5029109:c3,98
t7378:c9,t5029109:c3,89
t7378:c9,t532033:c3,99
t7378:c9,t532033:c3,92
t7378:c9,t532033:c3,89
t7378:c9,t532033:c3,96
t7378:c9,t5321914:c3,94
t7378:c9,t5321914:c3,99
t7378:c9,t5321914:c3,71
t7378:c9,t549379:c3,82
t7378:c9,t549379:c3,64
t7378:c9,t549379:c3,98
t7378:c9,t5903373:c3,99
t7378:c9,t5903373:c3,95
t7378:c9,t5903373:c3,74
t7378:c9,t6000396:c3,94
t7378:c9,t6662186:c3,91
t7378:c9,t6959936:c3,82
t7378:c9,t6959936:c3,99
t7378:c9,t6959936:c3,77
t7378:c9,t696657:c3,92
t7378:c9,t7067197:c3,99
t7378:c9,t7067197:c3,97
t7378:c9,t7067197:c3,94
t7378:c9,t7067197:c3,70
t7378:c9,t7177937:c3,85
t7378:c9,t7396673:c3,85
t7378:c9,t7557232:c3,94
t7378:c9,t7557232:c3,99
t7378:c9,t7557232:c3,66
t7378:c9,t7826255:c3,85
t7378:c9,t8205499:c3,99
t7378:c9,t8205499:c3,90
t7378:c9,t8205499:c3,87
t7378:c9,t8205499:c3,97
t7378:c9,t8391425:c3,95
t7378:c9,t8391425:c3,94
t7378:c9,t8391425:c3,69
t7378:c9,t8495834:c3,64
t7378:c9,t8495834:c3,81
t7378:c9,t8495834:c3,98
t7378:c9,t8495834:c3,89
t7378:c9,t8533787:c3,88
t7378:c9,t8533787:c3,96
t7378:c9,t8533787:c3,93
t7378:c9,t8714955:c3,99
t7378:c9,t8714955:c3,77
t7378:c9,t8930570:c3,91
t7378:c9,t8930570:c3,75
t7378:c9,t9263337:c3,99
t7378:c9,t9263337:c3,96
t7378:c9,t9263337:c3,72
t7378:c9,t9816392:c3,92
t7378:c9,t9816392:c3,98
t7378:c9,t9816392:c3,94
t7378:c9,t2448018:c3,89
t7378:c9,t2448018:c3,91
t7378:c9,t2448018:c3,98
t7378:c9,t10052876:c3,99
t7378:c9,t10052876:c3,99
t7378:c9,t10052876:c3,95
t7378:c9,t10052876:c3,72
t7378:c9,t107325:c3,92
t7378:c9,t1119059:c3,72
t7378:c9,t1797446:c3,90
t7378:c9,t3383237:c3,96
t7378:c9,t3383237:c3,99
t7378:c9,t3383237:c3,75
t7378:c9,t3452737:c3,99
t7378:c9,t3452737:c3,97
t7378:c9,t3452737:c3,96
t7378:c9,t353267:c3,88
t7378:c9,t37265:c3,83
t7378:c9,t4001117:c3,99
t7378:c9,t4001117:c3,72
t7378:c9,t5150604:c3,97
t7378:c9,t5150604:c3,96
t7378:c9,t5150604:c3,97
t7378:c9,t5982579:c3,92
t7378:c9,t701738:c3,98
t7378:c9,t701738:c3,99
t7378:c9,t701738:c3,69
t7378:c9,t7319715:c3,94
t7378:c9,t7319715:c3,91
t7378:c9,t7319715:c3,75
t7378:c9,t7319715:c3,99
t7378:c9,t7319715:c3,97
t7378:c9,t7408743:c3,98
t7378:c9,t7408743:c3,96
t7378:c9,t751525:c3,99
t7378:c9,t751525:c3,91
t7378:c9,t751525:c3,90
t7378:c9,t751525:c3,93
t7378:c9,t7550138:c3,75
t7378:c9,t7550138:c3,99
t7378:c9,t8193114:c3,92
t7378:c9,t8477228:c3,99
t7378:c9,t8477228:c3,79
t7378:c9,t9168467:c3,87
t7378:c9,t9168467:c3,95
t7378:c9,t9168467:c3,91
t7378:c9,t9205827:c3,94
t7378:c9,t9205827:c3,91
t7378:c9,t9205827:c3,75
t7378:c9,t9205827:c3,99
t7378:c9,t9205827:c3,97
t7378:c9,t9236551:c3,72
t7378:c9,t9297861:c3,85
t7378:c9,t976953:c3,99
t7378:c9,t976953:c3,92
t7378:c9,t976953:c3,84
t7378:c9,t976953:c3,95
t7378:c9,t6711631:c3,59
t7378:c9,t6711631:c3,52
t7378:c9,t6711631:c3,95
t7378:c9,t6711631:c3,91
t7378:c9,t6711631:c3,97
t7378:c9,t6711631:c3,97
t7378:c9,t6711631:c3,95
t7378:c9,t6711631:c3,78
t7378:c9,t6711631:c3,96
t7378:c9,t115249:c3,98
t7378:c9,t115249:c3,97
t7378:c9,t115249:c3,58
t7378:c9,t115249:c3,91
t7378:c9,t1255347:c3,99
t7378:c9,t1659746:c3,98
t7378:c9,t1659746:c3,95
t7378:c9,t1659746:c3,65
t7378:c9,t2096776:c3,63
t7378:c9,t2096776:c3,92
t7378:c9,t2284971:c3,99
t7378:c9,t2284971:c3,98
t7378:c9,t2284971:c3,98
t7378:c9,t2284971:c3,99
t7378:c9,t2284971:c3,97
t7378:c9,t2284971:c3,99
t7378:c9,t2284971:c3,97
t7378:c9,t2284971:c3,96
t7378:c9,t2284971:c3,99
t7378:c9,t267943:c3,92
t7378:c9,t2990386:c3,96
t7378:c9,t3287297:c3,63
t7378:c9,t3287297:c3,92
t7378:c9,t3295388:c3,63
t7378:c9,t3295388:c3,92
t7378:c9,t3511945:c3,89
t7378:c9,t3650688:c3,99
t7378:c9,t3650688:c3,91
t7378:c9,t3650688:c3,85
t7378:c9,t3650688:c3,95
t7378:c9,t3877552:c3,92
t7378:c9,t3952433:c3,99
t7378:c9,t3952433:c3,97
t7378:c9,t4051356:c3,91
t7378:c9,t4051356:c3,99
t7378:c9,t4105424:c3,63
t7378:c9,t4105424:c3,92
t7378:c9,t4148378:c3,97
t7378:c9,t4148378:c3,75
t7378:c9,t4157550:c3,99
t7378:c9,t4157550:c3,98
t7378:c9,t4157550:c3,99
t7378:c9,t4180355:c3,91
t7378:c9,t4180355:c3,88
t7378:c9,t4180355:c3,96
t7378:c9,t4270238:c3,99
t7378:c9,t4270238:c3,90
t7378:c9,t4270238:c3,94
t7378:c9,t4270238:c3,94
t7378:c9,t4420155:c3,91
t7378:c9,t4631622:c3,87
t7378:c9,t5019484:c3,99
t7378:c9,t5019484:c3,98
t7378:c9,t5019484:c3,98
t7378:c9,t5019484:c3,99
t7378:c9,t5019484:c3,97
t7378:c9,t5019484:c3,99
t7378:c9,t5019484:c3,97
t7378:c9,t5019484:c3,96
t7378:c9,t5019484:c3,99
t7378:c9,t5225064:c3,98
t7378:c9,t5230953:c3,92
t7378:c9,t5769411:c3,61
t7378:c9,t6261963:c3,63
t7378:c9,t6261963:c3,92
t7378:c9,t6322312:c3,99
t7378:c9,t6322312:c3,96
t7378:c9,t6322312:c3,98
t7378:c9,t6769670:c3,92
t7378:c9,t6769670:c3,89
t7378:c9,t6769670:c3,99
t7378:c9,t6890489:c3,59
t7378:c9,t7112131:c3,88
t7378:c9,t7112131:c3,93
t7378:c9,t7112131:c3,89
t7378:c9,t7442:c3,98
t7378:c9,t7442:c3,98
t7378:c9,t7442:c3,96
t7378:c9,t7561259:c3,99
t7378:c9,t7561259:c3,99
t7378:c9,t7561259:c3,98
t7378:c9,t7561259:c3,68
t7378:c9,t7645457:c3,99
t7378:c9,t7645457:c3,94
t7378:c9,t7645457:c3,98
t7378:c9,t7645457:c3,98
t7378:c9,t8198731:c3,94
t7378:c9,t8458946:c3,85
t7378:c9,t8458946:c3,90
t7378:c9,t9018020:c3,97
t7378:c9,t9018020:c3,98
t7378:c9,t9018020:c3,72
t7378:c9,t9262857:c3,97
t7378:c9,t9262857:c3,58
t7378:c9,t9262857:c3,90
t7378:c9,t9626868:c3,95
t7378:c9,t9682701:c3,75
t7378:c9,t9682701:c3,91
t7378:c9,t9978842:c3,99
t7378:c9,t9978842:c3,89
t7378:c9,t9978842:c3,95
t7378:c9,t9978842:c3,94
t7378:c9,t10077552:c3,98
t7378:c9,t10077552:c3,92
t7378:c9,t10165129:c3,98
t7378:c9,t10165129:c3,98
t7378:c9,t10165129:c3,96
t7378:c9,t1299993:c3,99
t7378:c9,t1299993:c3,91
t7378:c9,t1299993:c3,85
t7378:c9,t1299993:c3,93
t7378:c9,t1343270:c3,93
t7378:c9,t1357933:c3,96
t7378:c9,t1381886:c3,98
t7378:c9,t1381886:c3,73
t7378:c9,t1390838:c3,99
t7378:c9,t1390838:c3,95
t7378:c9,t1390838:c3,69
t7378:c9,t1596045:c3,99
t7378:c9,t1596045:c3,91
t7378:c9,t1596045:c3,85
t7378:c9,t1596045:c3,96
t7378:c9,t2326036:c3,87
t7378:c9,t2913449:c3,93
t7378:c9,t3082081:c3,94
t7378:c9,t3313927:c3,92
t7378:c9,t4011652:c3,96
t7378:c9,t4011652:c3,97
t7378:c9,t4011652:c3,94
t7378:c9,t4341769:c3,98
t7378:c9,t4341769:c3,99
t7378:c9,t4341769:c3,95
t7378:c9,t4341769:c3,74
t7378:c9,t4542234:c3,61
t7378:c9,t47423:c3,99
t7378:c9,t47423:c3,73
t7378:c9,t4786125:c3,92
t7378:c9,t5011423:c3,98
t7378:c9,t5011423:c3,94
t7378:c9,t5537457:c3,92
t7378:c9,t5594662:c3,93
t7378:c9,t5756420:c3,96
t7378:c9,t5777237:c3,99
t7378:c9,t5777237:c3,99
t7378:c9,t5878521:c3,99
t7378:c9,t5878521:c3,95
t7378:c9,t5878521:c3,85
t7378:c9,t5878521:c3,93
t7378:c9,t6191990:c3,99
t7378:c9,t6191990:c3,77
t7378:c9,t6209022:c3,99
t7378:c9,t6209022:c3,97
t7378:c9,t6209022:c3,68
t7378:c9,t6506164:c3,98
t7378:c9,t6506164:c3,99
t7378:c9,t6506164:c3,97
t7378:c9,t6854438:c3,99
t7378:c9,t6928371:c3,93
t7378:c9,t7441493:c3,99
t7378:c9,t7441493:c3,82
t7378:c9,t79546:c3,97
t7378:c9,t79546:c3,92
t7378:c9,t79546:c3,77
t7378:c9,t8185707:c3,89
t7378:c9,t8370264:c3,67
t7378:c9,t8775866:c3,98
t7378:c9,t8775866:c3,73
t7378:c9,t9355764:c3,99
t7378:c9,t9355764:c3,99
t7378:c9,t9355764:c3,98
t7378:c9,t9355764:c3,99
t7378:c9,t9355764:c3,78
t7378:c9,t9394955:c3,86
t7378:c9,t9683542:c3,91
t7378:c9,t9683542:c3,88
t7378:c9,t9683542:c3,97
t7378:c9,t6359497:c3,91
t7378:c9,t6359497:c3,92
t7378:c9,t6359497:c3,88
t7378:c9,t6359497:c3,63
t7378:c9,t1040921:c3,98
t7378:c9,t1040921:c3,94
t7378:c9,t1126237:c3,88
t7378:c9,t1839410:c3,99
t7378:c9,t1839410:c3,96
t7378:c9,t1839410:c3,81
t7378:c9,t2135573:c3,82
t7378:c9,t2135573:c3,96
t7378:c9,t2135573:c3,84
t7378:c9,t2135573:c3,98
t7378:c9,t2456584:c3,95
t7378:c9,t2456584:c3,57
t7378:c9,t2456584:c3,77
t7378:c9,t2899292:c3,96
t7378:c9,t2899292:c3,72
t7378:c9,t3274228:c3,83
t7378:c9,t3274228:c3,95
t7378:c9,t3274228:c3,89
t7378:c9,t3321760:c3,98
t7378:c9,t3321760:c3,97
t7378:c9,t3321760:c3,73
t7378:c9,t360436:c3,93
t7378:c9,t4047698:c3,99
t7378:c9,t4047698:c3,98
t7378:c9,t4047698:c3,97
t7378:c9,t5374414:c3,98
t7378:c9,t5374414:c3,62
t7378:c9,t5410705:c3,92
t7378:c9,t5410705:c3,99
t7378:c9,t5640287:c3,97
t7378:c9,t5640287:c3,93
t7378:c9,t5640287:c3,99
t7378:c9,t5640287:c3,98
t7378:c9,t5640287:c3,91
t7378:c9,t5640287:c3,93
t7378:c9,t6119143:c3,92
t7378:c9,t6471012:c3,98
t7378:c9,t6471012:c3,96
t7378:c9,t6471012:c3,98
t7378:c9,t6581779:c3,99
t7378:c9,t6581779:c3,99
t7378:c9,t6581779:c3,94
t7378:c9,t6581779:c3,75
t7378:c9,t7154198:c3,99
t7378:c9,t7396483:c3,93
t7378:c9,t7396483:c3,64
t7378:c9,t7434640:c3,95
t7378:c9,t7434640:c3,80
t7378:c9,t7653017:c3,92
t7378:c9,t8606921:c3,91
t7378:c9,t8606921:c3,96
t7378:c9,t8715124:c3,83
t7378:c9,t8715124:c3,95
t7378:c9,t8715124:c3,89
t7378:c9,t8951244:c3,93
t7378:c9,t8951244:c3,89
t7378:c9,t9671222:c3,99
t7378:c9,t9671222:c3,78
t7378:c9,t10047649:c3,95
t7378:c9,t1043440:c3,94
t7378:c9,t1043440:c3,92
t7378:c9,t1043440:c3,92
t7378:c9,t1120803:c3,92
t7378:c9,t1199711:c3,99
t7378:c9,t1199711:c3,77
t7378:c9,t1201025:c3,97
t7378:c9,t1201025:c3,98
t7378:c9,t1301448:c3,97
t7378:c9,t1301448:c3,74
t7378:c9,t154747:c3,98
t7378:c9,t1619700:c3,95
t7378:c9,t1619700:c3,93
t7378:c9,t1692020:c3,95
t7378:c9,t1822573:c3,98
t7378:c9,t189276:c3,96
t7378:c9,t189276:c3,94
t7378:c9,t1911701:c3,97
t7378:c9,t20241:c3,99
t7378:c9,t2398276:c3,96
t7378:c9,t2398276:c3,89
t7378:c9,t2398276:c3,98
t7378:c9,t2398276:c3,94
t7378:c9,t2398276:c3,96
t7378:c9,t2398276:c3,96
t7378:c9,t2407473:c3,99
t7378:c9,t2500705:c3,93
t7378:c9,t2612899:c3,99
t7378:c9,t2612899:c3,99
t7378:c9,t2612899:c3,72
t7378:c9,t2853212:c3,95
t7378:c9,t2853212:c3,99
t7378:c9,t2948140:c3,92
t7378:c9,t3134199:c3,99
t7378:c9,t3295059:c3,85
t7378:c9,t3295059:c3,96
t7378:c9,t3295059:c3,91
t7378:c9,t3312362:c3,92
t7378:c9,t3557382:c3,97
t7378:c9,t3690030:c3,96
t7378:c9,t3975590:c3,99
t7378:c9,t4048039:c3,98
t7378:c9,t4237792:c3,98
t7378:c9,t4358853:c3,81
t7378:c9,t4358853:c3,97
t7378:c9,t4387083:c3,99
t7378:c9,t4387083:c3,88
t7378:c9,t4387083:c3,95
t7378:c9,t4387083:c3,92
t7378:c9,t4499564:c3,98
t7378:c9,t4499564:c3,99
t7378:c9,t4854762:c3,91
t7378:c9,t4854762:c3,99
t7378:c9,t5063412:c3,94
t7378:c9,t5063412:c3,99
t7378:c9,t5063412:c3,98
t7378:c9,t5063412:c3,68
t7378:c9,t5129968:c3,65
t7378:c9,t5129968:c3,95
t7378:c9,t5130457:c3,94
t7378:c9,t5517316:c3,85
t7378:c9,t5537506:c3,98
t7378:c9,t582563:c3,64
t7378:c9,t582563:c3,96
t7378:c9,t6234706:c3,97
t7378:c9,t6645087:c3,99
t7378:c9,t719320:c3,99
t7378:c9,t7291330:c3,98
t7378:c9,t7310667:c3,91
t7378:c9,t7334860:c3,94
t7378:c9,t785881:c3,95
t7378:c9,t7973360:c3,98
t7378:c9,t8023712:c3,97
t7378:c9,t8023712:c3,69
t7378:c9,t8081154:c3,99
t7378:c9,t8269220:c3,96
t7378:c9,t8464537:c3,99
t7378:c9,t8677751:c3,98
t7378:c9,t8677751:c3,97
t7378:c9,t8758655:c3,99
t7378:c9,t8868634:c3,96
t7378:c9,t8868634:c3,96
t7378:c9,t8941086:c3,99
t7378:c9,t8941086:c3,77
t7378:c9,t9157672:c3,99
t7378:c9,t9161821:c3,99
t7378:c9,t9161821:c3,98
t7378:c9,t916417:c3,92
t7378:c9,t9184065:c3,97
t7378:c9,t9184065:c3,97
t7378:c9,t9184065:c3,93
t7378:c9,t9184065:c3,69
t7378:c9,t9203744:c3,81
t7378:c9,t9203744:c3,97
t7378:c9,t952551:c3,98
t7378:c9,t952551:c3,95
t7378:c9,t9721701:c3,88
t7378:c9,t4917262:c3,84
t7378:c9,t4917262:c3,96
t7378:c9,t4917262:c3,96
t7378:c9,t8700709:c3,50
t7378:c9,t8700709:c3,52
t7378:c9,t10104160:c3,98
t7378:c9,t10123484:c3,99
t7378:c9,t10123484:c3,96
t7378:c9,t10123484:c3,78
t7378:c9,t1131325:c3,99
t7378:c9,t1133209:c3,83
t7378:c9,t1224543:c3,99
t7378:c9,t1224543:c3,95
t7378:c9,t1224543:c3,99
t7378:c9,t1309567:c3,89
t7378:c9,t1550779:c3,97
t7378:c9,t1572888:c3,99
t7378:c9,t1683871:c3,71
t7378:c9,t1683871:c3,96
t7378:c9,t1683871:c3,95
t7378:c9,t1888630:c3,98
t7378:c9,t2117369:c3,98
t7378:c9,t213344:c3,95
t7378:c9,t219732:c3,97
t7378:c9,t2218323:c3,93
t7378:c9,t2218323:c3,69
t7378:c9,t2266177:c3,99
t7378:c9,t2613587:c3,99
t7378:c9,t2685909:c3,96
t7378:c9,t2913168:c3,92
t7378:c9,t293084:c3,99
t7378:c9,t293084:c3,94
t7378:c9,t3103958:c3,98
t7378:c9,t3211648:c3,99
t7378:c9,t3333417:c3,99
t7378:c9,t3333417:c3,91
t7378:c9,t3333417:c3,83
t7378:c9,t3333417:c3,93
t7378:c9,t3350268:c3,89
t7378:c9,t3350268:c3,97
t7378:c9,t3350268:c3,71
t7378:c9,t3553910:c3,94
t7378:c9,t3553910:c3,68
t7378:c9,t3620174:c3,99
t7378:c9,t3672799:c3,99
t7378:c9,t3685616:c3,95
t7378:c9,t3685616:c3,85
t7378:c9,t3685616:c3,95
t7378:c9,t4059781:c3,93
t7378:c9,t4115702:c3,98
t7378:c9,t4211586:c3,98
t7378:c9,t4247558:c3,96
t7378:c9,t4490020:c3,58
t7378:c9,t4723103:c3,92
t7378:c9,t4755950:c3,98
t7378:c9,t4811582:c3,99
t7378:c9,t4811582:c3,99
t7378:c9,t4811582:c3,69
t7378:c9,t4895760:c3,99
t7378:c9,t4948579:c3,98
t7378:c9,t5034440:c3,94
t7378:c9,t5229366:c3,99
t7378:c9,t5229366:c3,99
t7378:c9,t5229366:c3,93
t7378:c9,t5229366:c3,76
t7378:c9,t5407894:c3,68
t7378:c9,t5562157:c3,76
t7378:c9,t5622593:c3,92
t7378:c9,t5712479:c3,98
t7378:c9,t5762973:c3,97
t7378:c9,t5813457:c3,68
t7378:c9,t589717:c3,94
t7378:c9,t5973424:c3,94
t7378:c9,t6249940:c3,95
t7378:c9,t6274480:c3,99
t7378:c9,t6400475:c3,92
t7378:c9,t64353:c3,98
t7378:c9,t64353:c3,72
t7378:c9,t6446425:c3,99
t7378:c9,t6539060:c3,94
t7378:c9,t6817097:c3,98
t7378:c9,t6858557:c3,99
t7378:c9,t6932615:c3,94
t7378:c9,t6932615:c3,68
t7378:c9,t6935841:c3,95
t7378:c9,t6972549:c3,92
t7378:c9,t7037959:c3,99
t7378:c9,t7060096:c3,98
t7378:c9,t7067221:c3,98
t7378:c9,t7911700:c3,96
t7378:c9,t7911700:c3,99
t7378:c9,t7920387:c3,96
t7378:c9,t8116718:c3,85
t7378:c9,t8380830:c3,94
t7378:c9,t8399433:c3,96
t7378:c9,t8403369:c3,81
t7378:c9,t8562624:c3,99
t7378:c9,t8580872:c3,99
t7378:c9,t8588809:c3,99
t7378:c9,t8691457:c3,98
t7378:c9,t8924273:c3,99
t7378:c9,t8992011:c3,97
t7378:c9,t8996760:c3,98
t7378:c9,t8996760:c3,95
t7378:c9,t90594:c3,99
t7378:c9,t9230509:c3,92
t7378:c9,t9295839:c3,98
t7378:c9,t9302856:c3,99
t7378:c9,t9697980:c3,96
t7378:c9,t9740446:c3,93
t7378:c9,t9740446:c3,91
t7378:c9,t9740446:c3,95
t7378:c9,t9743439:c3,98
t7378:c9,t9743762:c3,97
t7378:c9,t9743762:c3,96
t7378:c9,t9764595:c3,92
t7378:c9,t9819216:c3,96
t7378:c9,t9935516:c3,99
t7378:c9,t10060384:c3,98
t7378:c9,t10111070:c3,98
t7378:c9,t10111070:c3,94
t7378:c9,t10207832:c3,99
t7378:c9,t10225728:c3,96
t7378:c9,t10232042:c3,99
t7378:c9,t10241014:c3,99
t7378:c9,t1070454:c3,99
t7378:c9,t1218059:c3,84
t7378:c9,t1218059:c3,95
t7378:c9,t1218059:c3,90
t7378:c9,t1276527:c3,70
t7378:c9,t1276527:c3,91
t7378:c9,t1276527:c3,87
t7378:c9,t1296201:c3,85
t7378:c9,t1296201:c3,93
t7378:c9,t1296201:c3,96
t7378:c9,t1381007:c3,97
t7378:c9,t1381007:c3,99
t7378:c9,t1381007:c3,97
t7378:c9,t1381007:c3,91
t7378:c9,t1381007:c3,98
t7378:c9,t1381007:c3,99
t7378:c9,t1492409:c3,99
t7378:c9,t1492409:c3,85
t7378:c9,t1493212:c3,81
t7378:c9,t1493212:c3,91
t7378:c9,t1493212:c3,94
t7378:c9,t1493212:c3,96
t7378:c9,t153249:c3,81
t7378:c9,t153249:c3,91
t7378:c9,t153249:c3,94
t7378:c9,t153249:c3,96
t7378:c9,t1611181:c3,98
t7378:c9,t1828015:c3,98
t7378:c9,t1828015:c3,99
t7378:c9,t1828015:c3,98
t7378:c9,t1828015:c3,99
t7378:c9,t1828015:c3,99
t7378:c9,t1828015:c3,99
t7378:c9,t1828015:c3,99
t7378:c9,t1828015:c3,95
t7378:c9,t1828015:c3,95
t7378:c9,t1965741:c3,97
t7378:c9,t2081443:c3,99
t7378:c9,t2236717:c3,98
t7378:c9,t2462362:c3,99
t7378:c9,t2729020:c3,93
t7378:c9,t2807626:c3,97
t7378:c9,t2943874:c3,97
t7378:c9,t2992888:c3,60
t7378:c9,t2992888:c3,99
t7378:c9,t2992888:c3,59
t7378:c9,t3207665:c3,97
t7378:c9,t3207665:c3,75
t7378:c9,t3248581:c3,99
t7378:c9,t3278546:c3,92
t7378:c9,t3364278:c3,92
t7378:c9,t3429711:c3,99
t7378:c9,t3469166:c3,94
t7378:c9,t3687181:c3,99
t7378:c9,t3828164:c3,99
t7378:c9,t388319:c3,99
t7378:c9,t4016900:c3,94
t7378:c9,t4274292:c3,81
t7378:c9,t4274292:c3,91
t7378:c9,t4274292:c3,94
t7378:c9,t4274292:c3,96
t7378:c9,t4285684:c3,89
t7378:c9,t4342260:c3,94
t7378:c9,t4388342:c3,93
t7378:c9,t4788910:c3,94
t7378:c9,t4788910:c3,85
t7378:c9,t4788910:c3,93
t7378:c9,t492089:c3,99
t7378:c9,t4957369:c3,98
t7378:c9,t4986823:c3,86
t7378:c9,t5081328:c3,89
t7378:c9,t5081328:c3,99
t7378:c9,t510277:c3,99
t7378:c9,t5136589:c3,98
t7378:c9,t5498967:c3,61
t7378:c9,t5507445:c3,94
t7378:c9,t5552800:c3,81
t7378:c9,t5552800:c3,91
t7378:c9,t5552800:c3,94
t7378:c9,t5552800:c3,96
t7378:c9,t561518:c3,86
t7378:c9,t561518:c3,98
t7378:c9,t5755806:c3,80
t7378:c9,t5760189:c3,86
t7378:c9,t5879266:c3,99
t7378:c9,t5879266:c3,99
t7378:c9,t5879266:c3,92
t7378:c9,t5879266:c3,68
t7378:c9,t5940606:c3,98
t7378:c9,t5980613:c3,98
t7378:c9,t5980613:c3,99
t7378:c9,t5980613:c3,93
t7378:c9,t5980613:c3,71
t7378:c9,t5981839:c3,70
t7378:c9,t5981839:c3,91
t7378:c9,t5981839:c3,87
t7378:c9,t6349752:c3,94
t7378:c9,t6349752:c3,96
t7378:c9,t6349752:c3,92
t7378:c9,t6449075:c3,96
t7378:c9,t6887888:c3,90
t7378:c9,t6887888:c3,94
t7378:c9,t6887888:c3,97
t7378:c9,t6977621:c3,89
t7378:c9,t6977621:c3,99
t7378:c9,t7052281:c3,98
t7378:c9,t7107284:c3,93
t7378:c9,t7258489:c3,83
t7378:c9,t7467300:c3,99
t7378:c9,t7491525:c3,89
t7378:c9,t7491525:c3,96
t7378:c9,t7491525:c3,92
t7378:c9,t7491525:c3,66
t7378:c9,t7505814:c3,99
t7378:c9,t7552063:c3,81
t7378:c9,t7552063:c3,91
t7378:c9,t7552063:c3,94
t7378:c9,t7552063:c3,96
t7378:c9,t765755:c3,97
t7378:c9,t7782498:c3,98
t7378:c9,t8035289:c3,99
t7378:c9,t8035289:c3,93
t7378:c9,t8035289:c3,87
t7378:c9,t8035289:c3,95
t7378:c9,t8054442:c3,81
t7378:c9,t8054442:c3,91
t7378:c9,t8054442:c3,94
t7378:c9,t8054442:c3,96
t7378:c9,t8212125:c3,97
t7378:c9,t8575532:c3,94
t7378:c9,t8623925:c3,99
t7378:c9,t8891993:c3,98
t7378:c9,t8891993:c3,98
t7378:c9,t8891993:c3,77
t7378:c9,t8975586:c3,98
t7378:c9,t8975586:c3,64
t7378:c9,t9097496:c3,85
t7378:c9,t9357242:c3,97
t7378:c9,t9357242:c3,97
t7378:c9,t9540451:c3,66
t7378:c9,t9540451:c3,98
t7378:c9,t9540451:c3,97
t7378:c9,t954394:c3,87
t7378:c9,t954394:c3,97
t7378:c9,t954394:c3,91
t7378:c9,t9633321:c3,92
t7378:c9,t9633321:c3,86
