TQ:Q, TS:S, q_pos, s_pos, q, s, d
6:0, 99846:2, 0, 4, [], [], 0.000
6:0, 99847:1, 1, 2, [], [], 0.000
6:0, 99848:8, 2, 0, [], [], 0.000
6:0, 99848:8, 3, 0, [], [], 0.000
6:0, 99847:1, 4, 2, [], [], 0.000
6:0, 99848:5, 5, 2, [], [], 0.000
6:0, 99848:8, 6, 1, [], [], 0.000
6:0, 99847:1, 7, 2, [], [], 0.000
6:0, 99848:8, 8, 1, [], [], 0.000
6:0, 99848:5, 9, 2, [], [], 0.000
6:0, 99848:8, 10, 0, [], [], 0.000
6:0, 99846:2, 11, 4, [], [], 0.000
6:0, 99848:8, 12, 0, [], [], 0.000
6:0, 99846:2, 13, 4, [], [], 0.000
6:0, 99848:3, 14, 2, [], [], 0.000
6:0, 99848:5, 15, 2, [], [], 0.000
6:0, 99848:8, 16, 0, [], [], 0.000
6:0, 99848:4, 17, 0, [], [], 0.000
6:0, 99846:2, 18, 4, [], [], 0.000
6:0, 99848:5, 19, 2, [], [], 0.000
6:0, 99847:1, 20, 2, [], [], 0.000
6:0, 99848:5, 21, 2, [], [], 0.000
6:0, 99846:2, 22, 4, [], [], 0.000
6:0, 99848:8, 23, 2, [], [], 0.000
6:0, 99848:5, 24, 2, [], [], 0.000
6:0, 99848:3, 25, 2, [], [], 0.000
6:0, 99848:1, 26, 2, [], [], 0.000
6:0, 99848:5, 27, 2, [], [], 0.000
6:0, 99848:6, 28, 1, [], [], 0.000
6:0, 99848:3, 29, 2, [], [], 0.000
6:0, 99848:3, 30, 2, [], [], 0.000
6:0, 99848:4, 31, 0, [], [], 0.000
6:0, 99848:3, 32, 2, [], [], 0.000
6:0, 99848:3, 33, 2, [], [], 0.000
6:0, 99848:5, 34, 2, [], [], 0.000
6:0, 99848:4, 35, 0, [], [], 0.000
6:0, 99848:3, 36, 2, [], [], 0.000
6:0, 99848:8, 37, 0, [], [], 0.000
6:0, 99846:2, 38, 4, [], [], 0.000
6:0, 99846:2, 39, 4, [], [], 0.000
6:0, 99848:8, 40, 1, [], [], 0.000
6:0, 99848:5, 41, 2, [], [], 0.000
6:0, 99848:4, 42, 0, [], [], 0.000
6:0, 99848:8, 43, 0, [], [], 0.000
6:0, 99848:8, 44, 0, [], [], 0.000
6:0, 99848:8, 45, 0, [], [], 0.000
6:0, 99848:4, 46, 0, [], [], 0.000
6:0, 99848:8, 47, 2, [], [], 0.000
6:0, 99848:8, 48, 1, [], [], 0.000
6:0, 99847:1, 49, 2, [], [], 0.000
