TQ:Q, TS:S, q_pos, s_pos, q, s, d
77637:3, 2:0, 0, 0, [], [], 0.000
77637:3, 4:2, 0, 0, [], [], 0.000
77637:3, 7:2, 0, 1, [], [], 0.000
77637:3, 10:0, 0, 0, [], [], 0.000
77637:3, 10:1, 0, 0, [], [], 0.000
77637:3, 12:3, 0, 0, [], [], 0.000
77637:3, 15:1, 0, 2, [], [], 0.000
77637:3, 15:2, 0, 2, [], [], 0.000
77637:3, 20:0, 0, 0, [], [], 0.000
77637:3, 99847:1, 0, 0, [], [], 0.000
77637:3, 2:0, 1, 6, [], [], 0.000
77637:3, 4:2, 1, 6, [], [], 0.000
77637:3, 12:3, 1, 1, [], [], 0.000
77637:3, 14:1, 1, 3, [], [], 0.000
77637:3, 20:0, 1, 6, [], [], 0.000
77637:3, 22:9, 1, 6, [], [], 0.000
77637:3, 26:3, 1, 0, [], [], 0.000
77637:3, 31:1, 1, 14, [], [], 0.000
77637:3, 36:0, 1, 6, [], [], 0.000
77637:3, 99948:1, 1, 3, [], [], 0.000
77637:3, 4:2, 2, 13, [], [], 0.000
77637:3, 7:3, 2, 4, [], [], 0.000
77637:3, 12:3, 2, 2, [], [], 0.000
77637:3, 20:0, 2, 14, [], [], 0.000
77637:3, 22:9, 2, 14, [], [], 0.000
77637:3, 31:1, 2, 26, [], [], 0.000
77637:3, 36:0, 2, 14, [], [], 0.000
77637:3, 36:3, 2, 11, [], [], 0.000
77637:3, 37:3, 2, 2, [], [], 0.000
77637:3, 99841:4, 2, 1, [], [], 0.000
77637:3, 12:3, 3, 3, [], [], 0.000
77637:3, 31:1, 3, 33, [], [], 0.000
77637:3, 37:3, 3, 3, [], [], 0.000
77637:3, 40:3, 3, 3, [], [], 0.000
77637:3, 41:0, 3, 3, [], [], 0.000
77637:3, 43:2, 3, 3, [], [], 0.000
77637:3, 57:0, 3, 15, [], [], 0.000
77637:3, 66:6, 3, 9, [], [], 0.000
77637:3, 70:2, 3, 18, [], [], 0.000
77637:3, 99954:4, 3, 2, [], [], 0.000
77637:3, 2:0, 4, 18, [], [], 0.000
77637:3, 4:2, 4, 37, [], [], 0.000
77637:3, 12:3, 4, 4, [], [], 0.000
77637:3, 20:0, 4, 22, [], [], 0.000
77637:3, 22:9, 4, 24, [], [], 0.000
77637:3, 25:3, 4, 3, [], [], 0.000
77637:3, 31:1, 4, 67, [], [], 0.000
77637:3, 36:0, 4, 23, [], [], 0.000
77637:3, 36:3, 4, 20, [], [], 0.000
77637:3, 99841:0, 4, 8, [], [], 0.000
77637:3, 12:3, 5, 5, [], [], 0.000
77637:3, 37:3, 5, 5, [], [], 0.000
77637:3, 66:3, 5, 9, [], [], 0.000
77637:3, 85:3, 5, 5, [], [], 0.000
77637:3, 115:3, 5, 5, [], [], 0.000
77637:3, 149:3, 5, 5, [], [], 0.000
77637:3, 204:3, 5, 5, [], [], 0.000
77637:3, 208:3, 5, 5, [], [], 0.000
77637:3, 214:3, 5, 5, [], [], 0.000
77637:3, 99963:2, 5, 1, [], [], 0.000
