TQ:Q, TS:S, qindex, sindex, q, s, d
77637:6, 12:0, 0, 4, [], [], 0.000
77637:6, 12:6, 0, 4, [], [], 0.000
77637:6, 14:0, 0, 3, [], [], 0.000
77637:6, 34:0, 0, 3, [], [], 0.000
77637:6, 37:0, 0, 4, [], [], 0.000
77637:6, 37:6, 0, 4, [], [], 0.000
77637:6, 85:0, 0, 4, [], [], 0.000
77637:6, 85:6, 0, 4, [], [], 0.000
77637:6, 115:0, 0, 4, [], [], 0.000
77637:6, 115:6, 0, 4, [], [], 0.000
77637:6, 126:1, 0, 2, [], [], 0.000
77637:6, 149:0, 0, 4, [], [], 0.000
77637:6, 149:6, 0, 4, [], [], 0.000
77637:6, 166:3, 0, 2, [], [], 0.000
77637:6, 191:0, 0, 3, [], [], 0.000
77637:6, 204:0, 0, 4, [], [], 0.000
77637:6, 204:6, 0, 4, [], [], 0.000
77637:6, 207:0, 0, 3, [], [], 0.000
77637:6, 208:0, 0, 4, [], [], 0.000
77637:6, 208:6, 0, 4, [], [], 0.000
77637:6, 213:0, 0, 2, [], [], 0.000
77637:6, 214:0, 0, 4, [], [], 0.000
77637:6, 214:6, 0, 4, [], [], 0.000
77637:6, 218:2, 0, 3, [], [], 0.000
77637:6, 225:0, 0, 4, [], [], 0.000
77637:6, 225:6, 0, 4, [], [], 0.000
77637:6, 231:0, 0, 3, [], [], 0.000
77637:6, 245:0, 0, 3, [], [], 0.000
77637:6, 274:6, 0, 6, [], [], 0.000
77637:6, 285:3, 0, 2, [], [], 0.000
77637:6, 290:0, 0, 3, [], [], 0.000
77637:6, 293:0, 0, 4, [], [], 0.000
77637:6, 293:6, 0, 4, [], [], 0.000
77637:6, 295:0, 0, 5, [], [], 0.000
77637:6, 295:6, 0, 5, [], [], 0.000
77637:6, 322:0, 0, 5, [], [], 0.000
77637:6, 322:6, 0, 5, [], [], 0.000
77637:6, 326:0, 0, 4, [], [], 0.000
77637:6, 326:6, 0, 4, [], [], 0.000
77637:6, 335:6, 0, 4, [], [], 0.000
77637:6, 336:1, 0, 0, [], [], 0.000
77637:6, 359:0, 0, 3, [], [], 0.000
77637:6, 369:1, 0, 2, [], [], 0.000
77637:6, 385:0, 0, 5, [], [], 0.000
77637:6, 385:6, 0, 5, [], [], 0.000
77637:6, 403:0, 0, 3, [], [], 0.000
77637:6, 435:0, 0, 4, [], [], 0.000
77637:6, 435:6, 0, 4, [], [], 0.000
77637:6, 446:0, 0, 4, [], [], 0.000
77637:6, 446:6, 0, 4, [], [], 0.000
77637:6, 456:0, 0, 4, [], [], 0.000
77637:6, 456:6, 0, 4, [], [], 0.000
77637:6, 461:0, 0, 4, [], [], 0.000
77637:6, 461:6, 0, 4, [], [], 0.000
77637:6, 482:0, 0, 4, [], [], 0.000
77637:6, 482:6, 0, 5, [], [], 0.000
77637:6, 485:0, 0, 3, [], [], 0.000
77637:6, 489:10, 0, 3, [], [], 0.000
77637:6, 498:1, 0, 2, [], [], 0.000
77637:6, 512:1, 0, 2, [], [], 0.000
77637:6, 528:0, 0, 2, [], [], 0.000
77637:6, 546:15, 0, 4, [], [], 0.000
77637:6, 578:0, 0, 3, [], [], 0.000
77637:6, 630:0, 0, 4, [], [], 0.000
77637:6, 630:6, 0, 4, [], [], 0.000
77637:6, 649:0, 0, 3, [], [], 0.000
77637:6, 671:10, 0, 5, [], [], 0.000
77637:6, 679:7, 0, 4, [], [], 0.000
77637:6, 687:0, 0, 4, [], [], 0.000
77637:6, 687:6, 0, 4, [], [], 0.000
77637:6, 702:0, 0, 5, [], [], 0.000
77637:6, 702:6, 0, 5, [], [], 0.000
77637:6, 703:0, 0, 4, [], [], 0.000
77637:6, 703:6, 0, 5, [], [], 0.000
77637:6, 706:0, 0, 4, [], [], 0.000
77637:6, 706:6, 0, 5, [], [], 0.000
77637:6, 712:5, 0, 4, [], [], 0.000
77637:6, 712:6, 0, 4, [], [], 0.000
77637:6, 724:0, 0, 2, [], [], 0.000
77637:6, 747:0, 0, 2, [], [], 0.000
