TQ:Q, TS:S, q_pos, s_pos, q, s, d
6:0, 486:0, 0, 0, [], [], 0.000
6:0, 767:0, 0, 0, [], [], 0.000
6:0, 1657:0, 0, 0, [], [], 0.000
6:0, 1871:0, 0, 0, [], [], 0.000
6:0, 2244:0, 0, 0, [], [], 0.000
6:0, 2879:0, 0, 0, [], [], 0.000
6:0, 3440:0, 0, 0, [], [], 0.000
6:0, 4185:0, 0, 2, [], [], 0.000
6:0, 5213:0, 0, 0, [], [], 0.000
6:0, 6353:0, 0, 0, [], [], 0.000
6:0, 7247:0, 0, 0, [], [], 0.000
6:0, 7334:0, 0, 0, [], [], 0.000
6:0, 7540:0, 0, 0, [], [], 0.000
6:0, 9432:0, 0, 0, [], [], 0.000
6:0, 9484:0, 0, 0, [], [], 0.000
6:0, 9557:0, 0, 0, [], [], 0.000
6:0, 10138:0, 0, 0, [], [], 0.000
6:0, 11156:0, 0, 0, [], [], 0.000
6:0, 11203:0, 0, 0, [], [], 0.000
6:0, 11381:0, 0, 0, [], [], 0.000
6:0, 11807:0, 0, 0, [], [], 0.000
6:0, 12252:0, 0, 0, [], [], 0.000
6:0, 12855:0, 0, 0, [], [], 0.000
6:0, 12886:0, 0, 0, [], [], 0.000
6:0, 12953:0, 0, 0, [], [], 0.000
6:0, 13005:0, 0, 0, [], [], 0.000
6:0, 13097:0, 0, 0, [], [], 0.000
6:0, 14351:0, 0, 0, [], [], 0.000
6:0, 14839:0, 0, 0, [], [], 0.000
6:0, 14897:0, 0, 0, [], [], 0.000
6:0, 14916:0, 0, 0, [], [], 0.000
6:0, 15861:0, 0, 0, [], [], 0.000
6:0, 16205:0, 0, 0, [], [], 0.000
6:0, 16622:0, 0, 1, [], [], 0.000
6:0, 16667:0, 0, 0, [], [], 0.000
6:0, 16964:0, 0, 0, [], [], 0.000
6:0, 17096:0, 0, 0, [], [], 0.000
6:0, 17195:0, 0, 0, [], [], 0.000
6:0, 17385:0, 0, 0, [], [], 0.000
6:0, 17478:0, 0, 0, [], [], 0.000
6:0, 19099:0, 0, 0, [], [], 0.000
6:0, 19068:0, 0, 0, [], [], 0.000
6:0, 19890:0, 0, 0, [], [], 0.000
6:0, 21217:0, 0, 0, [], [], 0.000
6:0, 21380:0, 0, 0, [], [], 0.000
