TQ:Q, TS:S, q_pos, s_pos, q, s, d
100:0, 100:1, 0, 0, [], [], 0.000
100:0, 1847:3, 0, 20, [], [], 0.000
100:0, 99322:5, 0, 0, [], [], 0.000
100:0, 100:1, 1, 1, [], [], 0.000
100:0, 3903:3, 1, 50, [], [], 0.000
100:0, 96139:0, 1, 11, [], [], 0.000
100:0, 100:1, 2, 2, [], [], 0.000
100:0, 6862:3, 2, 1, [], [], 0.000
100:0, 96139:0, 2, 13, [], [], 0.000
100:0, 100:1, 3, 3, [], [], 0.000
100:0, 1694:2, 3, 9, [], [], 0.000
100:0, 99765:0, 3, 0, [], [], 0.000
100:0, 100:1, 4, 4, [], [], 0.000
100:0, 2200:0, 4, 15, [], [], 0.000
100:0, 99765:0, 4, 1, [], [], 0.000
100:0, 100:1, 5, 5, [], [], 0.000
100:0, 99052:4, 5, 2, [], [], 0.024
100:0, 159:1, 5, 1, [], [], 0.028
100:0, 100:1, 6, 6, [], [], 0.000
100:0, 159:1, 6, 1, [], [], 0.048
100:0, 100:1, 6, 5, [], [], 0.048
100:0, 100:1, 7, 7, [], [], 0.000
100:0, 99052:4, 7, 1, [], [], 0.000
100:0, 99052:4, 7, 2, [], [], 0.022
100:0, 100:1, 8, 8, [], [], 0.000
100:0, 99052:4, 8, 3, [], [], 0.000
100:0, 100:1, 8, 5, [], [], 0.039
100:0, 100:1, 9, 9, [], [], 0.000
100:0, 99052:4, 9, 4, [], [], 0.188
100:0, 99052:4, 9, 2, [], [], 0.207
100:0, 100:1, 10, 10, [], [], 0.000
100:0, 159:1, 10, 4, [], [], 0.049
100:0, 99052:4, 10, 11, [], [], 0.053
100:0, 100:1, 11, 11, [], [], 0.000
100:0, 100:1, 11, 12, [], [], 0.050
100:0, 159:1, 11, 4, [], [], 0.054
100:0, 100:1, 12, 12, [], [], 0.000
100:0, 100:1, 12, 14, [], [], 0.039
100:0, 99052:4, 12, 11, [], [], 0.046
100:0, 100:1, 13, 13, [], [], 0.000
100:0, 100:1, 13, 11, [], [], 0.110
100:0, 159:1, 13, 4, [], [], 0.111
100:0, 100:1, 14, 14, [], [], 0.000
100:0, 100:1, 14, 15, [], [], 0.024
100:0, 99052:4, 14, 11, [], [], 0.024
100:0, 100:1, 15, 15, [], [], 0.000
100:0, 99052:4, 15, 11, [], [], 0.000
100:0, 100:1, 15, 14, [], [], 0.024
100:0, 100:1, 16, 16, [], [], 0.000
100:0, 100:1, 16, 17, [], [], 0.077
100:0, 100:1, 16, 19, [], [], 0.145
100:0, 100:1, 17, 17, [], [], 0.000
100:0, 100:1, 17, 16, [], [], 0.077
100:0, 80375:0, 17, 0, [], [], 0.164
100:0, 100:1, 18, 18, [], [], 0.000
100:0, 159:1, 18, 7, [], [], 0.000
100:0, 159:1, 18, 31, [], [], 0.011
100:0, 100:1, 19, 19, [], [], 0.000
100:0, 100:1, 19, 65, [], [], 0.012
100:0, 159:1, 19, 7, [], [], 0.034
100:0, 100:1, 20, 20, [], [], 0.000
100:0, 100:1, 20, 66, [], [], 0.012
100:0, 159:1, 20, 7, [], [], 0.058
100:0, 100:1, 21, 21, [], [], 0.000
100:0, 100:1, 21, 78, [], [], 0.014
100:0, 100:1, 21, 67, [], [], 0.015
100:0, 100:1, 22, 22, [], [], 0.000
100:0, 48194:6, 22, 3, [], [], 0.171
100:0, 84053:3, 22, 4, [], [], 0.178
100:0, 100:1, 23, 23, [], [], 0.000
100:0, 100:1, 23, 70, [], [], 0.014
100:0, 99052:4, 23, 19, [], [], 0.028
