TQ:Q, TS:S, q_pos, s_pos, q, s, d
69:1, 100054:5, 0, 1, [], [], 0.370
69:1, 7068:1, 1, 24, [], [], 0.505
69:1, 43188:3, 2, 1, [], [], 0.260
69:1, 21489:0, 3, 2, [], [], 0.220
69:1, 75864:1, 4, 187, [], [], 0.388
69:1, 68001:0, 5, 12, [], [], 0.351
69:1, 52175:0, 6, 34, [], [], 0.213
69:1, 68170:0, 7, 4, [], [], 0.557
69:1, 71777:0, 8, 31, [], [], 0.325
69:1, 71029:2, 9, 9, [], [], 0.111
69:1, 43363:0, 10, 1340, [], [], 0.151
69:1, 2698:1, 11, 8, [], [], 0.286
69:1, 71222:0, 12, 117, [], [], 0.405
69:1, 3108:0, 13, 11, [], [], 0.212
69:1, 25708:2, 14, 211, [], [], 0.347
69:1, 97781:1, 15, 5, [], [], 0.598
69:1, 82501:0, 16, 5, [], [], 0.292
69:1, 95162:20, 17, 9, [], [], 0.308
69:1, 34803:1, 18, 43, [], [], 0.466
69:1, 6295:1, 19, 45, [], [], 0.373
69:1, 47705:8, 20, 399, [], [], 0.000
69:1, 97531:16, 21, 3, [], [], 0.312
69:1, 75864:3, 22, 689, [], [], 0.477
69:1, 84985:0, 23, 24, [], [], 0.241
69:1, 27880:45, 24, 19, [], [], 0.000
69:1, 21511:3, 25, 11, [], [], 0.226
69:1, 66544:0, 26, 10, [], [], 0.433
69:1, 3280:4, 27, 2, [], [], 0.316
69:1, 63268:7, 28, 5, [], [], 0.000
69:1, 83409:4, 29, 216, [], [], 0.222
69:1, 5587:0, 30, 5, [], [], 0.471
69:1, 3145:3, 31, 24, [], [], 0.541
69:1, 72710:4, 32, 2681, [], [], 0.236
69:1, 73652:1, 33, 5, [], [], 0.235
69:1, 46977:1, 34, 43, [], [], 0.346
69:1, 45149:3, 35, 0, [], [], 0.307
69:1, 67145:0, 36, 12, [], [], 0.508
69:1, 54201:1, 37, 0, [], [], 0.377
69:1, 8585:0, 38, 3, [], [], 0.685
69:1, 75864:2, 39, 201, [], [], 0.194
69:1, 70020:0, 40, 4, [], [], 0.838
69:1, 32519:4, 41, 7, [], [], 0.343
69:1, 22826:10, 42, 9, [], [], 0.488
69:1, 79491:2, 43, 0, [], [], 0.400
69:1, 89806:1, 44, 586, [], [], 0.367
69:1, 29302:2, 45, 117, [], [], 0.151
69:1, 48592:2, 46, 11, [], [], 0.375
69:1, 91634:1, 47, 219, [], [], 0.399
69:1, 98897:3, 48, 1, [], [], 0.804
69:1, 88688:7, 49, 15, [], [], 0.328
69:1, 59802:2, 50, 928, [], [], 0.529
69:1, 56984:0, 51, 3, [], [], 0.757
69:1, 94922:1, 52, 13, [], [], 0.562
69:1, 91346:2, 53, 72, [], [], 0.525
69:1, 40396:4, 54, 101, [], [], 0.339
69:1, 93004:3, 55, 4, [], [], 0.218
69:1, 89164:17, 56, 12, [], [], 0.000
69:1, 8266:5, 57, 22, [], [], 0.261
69:1, 98850:5, 58, 5, [], [], 0.494
69:1, 99811:7, 59, 1, [], [], 0.000
