TQ:Q, TS:S, qindex, sindex, q, s, d
69:1, 1:0, 0, 1, [], [], 0.000
69:1, 1:0, 0, 1, [], [], 0.370
69:1, 1:0, 0, 1, [], [], 0.417
69:1, 1:0, 0, 1, [], [], 0.423
69:1, 1:0, 0, 1, [], [], 0.424
69:1, 1:0, 0, 1, [], [], 0.427
69:1, 1:0, 0, 1, [], [], 0.432
69:1, 1:0, 0, 1, [], [], 0.436
69:1, 1:0, 0, 1, [], [], 0.438
69:1, 1:0, 0, 1, [], [], 0.445
69:1, 1:0, 0, 1, [], [], 0.451
69:1, 1:0, 0, 1, [], [], 0.453
69:1, 1:0, 0, 1, [], [], 0.456
69:1, 1:0, 0, 1, [], [], 0.457
69:1, 1:0, 0, 1, [], [], 0.465
69:1, 1:0, 0, 1, [], [], 0.468
69:1, 1:0, 0, 1, [], [], 0.468
69:1, 1:0, 0, 1, [], [], 0.469
69:1, 1:0, 0, 1, [], [], 0.470
69:1, 1:0, 0, 1, [], [], 0.470
69:1, 1:0, 0, 1, [], [], 0.470
69:1, 1:0, 0, 1, [], [], 0.471
69:1, 1:0, 0, 1, [], [], 0.474
69:1, 1:0, 0, 1, [], [], 0.475
69:1, 1:0, 0, 1, [], [], 0.476
69:1, 1:0, 0, 1, [], [], 0.480
69:1, 1:0, 0, 1, [], [], 0.483
69:1, 1:0, 0, 1, [], [], 0.485
69:1, 1:0, 0, 1, [], [], 0.486
69:1, 1:0, 0, 1, [], [], 0.487
69:1, 1:0, 0, 1, [], [], 0.487
69:1, 1:0, 0, 1, [], [], 0.487
69:1, 1:0, 0, 1, [], [], 0.488
69:1, 1:0, 0, 1, [], [], 0.488
69:1, 1:0, 0, 1, [], [], 0.490
69:1, 1:0, 0, 1, [], [], 0.490
69:1, 1:0, 0, 1, [], [], 0.490
69:1, 1:0, 0, 1, [], [], 0.491
69:1, 1:0, 0, 1, [], [], 0.491
69:1, 1:0, 0, 1, [], [], 0.492
69:1, 1:0, 0, 1, [], [], 0.493
69:1, 1:0, 0, 1, [], [], 0.494
69:1, 1:0, 0, 1, [], [], 0.494
69:1, 1:0, 0, 1, [], [], 0.495
69:1, 1:0, 0, 1, [], [], 0.496
69:1, 1:0, 0, 1, [], [], 0.496
69:1, 1:0, 0, 1, [], [], 0.496
69:1, 1:0, 0, 1, [], [], 0.496
69:1, 1:0, 0, 1, [], [], 0.496
69:1, 1:0, 0, 1, [], [], 0.497
69:1, 1:0, 0, 1, [], [], 0.498
69:1, 1:0, 0, 1, [], [], 0.498
69:1, 1:0, 0, 1, [], [], 0.499
69:1, 1:0, 0, 1, [], [], 0.499
69:1, 1:0, 0, 1, [], [], 0.499
69:1, 1:0, 0, 1, [], [], 0.500
69:1, 1:0, 0, 1, [], [], 0.500
69:1, 1:0, 0, 1, [], [], 0.500
69:1, 1:0, 0, 1, [], [], 0.500
69:1, 1:0, 0, 1, [], [], 0.501
69:1, 1:0, 0, 1, [], [], 0.501
69:1, 1:0, 0, 1, [], [], 0.502
69:1, 1:0, 0, 1, [], [], 0.503
69:1, 1:0, 0, 1, [], [], 0.503
69:1, 1:0, 0, 1, [], [], 0.503
69:1, 1:0, 0, 1, [], [], 0.503
69:1, 1:0, 0, 1, [], [], 0.503
69:1, 1:0, 0, 1, [], [], 0.504
69:1, 1:0, 0, 1, [], [], 0.504
69:1, 1:0, 0, 1, [], [], 0.504
69:1, 1:0, 0, 1, [], [], 0.505
69:1, 1:0, 0, 1, [], [], 0.505
69:1, 1:0, 0, 1, [], [], 0.505
69:1, 1:0, 0, 1, [], [], 0.505
69:1, 1:0, 0, 1, [], [], 0.506
69:1, 1:0, 0, 1, [], [], 0.506
69:1, 1:0, 0, 1, [], [], 0.506
69:1, 1:0, 0, 1, [], [], 0.506
69:1, 1:0, 0, 1, [], [], 0.509
69:1, 1:0, 0, 1, [], [], 0.509
69:1, 1:0, 0, 1, [], [], 0.509
69:1, 1:0, 0, 1, [], [], 0.509
69:1, 1:0, 0, 1, [], [], 0.509
69:1, 1:0, 0, 1, [], [], 0.510
69:1, 1:0, 0, 1, [], [], 0.510
69:1, 1:0, 0, 1, [], [], 0.511
69:1, 1:0, 0, 1, [], [], 0.512
69:1, 1:0, 0, 1, [], [], 0.512
69:1, 1:0, 0, 1, [], [], 0.512
69:1, 1:0, 0, 1, [], [], 0.512
69:1, 1:0, 0, 1, [], [], 0.512
69:1, 1:0, 0, 1, [], [], 0.512
69:1, 1:0, 0, 1, [], [], 0.513
69:1, 1:0, 0, 1, [], [], 0.513
69:1, 1:0, 0, 1, [], [], 0.513
69:1, 1:0, 0, 1, [], [], 0.513
69:1, 1:0, 0, 1, [], [], 0.514
69:1, 1:0, 0, 1, [], [], 0.514
69:1, 1:0, 0, 1, [], [], 0.514
