TQ:Q, TS:S, qindex, sindex, q, s, d
69:0, 1:1, 0, 0, [], [], 0.000
69:0, 1:1, 0, 0, [], [], 0.204
69:0, 1:1, 0, 0, [], [], 0.207
69:0, 1:1, 0, 0, [], [], 0.223
69:0, 1:1, 0, 0, [], [], 0.223
69:0, 1:1, 0, 0, [], [], 0.238
69:0, 1:1, 0, 0, [], [], 0.238
69:0, 1:1, 0, 0, [], [], 0.247
69:0, 1:1, 0, 0, [], [], 0.249
69:0, 1:1, 0, 0, [], [], 0.253
69:0, 1:1, 0, 0, [], [], 0.254
69:0, 1:1, 0, 0, [], [], 0.262
69:0, 1:1, 0, 0, [], [], 0.263
69:0, 1:1, 0, 0, [], [], 0.266
69:0, 1:1, 0, 0, [], [], 0.272
69:0, 1:1, 0, 0, [], [], 0.276
69:0, 1:1, 0, 0, [], [], 0.278
69:0, 1:1, 0, 0, [], [], 0.280
69:0, 1:1, 0, 0, [], [], 0.284
69:0, 1:1, 0, 0, [], [], 0.285
69:0, 1:1, 0, 0, [], [], 0.290
69:0, 1:1, 0, 0, [], [], 0.301
69:0, 1:1, 0, 0, [], [], 0.307
69:0, 1:1, 0, 0, [], [], 0.313
69:0, 1:1, 0, 0, [], [], 0.313
69:0, 1:1, 0, 0, [], [], 0.315
69:0, 1:1, 0, 0, [], [], 0.318
69:0, 1:1, 0, 0, [], [], 0.319
69:0, 1:1, 0, 0, [], [], 0.319
69:0, 1:1, 0, 0, [], [], 0.320
69:0, 1:1, 0, 0, [], [], 0.330
69:0, 1:1, 0, 0, [], [], 0.331
69:0, 1:1, 0, 0, [], [], 0.335
69:0, 1:1, 0, 0, [], [], 0.339
69:0, 1:1, 0, 0, [], [], 0.339
69:0, 1:1, 0, 0, [], [], 0.343
69:0, 1:1, 0, 0, [], [], 0.343
69:0, 1:1, 0, 0, [], [], 0.344
69:0, 1:1, 0, 0, [], [], 0.345
69:0, 1:1, 0, 0, [], [], 0.346
69:0, 1:1, 0, 0, [], [], 0.346
69:0, 1:1, 0, 0, [], [], 0.348
69:0, 1:1, 0, 0, [], [], 0.348
69:0, 1:1, 0, 0, [], [], 0.349
69:0, 1:1, 0, 0, [], [], 0.350
69:0, 1:1, 0, 0, [], [], 0.351
69:0, 1:1, 0, 0, [], [], 0.351
69:0, 1:1, 0, 0, [], [], 0.352
69:0, 1:1, 0, 0, [], [], 0.353
69:0, 1:1, 0, 0, [], [], 0.353
69:0, 1:1, 0, 0, [], [], 0.354
69:0, 1:1, 0, 0, [], [], 0.354
69:0, 1:1, 0, 0, [], [], 0.355
69:0, 1:1, 0, 0, [], [], 0.355
69:0, 1:1, 0, 0, [], [], 0.355
69:0, 1:1, 0, 0, [], [], 0.359
69:0, 1:1, 0, 0, [], [], 0.359
69:0, 1:1, 0, 0, [], [], 0.361
69:0, 1:1, 0, 0, [], [], 0.362
69:0, 1:1, 0, 0, [], [], 0.363
69:0, 1:1, 0, 0, [], [], 0.363
69:0, 1:1, 0, 0, [], [], 0.364
69:0, 1:1, 0, 0, [], [], 0.364
69:0, 1:1, 0, 0, [], [], 0.365
69:0, 1:1, 0, 0, [], [], 0.365
69:0, 1:1, 0, 0, [], [], 0.366
69:0, 1:1, 0, 0, [], [], 0.367
69:0, 1:1, 0, 0, [], [], 0.368
69:0, 1:1, 0, 0, [], [], 0.369
69:0, 1:1, 0, 0, [], [], 0.372
69:0, 1:1, 0, 0, [], [], 0.374
69:0, 1:1, 0, 0, [], [], 0.374
69:0, 1:1, 0, 0, [], [], 0.375
69:0, 1:1, 0, 0, [], [], 0.376
69:0, 1:1, 0, 0, [], [], 0.377
69:0, 1:1, 0, 0, [], [], 0.377
69:0, 1:1, 0, 0, [], [], 0.378
69:0, 1:1, 0, 0, [], [], 0.379
69:0, 1:1, 0, 0, [], [], 0.379
69:0, 1:1, 0, 0, [], [], 0.380
69:0, 1:1, 0, 0, [], [], 0.380
69:0, 1:1, 0, 0, [], [], 0.381
69:0, 1:1, 0, 0, [], [], 0.381
69:0, 1:1, 0, 0, [], [], 0.382
69:0, 1:1, 0, 0, [], [], 0.382
69:0, 1:1, 0, 0, [], [], 0.384
69:0, 1:1, 0, 0, [], [], 0.384
69:0, 1:1, 0, 0, [], [], 0.386
69:0, 1:1, 0, 0, [], [], 0.386
69:0, 1:1, 0, 0, [], [], 0.387
69:0, 1:1, 0, 0, [], [], 0.388
69:0, 1:1, 0, 0, [], [], 0.390
69:0, 1:1, 0, 0, [], [], 0.390
69:0, 1:1, 0, 0, [], [], 0.391
69:0, 1:1, 0, 0, [], [], 0.391
69:0, 1:1, 0, 0, [], [], 0.392
69:0, 1:1, 0, 0, [], [], 0.392
69:0, 1:1, 0, 0, [], [], 0.393
69:0, 1:1, 0, 0, [], [], 0.393
69:0, 1:1, 0, 0, [], [], 0.394
69:0, 1:1, 0, 0, [], [], 0.395
69:0, 1:1, 0, 0, [], [], 0.395
69:0, 1:1, 0, 0, [], [], 0.398
69:0, 1:1, 0, 0, [], [], 0.400
69:0, 1:1, 0, 0, [], [], 0.400
69:0, 1:1, 0, 0, [], [], 0.400
69:0, 1:1, 0, 0, [], [], 0.400
69:0, 1:1, 0, 0, [], [], 0.400
69:0, 1:1, 0, 0, [], [], 0.401
69:0, 1:1, 0, 0, [], [], 0.401
69:0, 1:1, 0, 0, [], [], 0.402
69:0, 1:1, 0, 0, [], [], 0.403
69:0, 1:1, 0, 0, [], [], 0.403
69:0, 1:1, 0, 0, [], [], 0.405
69:0, 1:1, 0, 0, [], [], 0.406
69:0, 1:1, 0, 0, [], [], 0.407
69:0, 1:1, 0, 0, [], [], 0.407
69:0, 1:1, 0, 0, [], [], 0.408
69:0, 1:1, 0, 0, [], [], 0.409
69:0, 1:1, 0, 0, [], [], 0.409
69:0, 1:1, 0, 0, [], [], 0.410
69:0, 1:1, 0, 0, [], [], 0.410
69:0, 1:1, 0, 0, [], [], 0.412
69:0, 1:1, 0, 0, [], [], 0.412
69:0, 1:1, 0, 0, [], [], 0.413
69:0, 1:1, 0, 0, [], [], 0.413
69:0, 1:1, 0, 0, [], [], 0.413
69:0, 1:1, 0, 0, [], [], 0.415
69:0, 1:1, 0, 0, [], [], 0.416
69:0, 1:1, 0, 0, [], [], 0.416
69:0, 1:1, 0, 0, [], [], 0.416
69:0, 1:1, 0, 0, [], [], 0.416
69:0, 1:1, 0, 0, [], [], 0.416
69:0, 1:1, 0, 0, [], [], 0.416
69:0, 1:1, 0, 0, [], [], 0.417
69:0, 1:1, 0, 0, [], [], 0.417
69:0, 1:1, 0, 0, [], [], 0.417
69:0, 1:1, 0, 0, [], [], 0.417
