TQ:Q, TS:S, qindex, sindex, q, s, d
77637:2, 2:0, 0, 0, [], [], 0.000
77637:2, 2:0, 0, 0, [], [], 0.006
77637:2, 2:0, 0, 0, [], [], 0.008
77637:2, 2:0, 0, 0, [], [], 0.010
77637:2, 2:0, 0, 0, [], [], 0.014
77637:2, 2:0, 0, 0, [], [], 0.015
77637:2, 2:0, 0, 0, [], [], 0.018
77637:2, 2:0, 0, 0, [], [], 0.018
77637:2, 2:0, 0, 0, [], [], 0.019
77637:2, 2:0, 0, 0, [], [], 0.019
77637:2, 2:0, 0, 0, [], [], 0.021
77637:2, 2:0, 0, 0, [], [], 0.022
77637:2, 2:0, 0, 0, [], [], 0.024
77637:2, 2:0, 0, 0, [], [], 0.027
77637:2, 2:0, 0, 0, [], [], 0.035
77637:2, 2:0, 0, 0, [], [], 0.037
77637:2, 2:0, 0, 0, [], [], 0.037
77637:2, 2:0, 0, 0, [], [], 0.048
77637:2, 2:0, 0, 0, [], [], 0.048
77637:2, 2:0, 0, 0, [], [], 0.049
77637:2, 2:0, 0, 0, [], [], 0.050
77637:2, 2:0, 0, 0, [], [], 0.052
77637:2, 2:0, 0, 0, [], [], 0.057
77637:2, 2:0, 0, 0, [], [], 0.067
77637:2, 2:0, 0, 0, [], [], 0.074
77637:2, 2:0, 0, 0, [], [], 0.081
77637:2, 2:0, 0, 0, [], [], 0.082
77637:2, 2:0, 0, 0, [], [], 0.082
77637:2, 2:0, 0, 0, [], [], 0.083
77637:2, 2:0, 0, 0, [], [], 0.084
77637:2, 2:0, 0, 0, [], [], 0.084
77637:2, 2:0, 0, 0, [], [], 0.085
77637:2, 2:0, 0, 0, [], [], 0.085
77637:2, 2:0, 0, 0, [], [], 0.085
77637:2, 2:0, 0, 0, [], [], 0.086
77637:2, 2:0, 0, 0, [], [], 0.086
77637:2, 2:0, 0, 0, [], [], 0.087
77637:2, 2:0, 0, 0, [], [], 0.090
77637:2, 2:0, 0, 0, [], [], 0.090
77637:2, 2:0, 0, 0, [], [], 0.091
77637:2, 2:0, 0, 0, [], [], 0.091
77637:2, 2:0, 0, 0, [], [], 0.091
77637:2, 2:0, 0, 0, [], [], 0.092
77637:2, 2:0, 0, 0, [], [], 0.093
77637:2, 2:0, 0, 0, [], [], 0.096
