TQ:Q, TS:S, qindex, sindex, q, s, d
77637:6, 2:0, 0, 0, [], [], 0.000
77637:6, 2:0, 0, 0, [], [], 0.015
77637:6, 2:0, 0, 0, [], [], 0.026
77637:6, 2:0, 0, 0, [], [], 0.027
77637:6, 2:0, 0, 0, [], [], 0.029
77637:6, 2:0, 0, 0, [], [], 0.029
77637:6, 2:0, 0, 0, [], [], 0.029
77637:6, 2:0, 0, 0, [], [], 0.030
77637:6, 2:0, 0, 0, [], [], 0.030
77637:6, 2:0, 0, 0, [], [], 0.030
77637:6, 2:0, 0, 0, [], [], 0.032
77637:6, 2:0, 0, 0, [], [], 0.033
77637:6, 2:0, 0, 0, [], [], 0.035
77637:6, 2:0, 0, 0, [], [], 0.037
77637:6, 2:0, 0, 0, [], [], 0.042
77637:6, 2:0, 0, 0, [], [], 0.054
77637:6, 2:0, 0, 0, [], [], 0.054
77637:6, 2:0, 0, 0, [], [], 0.060
77637:6, 2:0, 0, 0, [], [], 0.061
77637:6, 2:0, 0, 0, [], [], 0.075
77637:6, 2:0, 0, 0, [], [], 0.077
77637:6, 2:0, 0, 0, [], [], 0.077
77637:6, 2:0, 0, 0, [], [], 0.089
77637:6, 2:0, 0, 0, [], [], 0.093
77637:6, 2:0, 0, 0, [], [], 0.099
77637:6, 2:0, 0, 0, [], [], 0.101
77637:6, 2:0, 0, 0, [], [], 0.102
77637:6, 2:0, 0, 0, [], [], 0.103
77637:6, 2:0, 0, 0, [], [], 0.104
77637:6, 2:0, 0, 0, [], [], 0.104
77637:6, 2:0, 0, 0, [], [], 0.106
77637:6, 2:0, 0, 0, [], [], 0.106
77637:6, 2:0, 0, 0, [], [], 0.108
77637:6, 2:0, 0, 0, [], [], 0.108
77637:6, 2:0, 0, 0, [], [], 0.109
77637:6, 2:0, 0, 0, [], [], 0.110
77637:6, 2:0, 0, 0, [], [], 0.110
77637:6, 2:0, 0, 0, [], [], 0.111
77637:6, 2:0, 0, 0, [], [], 0.112
77637:6, 2:0, 0, 0, [], [], 0.112
77637:6, 2:0, 0, 0, [], [], 0.113
77637:6, 2:0, 0, 0, [], [], 0.114
77637:6, 2:0, 0, 0, [], [], 0.116
77637:6, 2:0, 0, 0, [], [], 0.118
77637:6, 2:0, 0, 0, [], [], 0.118
77637:6, 2:0, 0, 0, [], [], 0.119
77637:6, 2:0, 0, 0, [], [], 0.122
77637:6, 2:0, 0, 0, [], [], 0.126
77637:6, 2:0, 0, 0, [], [], 0.129
77637:6, 2:0, 0, 0, [], [], 0.133
77637:6, 2:0, 0, 0, [], [], 0.134
77637:6, 2:0, 0, 0, [], [], 0.142
77637:6, 2:0, 0, 0, [], [], 0.143
77637:6, 2:0, 0, 0, [], [], 0.148
77637:6, 2:0, 0, 0, [], [], 0.148
77637:6, 2:0, 0, 0, [], [], 0.154
77637:6, 2:4, 0, 6, [], [], 0.169
77637:6, 2:4, 0, 6, [], [], 0.170
77637:6, 2:4, 0, 6, [], [], 0.174
77637:6, 2:4, 0, 6, [], [], 0.177
77637:6, 2:4, 0, 6, [], [], 0.177
77637:6, 2:4, 0, 6, [], [], 0.178
77637:6, 2:4, 0, 6, [], [], 0.178
77637:6, 2:4, 0, 6, [], [], 0.179
77637:6, 2:4, 0, 6, [], [], 0.180
77637:6, 2:4, 0, 6, [], [], 0.181
77637:6, 2:4, 0, 6, [], [], 0.228
77637:6, 2:4, 0, 6, [], [], 0.257
77637:6, 2:4, 0, 6, [], [], 0.261
77637:6, 2:4, 0, 6, [], [], 0.263
77637:6, 2:4, 0, 6, [], [], 0.265
77637:6, 2:4, 0, 6, [], [], 0.266
77637:6, 2:4, 0, 6, [], [], 0.267
77637:6, 2:4, 0, 6, [], [], 0.268
77637:6, 2:4, 0, 6, [], [], 0.270
77637:6, 2:4, 0, 6, [], [], 0.272
77637:6, 2:4, 0, 6, [], [], 0.275
77637:6, 2:4, 0, 6, [], [], 0.275
77637:6, 2:4, 0, 6, [], [], 0.276
77637:6, 2:4, 0, 6, [], [], 0.278
77637:6, 2:4, 0, 6, [], [], 0.281
77637:6, 2:4, 0, 6, [], [], 0.284
77637:6, 2:4, 0, 6, [], [], 0.284
77637:6, 2:4, 0, 6, [], [], 0.286
77637:6, 2:4, 0, 6, [], [], 0.289
77637:6, 2:4, 0, 6, [], [], 0.290
77637:6, 2:4, 0, 6, [], [], 0.291
77637:6, 2:4, 0, 6, [], [], 0.296
77637:6, 2:4, 0, 6, [], [], 0.296
77637:6, 2:4, 0, 6, [], [], 0.297
77637:6, 2:4, 0, 6, [], [], 0.303
77637:6, 2:4, 0, 6, [], [], 0.306
77637:6, 2:4, 0, 6, [], [], 0.307
77637:6, 2:4, 0, 6, [], [], 0.310
77637:6, 2:4, 0, 6, [], [], 0.310
77637:6, 2:4, 0, 6, [], [], 0.316
77637:6, 2:4, 0, 6, [], [], 0.318
77637:6, 2:4, 0, 6, [], [], 0.338
77637:6, 2:4, 0, 6, [], [], 0.339
77637:6, 2:4, 0, 6, [], [], 0.342
77637:6, 2:0, 1, 0, [], [], 0.000
77637:6, 2:0, 1, 0, [], [], 0.018
77637:6, 2:0, 1, 0, [], [], 0.019
77637:6, 2:0, 1, 0, [], [], 0.020
77637:6, 2:0, 1, 0, [], [], 0.024
77637:6, 2:0, 1, 0, [], [], 0.026
77637:6, 2:0, 1, 0, [], [], 0.027
77637:6, 2:0, 1, 0, [], [], 0.032
77637:6, 2:0, 1, 0, [], [], 0.033
77637:6, 2:0, 1, 0, [], [], 0.035
77637:6, 2:0, 1, 0, [], [], 0.037
77637:6, 2:0, 1, 0, [], [], 0.037
77637:6, 2:0, 1, 0, [], [], 0.038
77637:6, 2:0, 1, 0, [], [], 0.040
77637:6, 2:0, 1, 0, [], [], 0.041
77637:6, 2:0, 1, 0, [], [], 0.050
77637:6, 2:0, 1, 0, [], [], 0.050
77637:6, 2:0, 1, 0, [], [], 0.057
77637:6, 2:0, 1, 0, [], [], 0.058
77637:6, 2:0, 1, 0, [], [], 0.061
77637:6, 2:0, 1, 0, [], [], 0.063
77637:6, 2:0, 1, 0, [], [], 0.068
77637:6, 2:0, 1, 0, [], [], 0.072
77637:6, 2:0, 1, 0, [], [], 0.073
77637:6, 2:0, 1, 0, [], [], 0.078
77637:6, 2:0, 1, 0, [], [], 0.079
77637:6, 2:0, 1, 0, [], [], 0.081
77637:6, 2:0, 1, 0, [], [], 0.082
77637:6, 2:0, 1, 0, [], [], 0.082
77637:6, 2:0, 1, 0, [], [], 0.083
77637:6, 2:0, 1, 0, [], [], 0.083
77637:6, 2:0, 1, 0, [], [], 0.084
77637:6, 2:0, 1, 0, [], [], 0.087
77637:6, 2:0, 1, 0, [], [], 0.087
77637:6, 2:0, 1, 0, [], [], 0.087
77637:6, 2:0, 1, 0, [], [], 0.088
77637:6, 2:0, 1, 0, [], [], 0.089
77637:6, 2:0, 1, 0, [], [], 0.090
77637:6, 2:0, 1, 0, [], [], 0.090
77637:6, 2:0, 1, 0, [], [], 0.090
77637:6, 2:0, 1, 0, [], [], 0.093
77637:6, 2:0, 1, 0, [], [], 0.094
77637:6, 2:0, 1, 0, [], [], 0.094
77637:6, 2:0, 1, 0, [], [], 0.096
77637:6, 2:0, 1, 0, [], [], 0.096
77637:6, 2:0, 1, 0, [], [], 0.097
77637:6, 2:0, 1, 0, [], [], 0.098
77637:6, 2:0, 1, 0, [], [], 0.104
77637:6, 2:0, 1, 0, [], [], 0.104
77637:6, 2:0, 1, 0, [], [], 0.105
77637:6, 2:0, 1, 0, [], [], 0.109
77637:6, 2:0, 1, 0, [], [], 0.110
77637:6, 2:0, 1, 0, [], [], 0.117
77637:6, 2:0, 1, 0, [], [], 0.120
77637:6, 2:0, 1, 0, [], [], 0.134
77637:6, 2:0, 1, 0, [], [], 0.155
77637:6, 2:0, 1, 0, [], [], 0.157
77637:6, 2:0, 1, 0, [], [], 0.170
77637:6, 2:4, 1, 6, [], [], 0.205
77637:6, 2:4, 1, 6, [], [], 0.207
77637:6, 2:4, 1, 6, [], [], 0.210
77637:6, 2:4, 1, 6, [], [], 0.214
77637:6, 2:4, 1, 6, [], [], 0.215
77637:6, 2:4, 1, 6, [], [], 0.218
77637:6, 2:4, 1, 6, [], [], 0.221
77637:6, 2:4, 1, 6, [], [], 0.222
77637:6, 2:4, 1, 6, [], [], 0.223
77637:6, 2:4, 1, 6, [], [], 0.224
77637:6, 2:4, 1, 6, [], [], 0.224
77637:6, 2:4, 1, 6, [], [], 0.228
77637:6, 2:4, 1, 6, [], [], 0.228
77637:6, 2:4, 1, 6, [], [], 0.228
77637:6, 2:4, 1, 6, [], [], 0.228
77637:6, 2:4, 1, 6, [], [], 0.229
77637:6, 2:4, 1, 6, [], [], 0.230
77637:6, 2:4, 1, 6, [], [], 0.233
77637:6, 2:4, 1, 6, [], [], 0.236
77637:6, 2:4, 1, 6, [], [], 0.238
77637:6, 2:4, 1, 6, [], [], 0.243
77637:6, 2:4, 1, 6, [], [], 0.243
77637:6, 2:4, 1, 6, [], [], 0.244
77637:6, 2:4, 1, 6, [], [], 0.248
77637:6, 2:4, 1, 6, [], [], 0.250
77637:6, 2:4, 1, 6, [], [], 0.252
77637:6, 2:4, 1, 6, [], [], 0.253
77637:6, 2:4, 1, 6, [], [], 0.255
77637:6, 2:4, 1, 6, [], [], 0.255
77637:6, 2:4, 1, 6, [], [], 0.257
77637:6, 2:4, 1, 6, [], [], 0.259
77637:6, 2:4, 1, 6, [], [], 0.259
77637:6, 2:4, 1, 6, [], [], 0.259
77637:6, 2:4, 1, 6, [], [], 0.259
77637:6, 2:4, 1, 6, [], [], 0.261
77637:6, 2:4, 1, 6, [], [], 0.261
77637:6, 2:4, 1, 6, [], [], 0.263
77637:6, 2:4, 1, 6, [], [], 0.265
77637:6, 2:4, 1, 6, [], [], 0.265
77637:6, 2:4, 1, 6, [], [], 0.267
77637:6, 2:4, 1, 6, [], [], 0.272
77637:6, 2:4, 1, 6, [], [], 0.281
77637:6, 1:1, 2, 1, [], [], 0.000
77637:6, 1:1, 2, 1, [], [], 0.016
77637:6, 1:1, 2, 1, [], [], 0.016
77637:6, 1:1, 2, 1, [], [], 0.036
77637:6, 1:1, 2, 1, [], [], 0.036
77637:6, 1:1, 2, 1, [], [], 0.050
77637:6, 1:1, 2, 1, [], [], 0.052
77637:6, 1:1, 2, 1, [], [], 0.052
77637:6, 1:1, 2, 1, [], [], 0.053
77637:6, 1:1, 2, 1, [], [], 0.062
77637:6, 1:1, 2, 1, [], [], 0.063
77637:6, 1:1, 2, 1, [], [], 0.063
77637:6, 1:1, 2, 1, [], [], 0.068
77637:6, 1:1, 2, 1, [], [], 0.068
77637:6, 1:1, 2, 1, [], [], 0.070
77637:6, 1:1, 2, 1, [], [], 0.070
77637:6, 1:1, 2, 1, [], [], 0.072
77637:6, 1:1, 2, 1, [], [], 0.072
