TQ:Q, TS:S, qindex, sindex, q, s, d
77631:0, 77611:3, 0, 15, [], [], 1.221
77631:0, 77642:2, 0, 7, [], [], 1.238
77631:0, 77642:2, 0, 7, [], [], 1.238
77631:0, 77642:2, 0, 7, [], [], 1.238
77631:0, 77642:2, 0, 7, [], [], 1.238
77631:0, 77642:2, 0, 7, [], [], 1.238
77631:0, 77642:2, 0, 7, [], [], 1.238
77631:0, 77642:2, 0, 7, [], [], 1.238
77631:0, 77642:2, 0, 7, [], [], 1.238
77631:0, 77642:2, 0, 7, [], [], 1.238
77631:0, 77611:3, 1, 15, [], [], 1.221
77631:0, 77642:2, 1, 7, [], [], 1.238
77631:0, 77642:2, 1, 7, [], [], 1.238
77631:0, 77642:2, 1, 7, [], [], 1.238
77631:0, 77642:2, 1, 7, [], [], 1.238
77631:0, 77642:2, 1, 7, [], [], 1.238
77631:0, 77642:2, 1, 7, [], [], 1.238
77631:0, 77642:2, 1, 7, [], [], 1.238
77631:0, 77642:2, 1, 7, [], [], 1.238
77631:0, 77642:2, 1, 7, [], [], 1.238
77631:0, 77611:3, 2, 15, [], [], 1.221
77631:0, 77642:2, 2, 7, [], [], 1.238
77631:0, 77642:2, 2, 7, [], [], 1.238
77631:0, 77642:2, 2, 7, [], [], 1.238
77631:0, 77642:2, 2, 7, [], [], 1.238
77631:0, 77642:2, 2, 7, [], [], 1.238
77631:0, 77642:2, 2, 7, [], [], 1.238
77631:0, 77642:2, 2, 7, [], [], 1.238
77631:0, 77642:2, 2, 7, [], [], 1.238
77631:0, 77642:2, 2, 7, [], [], 1.238
77631:0, 77611:3, 3, 15, [], [], 1.221
77631:0, 77642:2, 3, 7, [], [], 1.238
77631:0, 77642:2, 3, 7, [], [], 1.238
77631:0, 77642:2, 3, 7, [], [], 1.238
77631:0, 77642:2, 3, 7, [], [], 1.238
77631:0, 77642:2, 3, 7, [], [], 1.238
77631:0, 77642:2, 3, 7, [], [], 1.238
77631:0, 77642:2, 3, 7, [], [], 1.238
77631:0, 77642:2, 3, 7, [], [], 1.238
77631:0, 77642:2, 3, 7, [], [], 1.238
77631:0, 77611:3, 4, 15, [], [], 1.221
77631:0, 77642:2, 4, 7, [], [], 1.238
77631:0, 77642:2, 4, 7, [], [], 1.238
77631:0, 77642:2, 4, 7, [], [], 1.238
77631:0, 77642:2, 4, 7, [], [], 1.238
77631:0, 77642:2, 4, 7, [], [], 1.238
77631:0, 77642:2, 4, 7, [], [], 1.238
77631:0, 77642:2, 4, 7, [], [], 1.238
77631:0, 77642:2, 4, 7, [], [], 1.238
77631:0, 77642:2, 4, 7, [], [], 1.238
77631:0, 77611:3, 5, 15, [], [], 1.221
77631:0, 77642:2, 5, 7, [], [], 1.238
77631:0, 77642:2, 5, 7, [], [], 1.238
77631:0, 77642:2, 5, 7, [], [], 1.238
77631:0, 77642:2, 5, 7, [], [], 1.238
77631:0, 77642:2, 5, 7, [], [], 1.238
77631:0, 77642:2, 5, 7, [], [], 1.238
77631:0, 77642:2, 5, 7, [], [], 1.238
77631:0, 77642:2, 5, 7, [], [], 1.238
77631:0, 77642:2, 5, 7, [], [], 1.238
77631:0, 77611:3, 6, 15, [], [], 1.221
77631:0, 77642:2, 6, 7, [], [], 1.238
77631:0, 77642:2, 6, 7, [], [], 1.238
77631:0, 77642:2, 6, 7, [], [], 1.238
77631:0, 77642:2, 6, 7, [], [], 1.238
77631:0, 77642:2, 6, 7, [], [], 1.238
77631:0, 77642:2, 6, 7, [], [], 1.238
77631:0, 77642:2, 6, 7, [], [], 1.238
77631:0, 77642:2, 6, 7, [], [], 1.238
77631:0, 77642:2, 6, 7, [], [], 1.238
77631:0, 77611:3, 7, 15, [], [], 1.221
77631:0, 77642:2, 7, 7, [], [], 1.238
77631:0, 77642:2, 7, 7, [], [], 1.238
77631:0, 77642:2, 7, 7, [], [], 1.238
77631:0, 77642:2, 7, 7, [], [], 1.238
77631:0, 77642:2, 7, 7, [], [], 1.238
77631:0, 77642:2, 7, 7, [], [], 1.238
77631:0, 77642:2, 7, 7, [], [], 1.238
77631:0, 77642:2, 7, 7, [], [], 1.238
77631:0, 77642:2, 7, 7, [], [], 1.238
77631:0, 77611:3, 8, 15, [], [], 1.221
77631:0, 77642:2, 8, 7, [], [], 1.238
77631:0, 77642:2, 8, 7, [], [], 1.238
77631:0, 77642:2, 8, 7, [], [], 1.238
77631:0, 77642:2, 8, 7, [], [], 1.238
77631:0, 77642:2, 8, 7, [], [], 1.238
77631:0, 77642:2, 8, 7, [], [], 1.238
77631:0, 77642:2, 8, 7, [], [], 1.238
77631:0, 77642:2, 8, 7, [], [], 1.238
77631:0, 77642:2, 8, 7, [], [], 1.238
