TQ:Q, TS:S, qindex, sindex, q, s, d
77649:0, 77629:0, 0, 25, [], [], 1.078
77649:0, 77605:2, 0, 18, [], [], 1.083
77649:0, 77605:2, 0, 18, [], [], 1.083
77649:0, 77605:2, 0, 18, [], [], 1.083
77649:0, 77605:2, 0, 18, [], [], 1.083
77649:0, 77605:2, 0, 18, [], [], 1.083
77649:0, 77605:2, 0, 18, [], [], 1.083
77649:0, 77605:2, 0, 18, [], [], 1.083
77649:0, 77605:2, 0, 18, [], [], 1.083
77649:0, 77605:2, 0, 18, [], [], 1.083
77649:0, 77629:0, 1, 25, [], [], 1.078
77649:0, 77605:2, 1, 18, [], [], 1.083
77649:0, 77605:2, 1, 18, [], [], 1.083
77649:0, 77605:2, 1, 18, [], [], 1.083
77649:0, 77605:2, 1, 18, [], [], 1.083
77649:0, 77605:2, 1, 18, [], [], 1.083
77649:0, 77605:2, 1, 18, [], [], 1.083
77649:0, 77605:2, 1, 18, [], [], 1.083
77649:0, 77605:2, 1, 18, [], [], 1.083
77649:0, 77605:2, 1, 18, [], [], 1.083
77649:0, 77629:0, 2, 25, [], [], 1.078
77649:0, 77605:2, 2, 18, [], [], 1.083
77649:0, 77605:2, 2, 18, [], [], 1.083
77649:0, 77605:2, 2, 18, [], [], 1.083
77649:0, 77605:2, 2, 18, [], [], 1.083
77649:0, 77605:2, 2, 18, [], [], 1.083
77649:0, 77605:2, 2, 18, [], [], 1.083
77649:0, 77605:2, 2, 18, [], [], 1.083
77649:0, 77605:2, 2, 18, [], [], 1.083
77649:0, 77605:2, 2, 18, [], [], 1.083
77649:0, 77629:0, 3, 25, [], [], 1.078
77649:0, 77605:2, 3, 18, [], [], 1.083
77649:0, 77605:2, 3, 18, [], [], 1.083
77649:0, 77605:2, 3, 18, [], [], 1.083
77649:0, 77605:2, 3, 18, [], [], 1.083
77649:0, 77605:2, 3, 18, [], [], 1.083
77649:0, 77605:2, 3, 18, [], [], 1.083
77649:0, 77605:2, 3, 18, [], [], 1.083
77649:0, 77605:2, 3, 18, [], [], 1.083
77649:0, 77605:2, 3, 18, [], [], 1.083
77649:0, 77629:0, 4, 25, [], [], 1.078
77649:0, 77605:2, 4, 18, [], [], 1.083
77649:0, 77605:2, 4, 18, [], [], 1.083
77649:0, 77605:2, 4, 18, [], [], 1.083
77649:0, 77605:2, 4, 18, [], [], 1.083
77649:0, 77605:2, 4, 18, [], [], 1.083
77649:0, 77605:2, 4, 18, [], [], 1.083
77649:0, 77605:2, 4, 18, [], [], 1.083
77649:0, 77605:2, 4, 18, [], [], 1.083
77649:0, 77605:2, 4, 18, [], [], 1.083
77649:0, 77629:0, 5, 25, [], [], 1.078
77649:0, 77605:2, 5, 18, [], [], 1.083
77649:0, 77605:2, 5, 18, [], [], 1.083
77649:0, 77605:2, 5, 18, [], [], 1.083
77649:0, 77605:2, 5, 18, [], [], 1.083
77649:0, 77605:2, 5, 18, [], [], 1.083
77649:0, 77605:2, 5, 18, [], [], 1.083
77649:0, 77605:2, 5, 18, [], [], 1.083
77649:0, 77605:2, 5, 18, [], [], 1.083
77649:0, 77605:2, 5, 18, [], [], 1.083
77649:0, 77629:0, 6, 25, [], [], 1.078
77649:0, 77605:2, 6, 18, [], [], 1.083
77649:0, 77605:2, 6, 18, [], [], 1.083
77649:0, 77605:2, 6, 18, [], [], 1.083
77649:0, 77605:2, 6, 18, [], [], 1.083
77649:0, 77605:2, 6, 18, [], [], 1.083
77649:0, 77605:2, 6, 18, [], [], 1.083
77649:0, 77605:2, 6, 18, [], [], 1.083
77649:0, 77605:2, 6, 18, [], [], 1.083
77649:0, 77605:2, 6, 18, [], [], 1.083
77649:0, 77629:0, 7, 25, [], [], 1.078
77649:0, 77605:2, 7, 18, [], [], 1.083
77649:0, 77605:2, 7, 18, [], [], 1.083
77649:0, 77605:2, 7, 18, [], [], 1.083
77649:0, 77605:2, 7, 18, [], [], 1.083
77649:0, 77605:2, 7, 18, [], [], 1.083
77649:0, 77605:2, 7, 18, [], [], 1.083
77649:0, 77605:2, 7, 18, [], [], 1.083
77649:0, 77605:2, 7, 18, [], [], 1.083
77649:0, 77605:2, 7, 18, [], [], 1.083
77649:0, 77629:0, 8, 25, [], [], 1.078
77649:0, 77605:2, 8, 18, [], [], 1.083
77649:0, 77605:2, 8, 18, [], [], 1.083
77649:0, 77605:2, 8, 18, [], [], 1.083
77649:0, 77605:2, 8, 18, [], [], 1.083
77649:0, 77605:2, 8, 18, [], [], 1.083
77649:0, 77605:2, 8, 18, [], [], 1.083
77649:0, 77605:2, 8, 18, [], [], 1.083
77649:0, 77605:2, 8, 18, [], [], 1.083
77649:0, 77605:2, 8, 18, [], [], 1.083
