TQ:Q, TS:S, qindex, sindex, q, s, d
4:0, 1:0, 0, 1, [], [], 0.000
4:0, 1:0, 0, 1, [], [], 0.777
4:0, 1:0, 0, 1, [], [], 0.795
4:0, 1:0, 0, 1, [], [], 0.800
4:0, 1:0, 0, 1, [], [], 0.804
4:0, 1:0, 0, 1, [], [], 0.813
4:0, 1:0, 0, 1, [], [], 0.818
4:0, 1:0, 0, 1, [], [], 0.822
4:0, 1:0, 0, 1, [], [], 0.827
4:0, 1:0, 0, 1, [], [], 0.833
4:0, 1:0, 0, 1, [], [], 0.835
4:0, 1:0, 0, 1, [], [], 0.838
4:0, 1:0, 0, 1, [], [], 0.840
4:0, 1:0, 0, 1, [], [], 0.846
4:0, 1:0, 0, 1, [], [], 0.849
4:0, 1:0, 0, 1, [], [], 0.853
4:0, 1:0, 0, 1, [], [], 0.854
4:0, 1:0, 0, 1, [], [], 0.856
4:0, 1:0, 0, 1, [], [], 0.856
4:0, 1:0, 0, 1, [], [], 0.857
4:0, 1:0, 0, 1, [], [], 0.859
4:0, 1:0, 0, 1, [], [], 0.859
4:0, 1:0, 0, 1, [], [], 0.859
4:0, 1:0, 0, 1, [], [], 0.860
4:0, 1:0, 0, 1, [], [], 0.862
4:0, 1:0, 0, 1, [], [], 0.863
4:0, 1:0, 0, 1, [], [], 0.863
4:0, 1:0, 0, 1, [], [], 0.863
4:0, 1:0, 0, 1, [], [], 0.863
4:0, 1:0, 0, 1, [], [], 0.864
4:0, 1:0, 0, 1, [], [], 0.865
4:0, 1:0, 0, 1, [], [], 0.865
4:0, 1:0, 0, 1, [], [], 0.866
4:0, 1:0, 0, 1, [], [], 0.868
4:0, 1:0, 0, 1, [], [], 0.869
4:0, 1:0, 0, 1, [], [], 0.870
4:0, 1:0, 0, 1, [], [], 0.871
4:0, 1:0, 0, 1, [], [], 0.872
4:0, 1:0, 0, 1, [], [], 0.875
4:0, 1:0, 0, 1, [], [], 0.875
4:0, 1:0, 0, 1, [], [], 0.876
4:0, 1:0, 0, 1, [], [], 0.876
4:0, 1:0, 0, 1, [], [], 0.876
4:0, 1:0, 0, 1, [], [], 0.876
4:0, 1:0, 0, 1, [], [], 0.877
4:0, 1:0, 0, 1, [], [], 0.878
4:0, 1:0, 0, 1, [], [], 0.880
4:0, 1:0, 0, 1, [], [], 0.881
4:0, 1:0, 0, 1, [], [], 0.881
4:0, 1:0, 0, 1, [], [], 0.882
4:0, 1:0, 0, 1, [], [], 0.882
4:0, 1:0, 0, 1, [], [], 0.882
4:0, 1:0, 0, 1, [], [], 0.884
4:0, 1:0, 0, 1, [], [], 0.884
4:0, 1:0, 0, 1, [], [], 0.884
4:0, 1:0, 0, 1, [], [], 0.885
4:0, 1:0, 0, 1, [], [], 0.885
4:0, 1:0, 0, 1, [], [], 0.886
4:0, 1:0, 0, 1, [], [], 0.886
4:0, 1:0, 0, 1, [], [], 0.890
4:0, 1:0, 0, 1, [], [], 0.891
4:0, 1:0, 0, 1, [], [], 0.892
4:0, 1:0, 0, 1, [], [], 0.892
4:0, 1:0, 0, 1, [], [], 0.894
4:0, 1:0, 0, 1, [], [], 0.894
4:0, 1:0, 0, 1, [], [], 0.895
4:0, 1:0, 0, 1, [], [], 0.895
4:0, 1:0, 0, 1, [], [], 0.895
4:0, 1:0, 0, 1, [], [], 0.897
4:0, 1:0, 0, 1, [], [], 0.897
4:0, 1:0, 0, 1, [], [], 0.897
4:0, 1:0, 0, 1, [], [], 0.897
4:0, 1:0, 0, 1, [], [], 0.899
4:0, 1:0, 0, 1, [], [], 0.899
4:0, 1:0, 0, 1, [], [], 0.900
4:0, 1:0, 0, 1, [], [], 0.900
4:0, 1:0, 0, 1, [], [], 0.900
4:0, 1:0, 0, 1, [], [], 0.901
4:0, 1:0, 0, 1, [], [], 0.901
4:0, 1:0, 0, 1, [], [], 0.902
4:0, 1:0, 0, 1, [], [], 0.902
4:0, 1:0, 0, 1, [], [], 0.903
4:0, 1:0, 0, 1, [], [], 0.903
4:0, 1:0, 0, 1, [], [], 0.903
4:0, 1:0, 0, 1, [], [], 0.904
4:0, 1:0, 0, 1, [], [], 0.904
4:0, 1:0, 0, 1, [], [], 0.906
4:0, 1:0, 0, 1, [], [], 0.907
4:0, 1:0, 0, 1, [], [], 0.907
4:0, 1:0, 0, 1, [], [], 0.909
4:0, 1:0, 0, 1, [], [], 0.909
4:0, 1:0, 0, 1, [], [], 0.910
4:0, 1:0, 0, 1, [], [], 0.910
4:0, 1:0, 0, 1, [], [], 0.910
4:0, 1:0, 0, 1, [], [], 0.910
4:0, 1:0, 0, 1, [], [], 0.911
4:0, 1:0, 0, 1, [], [], 0.911
4:0, 1:0, 0, 1, [], [], 0.913
4:0, 1:0, 0, 1, [], [], 0.913
4:0, 1:0, 0, 1, [], [], 0.913
4:0, 1:1, 1, 0, [], [], 0.000
4:0, 1:1, 1, 0, [], [], 0.711
4:0, 1:1, 1, 0, [], [], 0.712
4:0, 1:1, 1, 0, [], [], 0.809
4:0, 1:1, 1, 0, [], [], 0.816
4:0, 1:1, 1, 0, [], [], 0.840
4:0, 1:1, 1, 0, [], [], 0.860
4:0, 1:1, 1, 0, [], [], 0.870
4:0, 1:1, 1, 0, [], [], 0.892
