TQ:Q, TS:S, q_pos, s_pos, q, s, d
31:0, 2:0, 0, 0, [], [], 0.000
31:0, 4:2, 0, 0, [], [], 0.000
31:0, 7:2, 0, 1, [], [], 0.000
31:0, 10:0, 0, 0, [], [], 0.000
31:0, 10:1, 0, 0, [], [], 0.000
31:0, 12:3, 0, 0, [], [], 0.000
31:0, 15:1, 0, 2, [], [], 0.000
31:0, 15:2, 0, 2, [], [], 0.000
31:0, 20:0, 0, 0, [], [], 0.000
31:0, 22:9, 0, 0, [], [], 0.000
31:0, 23:1, 0, 1, [], [], 0.000
31:0, 31:1, 0, 0, [], [], 0.000
31:0, 32:2, 0, 0, [], [], 0.000
31:0, 33:0, 0, 0, [], [], 0.000
31:0, 36:0, 0, 0, [], [], 0.000
31:0, 36:3, 0, 0, [], [], 0.000
31:0, 36:4, 0, 0, [], [], 0.000
31:0, 37:3, 0, 0, [], [], 0.000
31:0, 38:0, 0, 0, [], [], 0.000
31:0, 40:3, 0, 0, [], [], 0.000
31:0, 41:0, 0, 0, [], [], 0.000
31:0, 42:1, 0, 1, [], [], 0.000
31:0, 42:5, 0, 1, [], [], 0.000
31:0, 42:7, 0, 1, [], [], 0.000
31:0, 42:8, 0, 1, [], [], 0.000
31:0, 43:2, 0, 0, [], [], 0.000
31:0, 57:0, 0, 0, [], [], 0.000
31:0, 57:4, 0, 0, [], [], 0.000
31:0, 57:5, 0, 1, [], [], 0.000
31:0, 57:6, 0, 1, [], [], 0.000
31:0, 57:7, 0, 1, [], [], 0.000
31:0, 57:8, 0, 0, [], [], 0.000
31:0, 57:9, 0, 0, [], [], 0.000
31:0, 57:11, 0, 1, [], [], 0.000
31:0, 57:12, 0, 0, [], [], 0.000
31:0, 57:13, 0, 0, [], [], 0.000
31:0, 57:14, 0, 0, [], [], 0.000
31:0, 57:15, 0, 0, [], [], 0.000
31:0, 62:4, 0, 0, [], [], 0.000
31:0, 64:1, 0, 1, [], [], 0.000
31:0, 66:3, 0, 1, [], [], 0.000
31:0, 66:4, 0, 1, [], [], 0.000
31:0, 66:5, 0, 1, [], [], 0.000
31:0, 70:1, 0, 1, [], [], 0.000
