TQ:Q, TS:S, q_pos, s_pos, q, s, d
77649:0, 69:1, 0, 13, [], [], 0.491
77649:0, 136:1, 0, 1, [], [], 0.519
77649:0, 31:0, 0, 731, [], [], 0.558
77649:0, 31:0, 0, 643, [], [], 0.560
77649:0, 4:3, 0, 11, [], [], 0.566
77649:0, 89:10, 0, 5, [], [], 0.576
77649:0, 82:2, 0, 0, [], [], 0.579
77649:0, 100:1, 0, 6, [], [], 0.603
77649:0, 139:1, 0, 12, [], [], 0.606
77649:0, 108:0, 0, 3, [], [], 0.611
77649:0, 6:4, 1, 19, [], [], 0.291
77649:0, 180:4, 1, 8, [], [], 0.307
77649:0, 153:1, 1, 20, [], [], 0.324
77649:0, 180:4, 1, 23, [], [], 0.333
77649:0, 6:4, 1, 28, [], [], 0.357
77649:0, 6:4, 1, 8, [], [], 0.361
77649:0, 180:4, 1, 70, [], [], 0.363
77649:0, 171:8, 1, 16, [], [], 0.363
77649:0, 6:4, 1, 25, [], [], 0.368
77649:0, 55:5, 1, 8, [], [], 0.370
77649:0, 139:1, 2, 16, [], [], 0.467
77649:0, 4:3, 2, 27, [], [], 0.512
77649:0, 31:0, 2, 643, [], [], 0.528
77649:0, 185:0, 2, 18, [], [], 0.536
77649:0, 136:2, 2, 10, [], [], 0.537
77649:0, 4:3, 2, 5, [], [], 0.537
77649:0, 20:1, 2, 3, [], [], 0.543
77649:0, 20:2, 2, 19, [], [], 0.549
77649:0, 78:6, 2, 13, [], [], 0.550
77649:0, 31:0, 2, 347, [], [], 0.551
77649:0, 153:1, 3, 20, [], [], 0.267
77649:0, 54:1, 3, 3, [], [], 0.281
77649:0, 6:4, 3, 19, [], [], 0.294
77649:0, 177:1, 3, 7, [], [], 0.305
77649:0, 31:0, 3, 454, [], [], 0.306
77649:0, 71:1, 3, 7, [], [], 0.309
77649:0, 3:1, 3, 0, [], [], 0.313
77649:0, 150:0, 3, 6, [], [], 0.314
77649:0, 143:1, 3, 3, [], [], 0.314
77649:0, 177:1, 3, 11, [], [], 0.316
77649:0, 36:2, 4, 11, [], [], 0.432
77649:0, 59:6, 4, 2, [], [], 0.467
77649:0, 87:0, 4, 1, [], [], 0.474
77649:0, 78:6, 4, 16, [], [], 0.489
77649:0, 78:6, 4, 5, [], [], 0.492
77649:0, 177:1, 4, 9, [], [], 0.494
77649:0, 126:11, 4, 0, [], [], 0.497
77649:0, 59:2, 4, 0, [], [], 0.511
77649:0, 143:1, 4, 3, [], [], 0.512
77649:0, 106:0, 4, 0, [], [], 0.523
77649:0, 6:4, 5, 19, [], [], 0.232
77649:0, 153:1, 5, 20, [], [], 0.300
77649:0, 180:4, 5, 8, [], [], 0.303
77649:0, 6:4, 5, 25, [], [], 0.316
77649:0, 31:0, 5, 72, [], [], 0.321
77649:0, 180:4, 5, 70, [], [], 0.323
77649:0, 6:4, 5, 8, [], [], 0.335
77649:0, 6:4, 5, 28, [], [], 0.338
77649:0, 180:4, 5, 23, [], [], 0.348
77649:0, 122:1, 5, 1, [], [], 0.349
77649:0, 31:0, 6, 305, [], [], 0.387
77649:0, 31:0, 6, 424, [], [], 0.396
77649:0, 167:1, 6, 3, [], [], 0.398
77649:0, 177:1, 6, 9, [], [], 0.404
77649:0, 136:2, 6, 10, [], [], 0.408
77649:0, 78:6, 6, 5, [], [], 0.410
77649:0, 8:1, 6, 3, [], [], 0.411
77649:0, 87:0, 6, 1, [], [], 0.420
77649:0, 154:0, 6, 13, [], [], 0.423
77649:0, 31:0, 6, 619, [], [], 0.429
77649:0, 54:1, 7, 3, [], [], 0.264
77649:0, 143:1, 7, 3, [], [], 0.274
77649:0, 71:1, 7, 7, [], [], 0.277
77649:0, 6:4, 7, 19, [], [], 0.286
77649:0, 157:3, 7, 1, [], [], 0.286
77649:0, 50:1, 7, 0, [], [], 0.294
77649:0, 189:0, 7, 3, [], [], 0.295
77649:0, 3:1, 7, 0, [], [], 0.297
77649:0, 54:1, 7, 7, [], [], 0.299
77649:0, 104:1, 7, 15, [], [], 0.302
77649:0, 23:0, 8, 2, [], [], 0.587
77649:0, 31:0, 8, 173, [], [], 0.597
77649:0, 31:0, 8, 37, [], [], 0.651
77649:0, 39:1, 8, 3, [], [], 0.655
77649:0, 102:1, 8, 3, [], [], 0.655
77649:0, 11:0, 8, 9, [], [], 0.667
77649:0, 99:18, 8, 2, [], [], 0.696
77649:0, 15:0, 8, 20, [], [], 0.702
77649:0, 104:0, 8, 36, [], [], 0.704
77649:0, 31:0, 8, 587, [], [], 0.706
